drug	disease	label
DB15189	C0376358	1
DB01233	C0376358	1
DB15327	C0376358	1
DB13679	C0376358	1
DB12522	C0023895	1
DB12778	C0023895	1
DB12614	C0032285	1
DB05087	C0037769	1
DB00753	C0151744	1
DB04839	C0032460	1
DB01395	C0032460	1
DB00396	C0032460	1
DB01261	C0032460	1
DB00294	C0032460	1
DB08882	C0032460	1
DB01175	C0032460	1
DB00975	C1956346	1
DB05737	C1956346	1
DB12971	C1956346	1
DB00292	C1956346	1
DB01189	C1956346	1
DB12000	C1956346	1
DB00753	C1956346	1
DB11909	C1956346	1
DB00715	C1956346	1
DB01236	C1956346	1
DB01083	C2711227	1
DB00331	C0026640	1
DB01599	C0022658	1
DB15170	C0022658	1
DB05737	C0022658	1
DB12778	C0022658	1
DB06197	C0033860	1
DB15027	C0033860	1
DB06083	C0033860	1
DB12522	C0033860	1
DB06176	C0079772	1
DB05015	C0079772	1
DB11644	C0878544	1
DB00390	C0018802	1
DB05220	C0007112	1
DB00907	C0037199	1
DB06191	C0023418	1
DB06185	C0023418	1
DB11778	C0023418	1
DB03310	C0023418	1
DB00377	C0023418	1
DB00673	C0023418	1
DB11869	C0023418	1
DB11830	C0024299	1
DB06185	C0024299	1
DB00673	C0024299	1
DB00367	C0019693	1
DB00294	C0019693	1
DB00419	C0019693	1
DB06580	C0019693	1
DB00945	C0005695	1
DB08142	C0023434	1
DB11703	C0023434	1
DB11830	C0023434	1
DB06185	C0023434	1
DB12121	C0023434	1
DB15499	C0023434	1
DB09053	C0023434	1
DB12021	C0023434	1
DB04944	C0023434	1
DB15035	C0023434	1
DB06603	C0026764	1
DB14829	C0026764	1
DB11778	C0026764	1
DB00262	C0026764	1
DB12005	C0026764	1
DB11991	C0026764	1
DB11869	C0026764	1
DB00262	C0025149	1
DB11762	C1621958	1
DB15189	C1621958	1
DB00262	C1621958	1
DB00351	C0021051	1
DB00818	C0018824	1
DB00661	C0007194	1
DB00283	C1527304	1
DB00950	C1527304	1
DB01069	C1527304	1
DB00985	C1527304	1
DB00748	C1527304	1
DB06282	C1527304	1
DB11591	C1527304	1
DB01246	C1527304	1
DB00972	C1527304	1
DB13679	C1527304	1
DB00341	C1527304	1
DB00555	C0004096	1
DB00668	C0004096	1
DB15027	C0004096	1
DB12522	C0004096	1
DB00661	C0007222	1
DB01023	C0007222	1
DB01599	C0007222	1
DB00511	C0007222	1
DB01244	C0007222	1
DB00393	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB00270	C0007222	1
DB01078	C0007222	1
DB01115	C0007222	1
DB00381	C0007222	1
DB00797	C0007222	1
DB04944	C0007222	1
DB00401	C0007222	1
DB13467	C0007222	1
DB01396	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB14770	C0023467	1
DB14829	C0023467	1
DB11830	C0023467	1
DB11782	C0023467	1
DB12121	C0023467	1
DB11759	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00661	C0004238	1
DB00390	C0004238	1
DB04855	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB01115	C0004238	1
DB12209	C0002736	1
DB00262	C0017638	1
DB05737	C0948089	1
DB00622	C0948089	1
DB00283	C0026769	1
DB08868	C0026769	1
DB15170	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB06775	C0220994	1
DB09022	C0011849	1
DB00661	C0011849	1
DB11992	C0011849	1
DB01023	C0011849	1
DB15323	C0011849	1
DB02383	C0011849	1
DB06203	C0011849	1
DB04876	C0011849	1
DB00975	C0011849	1
DB06335	C0011849	1
DB00806	C0011849	1
DB01261	C0011849	1
DB11950	C0011849	1
DB00331	C0011849	1
DB00633	C0011849	1
DB15293	C0011849	1
DB08882	C0011849	1
DB00425	C0393770	1
DB00370	C0393770	1
DB12032	C0393770	1
DB01175	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB06191	C3463824	1
DB03310	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB11869	C3463824	1
DB12563	C0032768	1
DB00351	C0006625	1
DB06645	C0006625	1
DB13074	C0006625	1
DB00540	C0017168	1
DB00292	C0011206	1
DB11699	C0011206	1
DB00753	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB01236	C0011206	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12887	C0024301	1
DB12121	C0024301	1
DB15035	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB00904	C0033774	1
DB00283	C0033774	1
DB00950	C0033774	1
DB01069	C0033774	1
DB00557	C0033774	1
DB06282	C0033774	1
DB00768	C0033774	1
DB00341	C0033774	1
DB00283	C2607914	1
DB00950	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00768	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB00283	C0042109	1
DB00950	C0042109	1
DB01069	C0042109	1
DB00557	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00341	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00586	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB13725	C0032617	1
DB01148	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00904	C0040997	1
DB00776	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB05016	C0010674	1
DB06195	C0010674	1
DB12135	C0010674	1
DB01396	C0010674	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB05015	C0015967	0
DB15499	C0027051	0
DB14723	C0422853	0
DB11909	C0026846	0
DB15170	C4225218	0
DB06595	C0021390	0
DB06197	C0878659	0
DB08868	C0020758	0
DB00603	C0238033	0
DB00368	C0750994	0
DB00281	C4048262	0
DB13074	C0410226	0
DB00917	C0027059	0
DB12010	C0086873	0
DB00806	C2750414	0
DB00321	C0002514	0
DB04455	C2932714	0
DB00283	C3887506	0
DB01115	C1846648	0
DB15403	C4014408	0
DB05016	C0205852	0
DB09214	C0750951	0
DB01115	C0279626	0
DB09048	C4551910	0
DB14829	C0003944	0
DB00294	C1839928	0
DB12778	C1863999	0
DB00270	C0033847	0
DB01068	C4552091	0
DB00511	C3661489	0
DB09053	C0162872	0
DB00794	C4551910	0
DB11909	C0751958	0
DB00316	C1535926	0
DB12463	C1867904	0
DB11782	C0024530	0
DB11859	C0543858	0
DB00712	C0796147	0
DB11893	C0496930	0
DB01078	C0040128	0
DB15027	C0472381	0
DB00351	C3714542	0
DB06700	C1321905	0
DB04878	C0024117	0
DB00554	C0231695	0
DB12686	C0003129	0
DB08882	C0234377	0
DB14770	C0022650	0
DB15189	C2751307	0
DB00465	C2936846	0
DB00598	C0024668	0
DB00904	C0018099	0
DB00985	C0751303	0
DB12291	C0751893	0
DB00712	C0040827	0
DB00985	C0751496	0
DB11640	C0027796	0
DB12032	C0520459	0
DB15189	C0751759	0
DB06753	C0917713	0
DB06203	C2931228	0
DB11922	C0026827	0
DB12233	C2936786	0
DB00296	C0458259	0
DB11703	C1282359	0
DB15170	C1832708	0
DB02383	C1383860	0
DB15358	C0085700	0
DB12594	C0342643	0
DB00419	C1969063	0
DB11841	C0750906	0
DB00393	C0751291	0
DB01233	C0085298	0
DB06603	C0003872	0
DB06335	C0270496	0
DB01069	C0473546	0
DB14829	C0563661	0
DB00661	C4310710	0
DB00390	C0233766	0
DB11782	C1862263	0
DB01236	C0342749	0
DB12000	C0524662	0
DB15499	C0153594	0
DB09053	C1849193	0
DB04855	C4547080	0
DB12105	C3151303	0
DB12836	C0079745	0
DB15499	C0026764	0
DB12614	C0158981	0
DB01246	C1868111	0
DB00633	C0027794	0
DB06191	C0021843	0
DB00715	C0206245	0
DB09119	C3276096	0
DB15170	C0079744	0
DB04944	C0042656	0
DB09291	C0086133	0
DB14770	C0015923	0
DB00659	C0005587	0
DB11841	C2676023	0
DB00292	C0022568	0
DB12635	C0266667	0
DB00748	C0949496	0
DB01599	C1842073	0
DB00603	C0005859	0
DB06586	C0006142	0
DB01104	C1535926	0
DB01396	C1858854	0
DB00622	C1861456	0
DB06195	C0004943	0
DB01028	C0036420	0
DB00351	C0004138	0
DB09039	C0859976	0
DB06717	C0175709	0
DB00985	C3151355	0
DB00351	C0018814	0
DB00659	C1863924	0
DB14770	C0030297	0
DB00776	C0023896	0
DB09214	C0878500	0
DB04878	C1850343	0
DB01236	C1142166	0
DB00661	C0751408	0
DB04944	C0175700	0
DB00472	C4749855	0
DB00829	C0016978	0
DB12209	C0007097	0
DB08439	C2676232	0
DB00425	C1850598	0
DB15499	C1832841	0
DB00465	C0235083	0
DB00377	C0013386	0
DB01599	C0270763	0
DB01115	C4748093	0
DB06586	C0013261	0
DB11703	C0033860	0
DB00396	C0376384	0
DB00370	C0265535	0
DB11986	C0237123	0
DB12836	C0175702	0
DB01069	C0265700	0
DB06766	C0949496	0
DB15499	C0019569	0
DB04953	C4039473	0
DB12113	C0473527	0
DB00794	C0751364	0
DB12113	C1510450	0
DB08882	C0235032	0
DB00797	C0041912	0
DB04953	C4551474	0
DB06282	C2931037	0
DB00622	C3241937	0
DB06288	C1176475	0
DB00975	C0752252	0
DB00472	C0027626	0
DB12032	C0280785	0
DB00806	C0018524	0
DB11869	C1863728	0
DB11841	C0020255	0
DB00668	C1720811	0
DB05294	C1862932	0
DB08868	C0948480	0
DB15189	C0021139	0
DB09291	C0040128	0
DB00622	C4225360	0
DB00972	C0494261	0
DB12128	C0494475	0
DB06119	C0877848	0
DB11893	C0472388	0
DB12563	C0025290	0
DB00511	C0005684	0
DB00909	C0010093	0
DB08882	C4015235	0
DB01028	C0740376	0
DB06335	C3281153	0
DB01261	C0557874	0
DB12887	C0016057	0
DB00904	C0271623	0
DB00985	C0556385	0
DB00633	C0432357	0
DB00296	C4552091	0
DB12353	C0700053	0
DB06119	C0206157	0
DB11992	C0007772	0
DB00673	C1864850	0
DB00377	C1879286	0
DB11909	C0948480	0
DB12522	C0563661	0
DB00945	C0751893	0
DB12095	C0346163	0
DB01244	C4748455	0
DB08439	C0751889	0
DB06185	C4304832	0
DB01148	C2752007	0
DB00321	C4310818	0
DB00381	C2931037	0
DB13256	C0011853	0
DB09119	C0266283	0
DB06083	C0206368	0
DB12121	C4015405	0
DB12209	C2675459	0
DB08868	C0023281	0
DB09291	C0220597	0
DB06586	C3280240	0
DB12887	C4304832	0
DB12944	C0265535	0
DB06775	C0039231	0
DB14870	C0007222	0
DB12032	C0086438	0
DB12209	C0205645	0
DB04878	C0151857	0
DB01236	C0027412	0
DB00555	C0028756	0
DB00972	C0037286	0
DB00370	C0600327	0
DB12635	C0524610	0
DB04855	C1837218	0
DB06595	C0751265	0
DB01236	C2930970	0
DB11640	C0265239	0
DB12463	C0037772	0
DB12563	C2936837	0
DB12594	C4014563	0
DB00668	C0546125	0
DB00818	C4014294	0
DB13725	C3805411	0
DB06335	C0340485	0
DB00341	C1851920	0
DB00557	C0752124	0
DB12209	C0751479	0
DB13679	C0020255	0
DB05220	C1955870	0
DB00367	C1449563	0
DB06282	C0265226	0
DB15323	C1855179	0
DB15323	C0023434	0
DB11640	C0751372	0
DB06203	C1292778	0
DB08882	C0265215	0
DB12635	C3810380	0
DB01395	C0751257	0
DB05294	C0235081	0
DB15499	C1853100	0
DB04876	C0041956	0
DB00401	C2675370	0
DB00377	C3151189	0
DB00673	C0948480	0
DB04878	C0009917	0
DB12594	C1321905	0
DB00985	C0233774	0
DB12032	C0025521	0
DB11841	C1833236	0
DB00331	C4225195	0
DB01236	C0011574	0
DB13074	C0021139	0
DB12887	C0162823	0
DB06753	C3151303	0
DB00668	C0234249	0
DB12635	C0010246	0
DB09022	C0079770	0
DB09119	C0393770	0
DB15205	C1852372	0
DB11703	C0598589	0
DB00661	C4693941	0
DB00283	C0037221	0
DB00381	C0751088	0
DB15327	C0205641	0
DB00401	C1853100	0
DB09290	C0027126	0
DB11830	C0033937	0
DB11762	C0236792	0
DB14019	C0268436	0
DB08868	C0023944	0
DB06119	C0152455	0
DB04851	C0270715	0
DB11703	C0598784	0
DB13074	C0399373	0
DB01396	C4552072	0
DB06288	C0035258	0
DB04455	C0038587	0
DB11782	C0949496	0
DB06203	C0333704	0
DB05220	C0993582	0
DB11869	C0752104	0
DB00343	C1853445	0
DB06645	C0014859	0
DB11859	C4225426	0
DB00396	C3553859	0
DB12113	C0234447	0
DB00296	C0221021	0
DB15293	C0274859	0
DB01028	C2749022	0
DB12032	C4721507	0
DB00917	C0220697	0
DB00557	C0266361	0
DB06335	C1834523	0
DB15205	C1330966	0
DB00797	C0036875	0
DB11759	C1832855	0
DB12836	C0349217	0
DB11991	C3151752	0
DB12021	C1621958	0
DB00381	C1334261	0
DB12021	C0521757	0
DB00975	C0025312	0
DB11759	C0600241	0
DB00598	C0013902	0
DB01069	C0002991	0
DB05015	C1707291	0
DB09048	C3542501	0
DB15323	C0236804	0
DB11644	C0427149	0
DB06288	C0034063	0
DB01175	C3501844	0
DB04878	C0751008	0
DB04455	C4479517	0
DB11841	C4479526	0
DB14770	C0023264	0
DB00909	C0019202	0
DB00586	C0266617	0
DB12836	C1623038	0
DB14829	C0013261	0
DB11830	C0037286	0
DB00283	C2752007	0
DB11869	C1853198	0
DB00668	C0813142	0
DB00748	C0265333	0
DB00425	C0175700	0
DB00465	C0162351	0
DB15403	C0858252	0
DB15323	C0205650	0
DB11640	C1865871	0
DB00555	C3711387	0
DB14723	C3714758	0
DB15027	C0001733	0
DB09291	C1850318	0
DB01148	C1836694	0
DB11986	C0393588	0
DB00917	C0852413	0
DB13074	C0235527	0
DB11703	C0751213	0
DB11675	C0949541	0
DB00294	C0279530	0
DB00564	C3281191	0
DB04953	C0205768	0
DB05015	C0393702	0
DB12944	C0236969	0
DB05289	C0153619	0
DB02712	C0521754	0
DB12594	C2931498	0
DB00273	C0007112	0
DB00555	C0023944	0
DB01395	C0011616	0
DB05015	C1869117	0
DB12128	C0032914	0
DB01115	C0022387	0
DB00797	C1846529	0
DB04455	C3810042	0
DB12887	C4014578	0
DB11778	C0279628	0
DB00776	C1861689	0
DB00557	C0004444	0
DB13074	C0004238	0
DB04832	C0206669	0
DB01191	C0282126	0
DB14019	C0796182	0
DB00425	C0205696	0
DB00331	C4275067	0
DB00367	C3661523	0
DB11992	C0750993	0
DB00950	C0496899	0
DB00557	C2931822	0
DB01233	C0549473	0
DB04455	C0004782	0
DB11644	C0751733	0
DB00511	C0376300	0
DB01191	C2936170	0
DB01069	C0205644	0
DB01078	C0038506	0
DB09119	C0521659	0
DB04455	C0020295	0
DB15357	C0019151	0
DB12113	C0026764	0
DB00776	C0035412	0
DB00283	C1854449	0
DB00794	C0476089	0
