drug	disease	label
DB15189	C1621958	1
DB11762	C1621958	1
DB00262	C1621958	1
DB00818	C0018824	1
DB00661	C0007194	1
DB01069	C0020517	1
DB00950	C0020517	1
DB00283	C0020517	1
DB11591	C0020517	1
DB13679	C0020517	1
DB00972	C0020517	1
DB00341	C0020517	1
DB00748	C0020517	1
DB00985	C0020517	1
DB06282	C0020517	1
DB01246	C0020517	1
DB00668	C0004096	1
DB00555	C0004096	1
DB12522	C0004096	1
DB15027	C0004096	1
DB00401	C0007222	1
DB04944	C0007222	1
DB01244	C0007222	1
DB01078	C0007222	1
DB01599	C0007222	1
DB13467	C0007222	1
DB01023	C0007222	1
DB00393	C0007222	1
DB00270	C0007222	1
DB00511	C0007222	1
DB01396	C0007222	1
DB00661	C0007222	1
DB00797	C0007222	1
DB00381	C0007222	1
DB06262	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB01115	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB12121	C0023467	1
DB15189	C0023467	1
DB11759	C0023467	1
DB11782	C0023467	1
DB14770	C0023467	1
DB11830	C0023467	1
DB14829	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00390	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB00661	C0004238	1
DB04855	C0004238	1
DB01115	C0004238	1
DB11869	C1292778	1
DB12209	C0002736	1
DB00262	C0017638	1
DB00622	C0948089	1
DB05737	C0948089	1
DB00283	C0026769	1
DB15170	C0026769	1
DB00484	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB08868	C0026769	1
DB06262	C0393571	1
DB06775	C0220994	1
DB11992	C0011849	1
DB04876	C0011849	1
DB02383	C0011849	1
DB01023	C0011849	1
DB01261	C0011849	1
DB00633	C0011849	1
DB00975	C0011849	1
DB00661	C0011849	1
DB06335	C0011849	1
DB08882	C0011849	1
DB15293	C0011849	1
DB06203	C0011849	1
DB00331	C0011849	1
DB15323	C0011849	1
DB11950	C0011849	1
DB00806	C0011849	1
DB09022	C0011849	1
DB00370	C0393770	1
DB00425	C0393770	1
DB01175	C0393770	1
DB12032	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB03310	C3463824	1
DB11869	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB06191	C3463824	1
DB12563	C0032768	1
DB13074	C0006625	1
DB00351	C0006625	1
DB06645	C0006625	1
DB00540	C0017168	1
DB11699	C0011206	1
DB00753	C0011206	1
DB01236	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB00292	C0011206	1
DB00806	C0019187	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12121	C0024301	1
DB15035	C0024301	1
DB12887	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00661	C0024796	1
DB00484	C0017612	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB01069	C0033774	1
DB00950	C0033774	1
DB00768	C0033774	1
DB00283	C0033774	1
DB00904	C0033774	1
DB00557	C0033774	1
DB00341	C0033774	1
DB06282	C0033774	1
DB00950	C2607914	1
DB00768	C2607914	1
DB00283	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB01069	C0042109	1
DB00950	C0042109	1
DB00283	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00557	C0042109	1
DB00341	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00586	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB01148	C0032617	1
DB13725	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB00806	C1561643	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00945	C0031046	1
DB00776	C0040997	1
DB00904	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB12135	C0010674	1
DB01396	C0010674	1
DB05016	C0010674	1
DB06195	C0010674	1
DB15403	C0036421	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB15293	C0038587	0
DB01068	C4012268	0
DB00367	C0431399	0
DB02383	C2750509	0
DB00945	C0003123	0
DB11762	C0033578	0
DB00280	C0233794	0
DB12686	C1840333	0
DB04953	C0750951	0
DB00598	C0751213	0
DB01148	C0259785	0
DB01246	C0751895	0
DB00390	C1291607	0
DB12135	C3489728	0
DB12105	C1867904	0
DB06700	C0018784	0
DB01028	C3151752	0
DB01599	C0546264	0
DB12233	C0004238	0
DB00425	C3661489	0
DB12463	C0039231	0
DB12005	C0033847	0
DB01028	C0038586	0
DB00907	C0344559	0
DB01069	C0025500	0
DB06789	C1970163	0
DB14770	C1840451	0
DB05220	C1956130	0
DB00754	C3810380	0
DB12778	C0032580	0
DB01069	C0751019	0
DB15189	C3151139	0
DB12686	C1857775	0
DB00390	C3554607	0
DB11759	C0085084	0
DB06262	C3544321	0
DB04878	C4310691	0
DB00404	C1857344	0
DB14829	C0751470	0
DB00270	C0162669	0
DB01148	C1321905	0
DB02712	C0685938	0
DB12021	C0266283	0
DB09022	C0271527	0
DB01191	C0751084	0
DB01244	C3810363	0
DB11782	C0855095	0
DB00795	C0017185	0
DB12095	C4048328	0
DB09068	C0155127	0
DB05737	C0270846	0
DB12113	C1720860	0
DB08867	C2931286	0
DB06203	C0221026	0
DB15327	C0242422	0
DB06197	C0332890	0
DB01236	C0221480	0
DB13256	C0265226	0
DB00715	C0796154	0
DB00673	C0473546	0
DB12021	C0751758	0
DB12105	C0036358	0
DB01175	C0274861	0
DB06717	C0596298	0
DB09048	C0549473	0
DB00396	C4310809	0
DB00554	C3810042	0
DB12353	C0392164	0
DB00419	C0268125	0
DB15170	C0175704	0
DB13725	C0019816	0
DB01068	C0152266	0
DB06753	C0751192	0
DB06580	C2936502	0
DB12463	C4505390	0
DB11922	C0235833	0
DB04455	C0086565	0
DB00381	C0152013	0
DB13725	C0012715	0
DB12095	C0007787	0
DB04839	C3542501	0
DB00829	C0876994	0
DB01023	C3468561	0
DB01244	C3810042	0
DB00754	C0154091	0
DB00316	C0151879	0
DB11782	C3489728	0
DB06335	C0403823	0
DB00283	C4748455	0
DB05087	C0004096	0
DB12745	C0242184	0
DB04851	C3281191	0
DB06083	C0175702	0
DB15323	C0014848	0
DB00419	C0887800	0
DB01078	C0458259	0
DB01244	C0456070	0
DB01246	C1970859	0
DB12614	C0002884	0
DB01023	C4014578	0
DB00929	C1845668	0
DB15323	C0154659	0
DB14770	C0521757	0
DB04832	C0016057	0
DB12032	C0949272	0
DB00321	C0270458	0
DB00461	C0750936	0
DB04832	C0001787	0
DB09022	C2931216	0
DB04455	C0678202	0
DB13074	C0751213	0
DB06700	C0036529	0
DB15403	C0342777	0
DB00465	C1836916	0
DB11841	C1857586	0
DB06191	C1866560	0
DB00404	C0020649	0
DB11917	C0751020	0
DB11986	C0852283	0
DB00349	C0265213	0
DB11640	C0344243	0
DB06288	C0236735	0
DB00829	C0266548	0
DB00712	C1843181	0
DB09291	C0011195	0
DB14829	C0524620	0
DB05087	C0751477	0
DB11992	C0458247	0
DB06595	C0265998	0
DB11703	C0231694	0
DB04876	C1135196	0
DB11591	C0025637	0
DB00419	C0266362	0
DB12944	C3715164	0
DB12105	C0019163	0
DB11991	C0270855	0
DB08142	C0029882	0
DB06195	C3150705	0
DB00484	C2931189	0
DB06185	C1862939	0
DB05737	C1864839	0
DB06203	C0018944	0
DB08868	C4722277	0
DB06700	C0087031	0
DB08882	C0751364	0
DB14870	C0035309	0
DB12565	C0678222	0
DB05608	C4748777	0
DB05016	C0029456	0
DB00768	C3495587	0
DB11909	C0376628	0
DB00554	C0178417	0
DB12095	C0971858	0
DB04455	C0017661	0
DB11591	C0971858	0
DB00404	C0020523	0
DB01078	C3495676	0
DB06195	C1847319	0
DB00659	C0272236	0
DB11950	C0751268	0
DB12095	C0162670	0
DB00972	C4551906	0
DB00754	C0270715	0
DB00401	C1851920	0
DB12565	C1692886	0
DB01395	C0024894	0
DB08868	C0029095	0
DB09291	C2936719	0
DB00557	C3553859	0
DB08329	C0162848	0
DB15403	C0740457	0
DB02712	C2931850	0
DB09068	C1852438	0
DB00806	C0521757	0
DB05294	C1301355	0
DB00795	C0038273	0
DB00377	C0278161	0
DB00768	C0013146	0
DB00972	C0342749	0
DB05294	C0007785	0
DB00917	C0339573	0
DB11778	C3280094	0
DB01236	C0684324	0
DB00368	C3280054	0
DB00622	C0751460	0
DB01078	C4310818	0
DB14218	C0011860	0
DB00393	C2931689	0
DB04944	C0027806	0
DB06766	C1860789	0
DB00907	C4746985	0
DB01236	C3501843	0
DB12353	C0751437	0
DB00557	C0154682	0
DB00909	C2931019	0
DB12944	C1970163	0
DB06262	C0473527	0
DB12522	C1854369	0
DB00511	C0234784	0
DB12745	C0018784	0
DB15323	C0859976	0
DB00950	C0017612	0
DB05289	C0026769	0
DB06789	C0205851	0
DB12000	C0205852	0
DB11909	C4015388	0
DB00331	C0398788	0
DB00482	C0039239	0
DB12971	C3178806	0
DB00281	C2676023	0
DB14019	C1854369	0
DB12836	C0155299	0
DB02712	C4310757	0
DB12032	C0206644	0
DB15170	C0008149	0
DB00753	C0016978	0
DB06197	C0086541	0
DB12000	C0751478	0
DB11782	C0236663	0
DB00331	C0151572	0
DB00806	C0520463	0
DB12128	C0149504	0
DB00586	C1855483	0
DB11591	C0026654	0
DB12635	C4505390	0
DB11830	C0004352	0
DB00465	C2931822	0
DB06282	C0524851	0
DB12021	C0002889	0
DB11893	C4551487	0
DB06603	C3266101	0
DB05016	C1868111	0
DB00343	C0020758	0
DB00367	C0010674	0
DB12113	C0796085	0
DB15035	C1837206	0
DB15499	C0018203	0
DB00754	C0271901	0
DB05289	C0019156	0
DB09290	C3714958	0
DB12944	C0018213	0
DB06119	C0264423	0
DB08329	C1257964	0
DB00754	C3541518	0
DB06176	C0154017	0
DB06586	C0027868	0
DB14019	C0011884	0
DB00476	C1868681	0
DB00536	C0887800	0
DB14872	C0151786	0
DB06197	C0597124	0
DB00834	C0005129	0
DB15170	C0752122	0
DB06203	C0860634	0
DB01599	C2713368	0
DB12095	C0752124	0
DB12614	C0003706	0
DB11675	C1836916	0
DB01104	C0342749	0
DB00834	C3549845	0
DB05016	C0034189	0
DB01148	C0684249	0
DB14829	C0023518	0
DB00795	C0010093	0
DB00351	C0948216	0
DB00321	C1860819	0
DB01189	C0751760	0
DB12522	C0000000	0
DB08329	C0027497	0
DB00511	C0158252	0
DB00712	C0233796	0
DB11917	C1857776	0
DB06603	C0233750	0
DB12209	C0001973	0
DB04944	C0751509	0
DB12128	C0235063	0
DB11591	C0242706	0
DB13074	C0029231	0
DB04455	C4551501	0
DB00917	C0007786	0
DB01189	C0023481	0
DB09119	C0265222	0
DB00917	C4551506	0
DB00776	C0205824	0
DB00794	C1879286	0
DB14829	C0234238	0
DB00975	C0021390	0
DB00540	C0751846	0
DB12005	C0496956	0
DB02383	C0236804	0
DB00368	C3853041	0
DB00390	C0151744	0
DB09048	C2931135	0
DB12353	C0023470	0
DB00712	C0751175	0
DB01078	C0041912	0
DB13074	C0018965	0
DB06185	C0750936	0
DB00598	C1275668	0
DB00381	C0751186	0
DB00292	C0220597	0
DB12594	C0025322	0
DB09290	C3809781	0
DB06282	C4505436	0
DB06119	C0521761	0
DB00540	C0236795	0
DB00668	C0085090	0
DB05015	C0013274	0
DB00368	C4014742	0
DB14829	C0028797	0
DB11762	C0432197	0
DB14218	C0751198	0
DB00945	C3805278	0
DB00950	C0004364	0
DB00909	C0014848	0
DB00343	C4225314	0
DB00294	C0949804	0
DB08142	C0750970	0
DB00586	C0392439	0
DB00536	C0022521	0
DB00390	C0020651	0
DB01244	C2713442	0
DB12635	C0002895	0
DB15358	C0033804	0
DB06775	C0235229	0
DB14723	C0003467	0
DB13074	C1527168	0
DB04878	C0376323	0
DB01078	C0028754	0
DB12745	C0234371	0
DB00768	C0752101	0
DB13074	C0458259	0
DB11694	C0494463	0
DB00425	C0030286	0
DB06119	C0242497	0
DB00331	C1145670	0
DB00292	C0750970	0
DB12353	C1864389	0
DB05220	C1527303	0
DB01115	C1384600	0
DB00683	C0268414	0
DB12745	C0006413	0
DB12463	C0242684	0
DB05220	C0205698	0
DB06288	C1852438	0
DB05983	C0024796	0
DB01233	C0398562	0
DB05087	C0021841	0
DB12000	C0878676	0
DB08142	C0339143	0
DB13467	C0751753	0
DB06203	C0234374	0
DB05294	C0220722	0
DB12778	C0424068	0
DB13467	C1968602	0
DB06185	C0020473	0
DB13467	C0020758	0
DB11778	C3468561	0
DB15327	C1708371	0
DB00401	C0020255	0
DB00484	C0022387	0
DB14218	C2931574	0
DB00476	C3266101	0
DB12010	C1843884	0
DB01148	C0432090	0
DB06203	C0003949	0
DB09068	C0003486	0
DB00316	C0085584	0
DB00834	C0019337	0
DB00484	C3280215	0
DB09291	C0263666	0
DB06766	C3887633	0
DB12113	C0278996	0
DB00972	C0020295	0
DB06119	C0346153	0
DB00975	C3280953	0
DB01244	C0271650	0
DB00396	C0152234	0
DB00622	C0524662	0
DB05737	C0154681	0
DB01148	C1145670	0
DB15189	C0268385	0
DB00972	C0205644	0
DB00367	C2676023	0
DB14870	C0024623	0
DB00393	C4539919	0
DB15499	C4693531	0
DB00776	C0750901	0
DB12971	C0205713	0
DB00465	C1861863	0
DB12686	C0423712	0
DB00390	C0025267	0
DB01236	C0036358	0
DB11869	C0233774	0
DB01599	C3280120	0
DB12565	C0023493	0
DB00806	C4082952	0
DB00603	C0029408	0
DB00511	C0175700	0
DB06083	C3714992	0
DB06195	C4554117	0
DB11640	C0010346	0
DB00461	C1335167	0
DB06586	C1839928	0
DB15035	C1720860	0
DB00482	C4551495	0
DB15499	C0271385	0
DB06603	C2931150	0
DB00377	C0344479	0
DB00633	C0751477	0
DB06595	C0002152	0
DB01115	C0162820	0
DB12353	C0751494	0
DB12563	C1848552	0
DB05289	C0003850	0
DB00972	C1568247	0
DB15293	C1135196	0
DB11644	C4551968	0
DB01236	C0474366	0
DB04455	C0339985	0
DB00557	C0376545	0
DB14870	C0271527	0
DB00540	C0243050	0
DB06262	C0342608	0
DB12000	C0019207	0
DB12128	C4310764	0
DB00281	C1970106	0
DB11992	C4049004	0
DB14019	C0011854	0
DB04832	C4747989	0
DB00904	C3714506	0
DB01028	C0410207	0
DB00945	C1843687	0
DB14829	C0036330	0
DB06282	C0454644	0
DB01069	C0751093	0
DB00715	C0752335	0
DB00945	C2676723	0
DB04876	C0751211	0
DB00975	C4083008	0
DB12121	C0813142	0
DB00294	C0796085	0
DB00555	C0751889	0
DB13074	C1257964	0
DB08882	C0079541	0
DB00281	C0233762	0
DB09068	C1335302	0
DB06288	C4014742	0
DB00659	C0085628	0
DB05087	C0334580	0
DB01068	C0007758	0
DB03310	C0029410	0
DB02712	C1704377	0
DB00950	C0266617	0
DB08329	C4721532	0
DB00598	C0030286	0
DB14723	C0524851	0
DB00377	C0454655	0
DB00370	C1846038	0
DB11830	C0037579	0
DB12233	C3160718	0
DB15293	C0035242	0
DB05015	C0740391	0
