drug	disease	label
DB15189	C1621958	1
DB11762	C1621958	1
DB00262	C1621958	1
DB00818	C0018824	1
DB00661	C0007194	1
DB01069	C0020517	1
DB00950	C0020517	1
DB00283	C0020517	1
DB11591	C0020517	1
DB13679	C0020517	1
DB00972	C0020517	1
DB00341	C0020517	1
DB00748	C0020517	1
DB00985	C0020517	1
DB06282	C0020517	1
DB01246	C0020517	1
DB00668	C0004096	1
DB00555	C0004096	1
DB12522	C0004096	1
DB15027	C0004096	1
DB00401	C0007222	1
DB04944	C0007222	1
DB01244	C0007222	1
DB01078	C0007222	1
DB01599	C0007222	1
DB13467	C0007222	1
DB01023	C0007222	1
DB00393	C0007222	1
DB00270	C0007222	1
DB00511	C0007222	1
DB01396	C0007222	1
DB00661	C0007222	1
DB00797	C0007222	1
DB00381	C0007222	1
DB06262	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB01115	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB12121	C0023467	1
DB15189	C0023467	1
DB11759	C0023467	1
DB11782	C0023467	1
DB14770	C0023467	1
DB11830	C0023467	1
DB14829	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00390	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB00661	C0004238	1
DB04855	C0004238	1
DB01115	C0004238	1
DB11869	C1292778	1
DB12209	C0002736	1
DB00262	C0017638	1
DB00622	C0948089	1
DB05737	C0948089	1
DB00283	C0026769	1
DB15170	C0026769	1
DB00484	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB08868	C0026769	1
DB06262	C0393571	1
DB06775	C0220994	1
DB11992	C0011849	1
DB04876	C0011849	1
DB02383	C0011849	1
DB01023	C0011849	1
DB01261	C0011849	1
DB00633	C0011849	1
DB00975	C0011849	1
DB00661	C0011849	1
DB06335	C0011849	1
DB08882	C0011849	1
DB15293	C0011849	1
DB06203	C0011849	1
DB00331	C0011849	1
DB15323	C0011849	1
DB11950	C0011849	1
DB00806	C0011849	1
DB09022	C0011849	1
DB00370	C0393770	1
DB00425	C0393770	1
DB01175	C0393770	1
DB12032	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB03310	C3463824	1
DB11869	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB06191	C3463824	1
DB12563	C0032768	1
DB13074	C0006625	1
DB00351	C0006625	1
DB06645	C0006625	1
DB00540	C0017168	1
DB11699	C0011206	1
DB00753	C0011206	1
DB01236	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB00292	C0011206	1
DB00806	C0019187	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12121	C0024301	1
DB15035	C0024301	1
DB12887	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00661	C0024796	1
DB00484	C0017612	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB01069	C0033774	1
DB00950	C0033774	1
DB00768	C0033774	1
DB00283	C0033774	1
DB00904	C0033774	1
DB00557	C0033774	1
DB00341	C0033774	1
DB06282	C0033774	1
DB00950	C2607914	1
DB00768	C2607914	1
DB00283	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB01069	C0042109	1
DB00950	C0042109	1
DB00283	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00557	C0042109	1
DB00341	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00586	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB01148	C0032617	1
DB13725	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB00806	C1561643	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00945	C0031046	1
DB00776	C0040997	1
DB00904	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB12135	C0010674	1
DB01396	C0010674	1
DB05016	C0010674	1
DB06195	C0010674	1
DB15403	C0036421	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB14872	C0162669	0
DB15189	C0087169	0
DB12113	C0003129	0
DB12635	C3495874	0
DB00377	C0013146	0
DB14870	C4551906	0
DB00404	C0206762	0
DB09053	C0032897	0
DB06185	C1858656	0
DB11841	C0007772	0
DB00368	C0020757	0
DB04953	C1291607	0
DB04851	C0456891	0
DB00377	C0041834	0
DB01191	C1704417	0
DB00908	C0002882	0
DB13467	C3495874	0
DB09048	C0751176	0
DB09119	C0919267	0
DB06700	C0024236	0
DB00673	C0042594	0
DB04876	C0025517	0
DB00476	C0000786	0
DB11762	C0033626	0
DB01233	C0751371	0
DB06580	C0751829	0
DB00321	C0042594	0
DB09119	C0038870	0
DB00768	C0472387	0
DB00343	C0340427	0
DB14872	C1963184	0
DB14723	C0008313	0
DB00321	C0038454	0
DB01068	C2936837	0
DB00511	C0020459	0
DB14723	C0175702	0
DB00377	C1335302	0
DB00396	C0019163	0
DB13725	C1260899	0
DB00476	C1837206	0
DB00834	C3808971	0
DB01233	C0235082	0
DB13725	C0752100	0
DB01233	C0751074	0
DB12128	C1832388	0
DB01236	C0025363	0
DB09048	C0936247	0
DB12686	C0155380	0
DB01233	C0344724	0
DB00806	C0312854	0
DB14723	C2931743	0
DB01261	C0233765	0
DB14019	C0023003	0
DB04855	C0023892	0
DB00482	C1858656	0
DB00794	C0035455	0
DB04878	C0751212	0
DB12614	C0265210	0
DB11830	C2931035	0
DB00465	C0086692	0
DB06603	C3645536	0
DB00262	C0079297	0
DB14723	C1257861	0
DB00381	C2931228	0
DB00586	C4551985	0
DB06191	C0079770	0
DB00482	C0242184	0
DB14770	C0005398	0
DB11869	C0162674	0
DB13256	C3808553	0
DB11644	C0857501	0
DB01396	C0394016	0
DB09053	C0004134	0
DB01396	C0472792	0
DB01104	C0876994	0
DB04876	C0156147	0
DB04953	C0231686	0
DB05016	C4225330	0
DB09053	C1961099	0
DB12113	C1136382	0
DB01115	C0278701	0
DB06717	C0030554	0
DB12635	C0240991	0
DB15323	C3151139	0
DB00270	C2930618	0
DB11591	C3275495	0
DB01148	C1852146	0
DB01233	C4225304	0
DB04876	C0029231	0
DB11703	C0003869	0
DB14870	C0456070	0
DB14723	C0032897	0
DB00776	C0702169	0
DB00776	C3554225	0
DB05016	C2752072	0
DB15327	C0162351	0
DB12463	C0472792	0
DB00292	C0473546	0
DB00712	C2931456	0
DB12463	C0339541	0
DB01069	C0014518	0
DB01236	C4551495	0
DB11591	C0001973	0
DB05608	C0751364	0
DB15357	C0238033	0
DB11992	C3280785	0
DB01115	C3178806	0
DB11759	C1833236	0
DB11694	C0019829	0
DB00341	C0021051	0
DB11859	C0376416	0
DB00557	C1840235	0
DB01599	C3645536	0
DB13679	C0085207	0
DB05294	C3887892	0
DB11922	C0025202	0
DB06288	C0857439	0
DB00829	C0162351	0
DB00945	C3554355	0
DB01018	C0751084	0
DB11986	C0149519	0
DB11778	C0241210	0
DB04851	C3151268	0
DB06262	C0751478	0
DB06753	C0019208	0
DB00262	C0205651	0
DB15293	C0233776	0
DB15027	C0751195	0
DB00425	C0023976	0
DB09291	C1867439	0
DB01396	C1800706	0
DB00586	C0034189	0
DB00907	C0013222	0
DB00273	C3658267	0
DB00401	C3853779	0
DB00472	C0162820	0
DB09119	C4510744	0
DB00806	C3714542	0
DB11694	C4551628	0
DB06775	C0009402	0
DB00381	C2752007	0
DB00586	C0268505	0
DB00396	C0027661	0
DB00425	C3151303	0
DB11699	C1563716	0
DB13467	C0005586	0
DB01233	C0035126	0
DB00917	C0751845	0
DB01104	C0020672	0
DB12614	C0003467	0
DB00950	C1257877	0
DB12353	C0242497	0
DB09291	C0020517	0
DB12563	C0002726	0
DB14723	C0005967	0
DB00929	C0344724	0
DB05737	C0002965	0
DB00557	C0233763	0
DB11640	C0242973	0
DB12032	C4539919	0
DB09119	C0086769	0
DB00557	C0237123	0
DB00603	C0410207	0
DB12021	C0041955	0
DB08142	C4316881	0
DB01191	C4551863	0
DB01233	C3463824	0
DB13725	C2931367	0
DB01396	C3714542	0
DB05087	C0597124	0
DB06766	C0151879	0
DB15323	C0042484	0
DB01244	C0346627	0
DB15170	C1833340	0
DB12209	C0334606	0
DB00795	C0521757	0
DB06176	C1510450	0
DB00586	C0349204	0
DB05015	C3280783	0
DB00393	C3495588	0
DB14870	C0205833	0
DB00753	C0017531	0
DB09068	C0002171	0
DB08868	C4225227	0
DB00603	C1708371	0
DB12291	C0025193	0
DB00377	C0023473	0
DB00465	C4225227	0
DB00280	C1319315	0
DB00370	C0017531	0
DB01115	C0206711	0
DB09119	C1834969	0
DB08142	C0971858	0
DB12971	C0038273	0
DB00281	C0023492	0
DB00929	C0014848	0
DB11859	C0206245	0
DB00834	C1836694	0
DB11703	C1963184	0
DB09048	C0025312	0
DB00806	C4707243	0
DB00776	C3280215	0
DB04953	C0796085	0
DB06775	C0221775	0
DB00404	C0431363	0
DB08142	C0013261	0
DB00292	C4046029	0
DB00753	C0392550	0
DB12944	C1527304	0
DB00794	C1846896	0
DB00834	C0085622	0
DB11694	C0577631	0
DB00975	C0265306	0
DB00603	C2748542	0
DB12594	C0033958	0
DB06262	C1318973	0
DB00511	C3151189	0
DB00343	C0858617	0
DB12233	C2931367	0
DB00795	C0403823	0
DB15499	C0003496	0
DB01261	C0751362	0
DB00393	C0035222	0
DB01115	C0917800	0
DB12021	C1970431	0
DB14870	C0338479	0
DB00484	C4693941	0
DB01236	C0011881	0
DB04953	C0263859	0
DB11644	C4310764	0
DB01148	C0751474	0
DB00945	C0271383	0
DB00273	C0869523	0
DB05294	C2930970	0
DB09290	C3151066	0
DB00401	C0011849	0
DB01599	C0153594	0
DB00292	C0079757	0
DB00659	C0030246	0
DB12000	C0086692	0
DB00794	C0576612	0
DB08329	C0033578	0
DB08439	C0153349	0
DB14870	C1868570	0
DB15035	C2985290	0
DB11841	C0015923	0
DB02383	C0497406	0
DB12594	C0085298	0
DB15358	C0235000	0
DB01396	C0030305	0
DB09119	C0010054	0
DB00404	C4540131	0
DB01191	C2718078	0
DB00419	C0011882	0
DB09214	C0008149	0
DB11991	C0035258	0
DB08439	C0038644	0
DB12135	C4746984	0
DB14723	C2607914	0
DB06176	C1843153	0
DB01018	C0205650	0
DB00929	C0017667	0
DB09048	C3553944	0
DB00472	C0235843	0
DB01104	C0751257	0
DB00476	C0036690	0
DB00834	C0023518	0
DB06335	C1862262	0
DB09039	C0206686	0
DB14870	C4693531	0
DB13725	C0751372	0
DB06262	C1879677	0
DB01023	C1527197	0
DB00425	C1535926	0
DB00367	C3710589	0
DB06766	C2931286	0
DB00972	C0242422	0
DB05608	C0476241	0
DB04832	C0018814	0
DB01396	C0035242	0
DB14829	C0431363	0
DB00331	C0751187	0
DB11909	C0271685	0
DB00776	C1704423	0
DB01148	C0403447	0
DB00343	C0270948	0
DB12000	C0011616	0
DB04876	C0260662	0
DB00554	C0751953	0
DB00712	C0007222	0
DB01599	C0750900	0
DB00754	C1858120	0
DB13467	C0018824	0
DB09214	C4693912	0
DB08867	C0037286	0
DB11841	C0271694	0
DB15323	C0751081	0
DB01191	C0393588	0
DB12113	C0338715	0
DB00536	C0019080	0
DB06700	C0266548	0
DB13256	C1837008	0
DB01104	C1848172	0
DB15170	C0085129	0
DB00331	C4015388	0
DB06282	C1863732	0
DB11782	C3714618	0
DB01023	C3159311	0
DB14218	C0030312	0
DB05294	C3151752	0
DB05737	C0949541	0
DB06335	C1561643	0
DB00661	C3280296	0
DB09119	C0042133	0
DB04455	C1318973	0
DB12095	C0751470	0
DB11922	C0278701	0
DB04839	C0338715	0
DB12745	C1275278	0
DB04878	C3714618	0
DB11699	C0544668	0
DB12565	C0086664	0
DB00673	C0014458	0
DB01244	C0041671	0
DB11992	C3696898	0
DB11830	C0015530	0
DB08142	C0036118	0
DB00465	C0399372	0
DB06789	C1857811	0
DB14218	C0424068	0
DB00975	C1527336	0
DB09291	C1565885	0
DB06775	C0003886	0
DB00367	C2931891	0
DB04944	C0018995	0
DB15358	C0041912	0
DB11591	C1848137	0
DB12105	C0014518	0
DB12032	C0079583	0
DB00331	C1843181	0
DB11699	C0342276	0
DB08867	C4042891	0
DB01189	C4551910	0
DB05983	C0009319	0
DB11893	C0206695	0
DB00461	C0265333	0
DB08882	C0751477	0
DB00929	C1800706	0
DB05220	C1384666	0
DB06176	C0020757	0
DB00484	C0454655	0
DB00343	C0271382	0
DB00370	C0037199	0
DB02712	C0023264	0
DB01148	C1841837	0
DB04878	C0019064	0
DB06789	C0037926	0
DB08867	C0013221	0
DB00381	C1631597	0
DB15027	C0220697	0
DB00829	C0427086	0
DB00273	C0029410	0
DB00929	C0014836	0
DB06775	C4747989	0
DB00393	C0752121	0
DB00554	C3489726	0
DB06645	C0022660	0
DB09039	C0751316	0
DB00404	C4552078	0
DB01396	C3887485	0
DB12291	C0751823	0
DB14218	C0751760	0
DB14218	C0751858	0
DB01244	C0032897	0
DB14872	C0042384	0
DB06240	C0238198	0
DB00834	C1862941	0
DB06753	C0221169	0
DB12594	C0376618	0
DB14723	C0239981	0
DB00668	C0346627	0
DB00818	C3279754	0
DB11830	C2931588	0
DB00768	C4551825	0
DB00794	C0042594	0
DB06645	C0037997	0
DB00950	C0026636	0
DB06083	C0040715	0
DB06282	C0149782	0
DB11675	C1853118	0
DB00425	C0751477	0
DB00377	C4225421	0
DB00985	C0751036	0
DB12095	C0079541	0
DB06185	C0242596	0
DB06191	C0271527	0
DB14829	C0023267	0
DB12563	C3887633	0
DB00404	C0042487	0
DB11699	C1456865	0
DB12565	C1720958	0
DB09022	C1112155	0
DB00972	C0031046	0
DB12635	C0001925	0
DB08882	C0376358	0
DB08439	C1858854	0
DB14870	C4317109	0
DB11992	C1333993	0
DB12686	C0009081	0
DB12563	C0337210	0
DB00768	C0424068	0
DB01104	C0345419	0
DB05608	C0029172	0
DB00331	C0854723	0
DB06580	C0020517	0
DB06185	C0002726	0
DB00351	C2931870	0
DB05087	C1863012	0
DB13679	C1855710	0
DB01083	C0002991	0
DB00465	C0205647	0
DB00540	C0752123	0
DB00622	C0266642	0
DB06185	C1858120	0
DB00461	C0520459	0
DB05737	C1849811	0
DB12463	C0344243	0
DB12021	C0234374	0
DB00476	C0175702	0
DB11759	C1704230	0
DB11591	C0269102	0
DB00294	C0752104	0
DB00262	C0015704	0
DB01233	C1841837	0
DB00404	C1370889	0
DB00975	C0178824	0
DB12032	C1848137	0
DB11644	C0035078	0
DB04851	C1848201	0
DB09119	C0155862	0
DB01148	C0034069	0
DB00476	C0085215	0
DB15327	C1458155	0
DB00818	C0038870	0
DB00281	C0003486	0
DB00776	C2748542	0
DB00598	C0265553	0
DB00341	C0432090	0
DB09039	C3495587	0
DB00909	C0343097	0
DB11699	C0268436	0
DB00270	C0015423	0
DB05220	C1866560	0
DB00929	C2677794	0
DB06595	C0521662	0
DB12463	C0002736	0
DB00586	C0752332	0
DB08439	C0007140	0
DB11869	C0151857	0
DB00908	C0392557	0
DB06645	C0156147	0
DB15189	C0393682	0
DB06288	C0014848	0
