drug	disease	label
DB15189	C0376358	1
DB01233	C0376358	1
DB15327	C0376358	1
DB13679	C0376358	1
DB12522	C0023895	1
DB12778	C0023895	1
DB12614	C0032285	1
DB05087	C0037769	1
DB00753	C0151744	1
DB04839	C0032460	1
DB01395	C0032460	1
DB00396	C0032460	1
DB01261	C0032460	1
DB00294	C0032460	1
DB08882	C0032460	1
DB01175	C0032460	1
DB00975	C1956346	1
DB05737	C1956346	1
DB12971	C1956346	1
DB00292	C1956346	1
DB01189	C1956346	1
DB12000	C1956346	1
DB00753	C1956346	1
DB11909	C1956346	1
DB00715	C1956346	1
DB01236	C1956346	1
DB01083	C2711227	1
DB00331	C0026640	1
DB01599	C0022658	1
DB15170	C0022658	1
DB05737	C0022658	1
DB12778	C0022658	1
DB06197	C0033860	1
DB15027	C0033860	1
DB06083	C0033860	1
DB12522	C0033860	1
DB06176	C0079772	1
DB05015	C0079772	1
DB11644	C0878544	1
DB00390	C0018802	1
DB05220	C0007112	1
DB00907	C0037199	1
DB06191	C0023418	1
DB06185	C0023418	1
DB11778	C0023418	1
DB03310	C0023418	1
DB00377	C0023418	1
DB00673	C0023418	1
DB11869	C0023418	1
DB11830	C0024299	1
DB06185	C0024299	1
DB00673	C0024299	1
DB00367	C0019693	1
DB00294	C0019693	1
DB00419	C0019693	1
DB06580	C0019693	1
DB00945	C0005695	1
DB08142	C0023434	1
DB11703	C0023434	1
DB11830	C0023434	1
DB06185	C0023434	1
DB12121	C0023434	1
DB15499	C0023434	1
DB09053	C0023434	1
DB12021	C0023434	1
DB04944	C0023434	1
DB15035	C0023434	1
DB06603	C0026764	1
DB14829	C0026764	1
DB11778	C0026764	1
DB00262	C0026764	1
DB12005	C0026764	1
DB11991	C0026764	1
DB11869	C0026764	1
DB00262	C0025149	1
DB11762	C1621958	1
DB15189	C1621958	1
DB00262	C1621958	1
DB00351	C0021051	1
DB00818	C0018824	1
DB00661	C0007194	1
DB00283	C1527304	1
DB00950	C1527304	1
DB01069	C1527304	1
DB00985	C1527304	1
DB00748	C1527304	1
DB06282	C1527304	1
DB11591	C1527304	1
DB01246	C1527304	1
DB00972	C1527304	1
DB13679	C1527304	1
DB00341	C1527304	1
DB00555	C0004096	1
DB00668	C0004096	1
DB15027	C0004096	1
DB12522	C0004096	1
DB00661	C0007222	1
DB01023	C0007222	1
DB01599	C0007222	1
DB00511	C0007222	1
DB01244	C0007222	1
DB00393	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB00270	C0007222	1
DB01078	C0007222	1
DB01115	C0007222	1
DB00381	C0007222	1
DB00797	C0007222	1
DB04944	C0007222	1
DB00401	C0007222	1
DB13467	C0007222	1
DB01396	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB14770	C0023467	1
DB14829	C0023467	1
DB11830	C0023467	1
DB11782	C0023467	1
DB12121	C0023467	1
DB11759	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00661	C0004238	1
DB00390	C0004238	1
DB04855	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB01115	C0004238	1
DB12209	C0002736	1
DB00262	C0017638	1
DB05737	C0948089	1
DB00622	C0948089	1
DB00283	C0026769	1
DB08868	C0026769	1
DB15170	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB06775	C0220994	1
DB09022	C0011849	1
DB00661	C0011849	1
DB11992	C0011849	1
DB01023	C0011849	1
DB15323	C0011849	1
DB02383	C0011849	1
DB06203	C0011849	1
DB04876	C0011849	1
DB00975	C0011849	1
DB06335	C0011849	1
DB00806	C0011849	1
DB01261	C0011849	1
DB11950	C0011849	1
DB00331	C0011849	1
DB00633	C0011849	1
DB15293	C0011849	1
DB08882	C0011849	1
DB00425	C0393770	1
DB00370	C0393770	1
DB12032	C0393770	1
DB01175	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB06191	C3463824	1
DB03310	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB11869	C3463824	1
DB12563	C0032768	1
DB00351	C0006625	1
DB06645	C0006625	1
DB13074	C0006625	1
DB00540	C0017168	1
DB00292	C0011206	1
DB11699	C0011206	1
DB00753	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB01236	C0011206	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12887	C0024301	1
DB12121	C0024301	1
DB15035	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB00904	C0033774	1
DB00283	C0033774	1
DB00950	C0033774	1
DB01069	C0033774	1
DB00557	C0033774	1
DB06282	C0033774	1
DB00768	C0033774	1
DB00341	C0033774	1
DB00283	C2607914	1
DB00950	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00768	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB00283	C0042109	1
DB00950	C0042109	1
DB01069	C0042109	1
DB00557	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00341	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00586	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB13725	C0032617	1
DB01148	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00904	C0040997	1
DB00776	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB05016	C0010674	1
DB06195	C0010674	1
DB12135	C0010674	1
DB01396	C0010674	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB00555	C0431375	0
DB14770	C0349639	0
DB01236	C1720860	0
DB00557	C4551628	0
DB12971	C0234376	0
DB04855	C0344479	0
DB14770	C0021361	0
DB00794	C0085215	0
DB05289	C0948480	0
DB15189	C0340427	0
DB11922	C0086626	0
DB05015	C1456784	0
DB09053	C0013604	0
DB12291	C0026827	0
DB14019	C1510472	0
DB06119	C0242383	0
DB05087	C0476089	0
DB01191	C4721411	0
DB00753	C4551500	0
DB00367	C2675186	0
DB00834	C0020503	0
DB00419	C1868111	0
DB11640	C1864850	0
DB13467	C1861355	0
DB00555	C1567257	0
DB12836	C2713447	0
DB11986	C1275808	0
DB09290	C0023944	0
DB06789	C0034063	0
DB11830	C0271271	0
DB12522	C0422852	0
DB01115	C1864849	0
DB11759	C0751480	0
DB00281	C0017638	0
DB00797	C0205698	0
DB04455	C0021361	0
DB06191	C3714534	0
DB01396	C0018566	0
DB13725	C0018099	0
DB01023	C0342543	0
DB06195	C0340427	0
DB00754	C4014516	0
DB00557	C0521662	0
DB12594	C0521619	0
DB06282	C0031099	0
DB06191	C0020517	0
DB01104	C0021846	0
DB03310	C0750970	0
DB00908	C1292772	0
DB00381	C0860634	0
DB05087	C0020672	0
DB15189	C0700053	0
DB00294	C0751748	0
DB04953	C0349604	0
DB05737	C0042656	0
DB12614	C0399367	0
DB00404	C0013581	0
DB11782	C0271386	0
DB15293	C0427177	0
DB04876	C0751494	0
DB11644	C3150705	0
DB03310	C0346627	0
DB06185	C0206695	0
DB04455	C0796068	0
DB00945	C0003865	0
DB01261	C1275808	0
DB00603	C0393702	0
DB00396	C0276496	0
DB00419	C0563608	0
DB11830	C4749855	0
DB00283	C0023890	0
DB01018	C3714992	0
DB09291	C0242596	0
DB11893	C0013182	0
DB00929	C0342749	0
DB09214	C0001418	0
DB03310	C0338831	0
DB11830	C2931121	0
DB04855	C1858501	0
DB04455	C0030354	0
DB01244	C0432217	0
DB09119	C0878500	0
DB00715	C2930618	0
DB00367	C0685786	0
DB11859	C0020557	0
DB00908	C1859047	0
DB00603	C0265210	0
DB15357	C0032285	0
DB00985	C0333641	0
DB00555	C0019202	0
DB00945	C0086692	0
DB12778	C0032617	0
DB15027	C4748766	0
DB00349	C1708353	0
DB06586	C0339573	0
DB11644	C0333641	0
DB04455	C0025261	0
DB09022	C0017531	0
DB00425	C3281153	0
DB08868	C0019054	0
DB11640	C1834523	0
DB08882	C0018213	0
DB09119	C3711374	0
DB00603	C1834969	0
DB11991	C0019193	0
DB06789	C0339985	0
DB06185	C2751307	0
DB13725	C0242379	0
DB06700	C0038160	0
DB05220	C0271383	0
DB00316	C0003869	0
DB01115	C0022116	0
DB14872	C0026769	0
DB13679	C1857344	0
DB01244	C0242426	0
DB02712	C0751748	0
DB01244	C3809665	0
DB12209	C0006826	0
DB06335	C0206656	0
DB06789	C0032580	0
DB00321	C1135747	0
DB00377	C0028838	0
DB00622	C0002878	0
DB11893	C0086404	0
DB12745	C4748768	0
DB00907	C0018681	0
DB01104	C1867439	0
DB00393	C0751496	0
DB12010	C1956130	0
DB12021	C0005910	0
DB12563	C0393702	0
DB04455	C0266453	0
DB15189	C0751019	0
DB09048	C0162670	0
DB11986	C2363129	0
DB15357	C4049005	0
DB00909	C0205643	0
DB11782	C1869114	0
DB11591	C0015393	0
DB00975	C0274861	0
DB00768	C0027059	0
DB11644	C1568247	0
DB00370	C0270914	0
DB13679	C2676023	0
DB00797	C0027055	0
DB00351	C0026764	0
DB01069	C4225183	0
DB12233	C1850598	0
DB00917	C0424071	0
DB00540	C1868675	0
DB14019	C2678484	0
DB06586	C0234535	0
DB05220	C0042769	0
DB00270	C0751056	0
DB08882	C3668822	0
DB12686	C0393787	0
DB08867	C0019816	0
DB15035	C0342898	0
DB08439	C0042373	0
DB00368	C0271708	0
DB00661	C1853100	0
DB00370	C2713368	0
DB15293	C4083008	0
DB06717	C3495676	0
DB00950	C0524620	0
DB05289	C0751469	0
DB06586	C1855710	0
DB14872	C0036220	0
DB00829	C3280415	0
DB04953	C0013336	0
DB01104	C0751888	0
DB00622	C0010964	0
DB00283	C0152171	0
DB06282	C0233477	0
DB01233	C0752109	0
DB00472	C0205851	0
DB00794	C0751824	0
DB01115	C0030201	0
DB11675	C0750992	0
DB11859	C0265210	0
DB15327	C0235843	0
DB01395	C0751262	0
DB11591	C0013261	0
DB08439	C2931037	0
DB00511	C1527384	0
DB00929	C0233762	0
DB00818	C4042891	0
DB05289	C0342418	0
DB00465	C1857811	0
DB11909	C4479431	0
DB11869	C0796004	0
DB01069	C0152427	0
DB00465	C0751524	0
DB00262	C0427190	0
DB12745	C0852413	0
DB14872	C4551899	0
DB12971	C0175704	0
DB09068	C0023186	0
DB04855	C0021655	0
DB04855	C0000786	0
DB08882	C1321551	0
DB00343	C0162359	0
DB12836	C0024305	0
DB00659	C0042769	0
DB06288	C3151187	0
DB00834	C0027626	0
DB11950	C0078982	0
DB12021	C1847626	0
DB11909	C0032897	0
DB00917	C2930878	0
DB09119	C1970106	0
DB12113	C0020550	0
DB03310	C0476241	0
DB13679	C0019372	0
DB12686	C4551804	0
DB13725	C0393610	0
DB11986	C0027080	0
DB00622	C0010068	0
DB11644	C0454655	0
DB14770	C0041696	0
DB11675	C0750979	0
DB08882	C0205944	0
DB11675	C4225348	0
DB01069	C0019816	0
DB06195	C1845407	0
DB01236	C0026654	0
DB00753	C0338070	0
DB00557	C1135196	0
DB00985	C4518356	0
DB00633	C0008372	0
DB08439	C0751856	0
DB11699	C3554398	0
DB00564	C0521754	0
DB13467	C0011854	0
DB00659	C0006142	0
DB01148	C0152455	0
DB06717	C0263859	0
DB12836	C0270496	0
DB03310	C0267380	0
DB00367	C0333641	0
DB05289	C0751195	0
DB06637	C0041349	0
DB06197	C2930617	0
DB00712	C0751851	0
DB00351	C0342302	0
DB06603	C4225411	0
DB15358	C0265226	0
DB01396	C0019151	0
DB04855	C0086540	0
DB11759	C1860808	0
DB01396	C0795907	0
DB00950	C0476241	0
DB06335	C1834752	0
DB11703	C0006142	0
DB06753	C0001956	0
DB00715	C0334588	0
DB15170	C0027726	0
DB15403	C4693941	0
DB11778	C4521481	0
DB08329	C1527390	0
DB06119	C0011304	0
DB00401	C0752123	0
DB00281	C0018524	0
DB01148	C1843687	0
DB00806	C0085207	0
DB05983	C0027654	0
DB06119	C0271385	0
DB04876	C4015405	0
DB08867	C0237326	0
DB06195	C0949664	0
DB15189	C0018784	0
DB09290	C3887992	0
DB12128	C0520731	0
DB00472	C1449842	0
DB00598	C0234535	0
DB05289	C0029124	0
DB15499	C0343055	0
DB04455	C0037926	0
DB00341	C0036069	0
DB14872	C0221356	0
DB00321	C1571984	0
DB11644	C1292772	0
DB14019	C0011882	0
DB00985	C0021843	0
DB15205	C3808991	0
DB00396	C0040715	0
DB01078	C0859976	0
DB06191	C4479476	0
DB06586	C3159311	0
DB12563	C0031099	0
DB15170	C0002878	0
DB06191	C1853198	0
DB00381	C0015696	0
DB11675	C0860634	0
DB05737	C4014408	0
DB01115	C0266539	0
DB00377	C0162823	0
DB00818	C0221043	0
DB00683	C0015393	0
DB00950	C1260873	0
DB05983	C0034065	0
DB01236	C3151187	0
DB00393	C3280953	0
DB12353	C4704862	0
DB06203	C2363129	0
DB12563	C1257925	0
DB12113	C0266453	0
DB00482	C0024302	0
DB00461	C0949272	0
DB12128	C1848599	0
DB09291	C0039590	0
DB06195	C0270763	0
DB03310	C0086540	0
DB00283	C0027658	0
DB12121	C0546127	0
DB01175	C1306837	0
DB00262	C1859312	0
DB11778	C0265998	0
DB12121	C0751263	0
DB11869	C1848137	0
DB06603	C0205944	0
DB08882	C0013146	0
DB06700	C1864694	0
DB12113	C2750720	0
DB00270	C0333641	0
DB00917	C1848552	0
DB06203	C2700406	0
DB01244	C1332965	0
DB14872	C4554117	0
DB00794	C0751527	0
DB09048	C0086666	0
DB01104	C0014324	0
DB09214	C3645536	0
DB00262	C3711531	0
DB01246	C1135746	0
DB01068	C1443892	0
DB06176	C0220704	0
DB00683	C0268436	0
DB00794	C3808800	0
DB09214	C0271383	0
DB06603	C1863732	0
DB00270	C0032963	0
DB09068	C0751565	0
DB13074	C2931891	0
DB12121	C0751195	0
DB11703	C0003467	0
DB01023	C0035229	0
DB00331	C3280790	0
DB14723	C0010308	0
DB15357	C0752104	0
DB09291	C0233762	0
DB00401	C2973787	0
DB00753	C4748839	0
DB06191	C0011303	0
DB05289	C1563937	0
DB14723	C0031099	0
DB09068	C0004238	0
DB13256	C0410179	0
DB06197	C0271527	0
DB04855	C0263859	0
DB15357	C0155380	0
DB00393	C0521619	0
DB00598	C0085215	0
DB00673	C0270763	0
DB01083	C0005138	0
DB00262	C0264423	0
DB00555	C0334606	0
DB14872	C0023890	0
DB06789	C0020192	0
DB09022	C0085997	0
DB13074	C0751528	0
DB12010	C0205833	0
DB00776	C1800706	0
DB06176	C0035455	0
DB06083	C0009806	0
DB00419	C0036983	0
DB04455	C1879645	0
DB12021	C0035228	0
DB15205	C1848552	0
DB00673	C0037199	0
DB08439	C0205646	0
DB06191	C1527396	0
DB12353	C0151603	0
DB00972	C1704374	0
DB00972	C0042109	0
DB00633	C4551952	0
