drug	disease	label
DB15189	C1621958	1
DB11762	C1621958	1
DB00262	C1621958	1
DB00818	C0018824	1
DB00661	C0007194	1
DB01069	C0020517	1
DB00950	C0020517	1
DB00283	C0020517	1
DB11591	C0020517	1
DB13679	C0020517	1
DB00972	C0020517	1
DB00341	C0020517	1
DB00748	C0020517	1
DB00985	C0020517	1
DB06282	C0020517	1
DB01246	C0020517	1
DB00668	C0004096	1
DB00555	C0004096	1
DB12522	C0004096	1
DB15027	C0004096	1
DB00401	C0007222	1
DB04944	C0007222	1
DB01244	C0007222	1
DB01078	C0007222	1
DB01599	C0007222	1
DB13467	C0007222	1
DB01023	C0007222	1
DB00393	C0007222	1
DB00270	C0007222	1
DB00511	C0007222	1
DB01396	C0007222	1
DB00661	C0007222	1
DB00797	C0007222	1
DB00381	C0007222	1
DB06262	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB01115	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB12121	C0023467	1
DB15189	C0023467	1
DB11759	C0023467	1
DB11782	C0023467	1
DB14770	C0023467	1
DB11830	C0023467	1
DB14829	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00390	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB00661	C0004238	1
DB04855	C0004238	1
DB01115	C0004238	1
DB11869	C1292778	1
DB12209	C0002736	1
DB00262	C0017638	1
DB00622	C0948089	1
DB05737	C0948089	1
DB00283	C0026769	1
DB15170	C0026769	1
DB00484	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB08868	C0026769	1
DB06262	C0393571	1
DB06775	C0220994	1
DB11992	C0011849	1
DB04876	C0011849	1
DB02383	C0011849	1
DB01023	C0011849	1
DB01261	C0011849	1
DB00633	C0011849	1
DB00975	C0011849	1
DB00661	C0011849	1
DB06335	C0011849	1
DB08882	C0011849	1
DB15293	C0011849	1
DB06203	C0011849	1
DB00331	C0011849	1
DB15323	C0011849	1
DB11950	C0011849	1
DB00806	C0011849	1
DB09022	C0011849	1
DB00370	C0393770	1
DB00425	C0393770	1
DB01175	C0393770	1
DB12032	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB03310	C3463824	1
DB11869	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB06191	C3463824	1
DB12563	C0032768	1
DB13074	C0006625	1
DB00351	C0006625	1
DB06645	C0006625	1
DB00540	C0017168	1
DB11699	C0011206	1
DB00753	C0011206	1
DB01236	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB00292	C0011206	1
DB00806	C0019187	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12121	C0024301	1
DB15035	C0024301	1
DB12887	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00661	C0024796	1
DB00484	C0017612	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB01069	C0033774	1
DB00950	C0033774	1
DB00768	C0033774	1
DB00283	C0033774	1
DB00904	C0033774	1
DB00557	C0033774	1
DB00341	C0033774	1
DB06282	C0033774	1
DB00950	C2607914	1
DB00768	C2607914	1
DB00283	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB01069	C0042109	1
DB00950	C0042109	1
DB00283	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00557	C0042109	1
DB00341	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00586	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB01148	C0032617	1
DB13725	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB00806	C1561643	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00945	C0031046	1
DB00776	C0040997	1
DB00904	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB12135	C0010674	1
DB01396	C0010674	1
DB05016	C0010674	1
DB06195	C0010674	1
DB15403	C0036421	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB00381	C0017658	0
DB01244	C0086540	0
DB00683	C0334287	0
DB11950	C0031039	0
DB00985	C4755257	0
DB11591	C0852413	0
DB00419	C3279754	0
DB00715	C4551985	0
DB00540	C0547065	0
DB09022	C3280527	0
DB00603	C1836447	0
DB05015	C0005974	0
DB01246	C1565489	0
DB00390	C4015080	0
DB14723	C0236736	0
DB04944	C0563608	0
DB05983	C0030286	0
DB12635	C0699885	0
DB06282	C1838951	0
DB00390	C0339535	0
DB00343	C4225276	0
DB00673	C0015423	0
DB01599	C0403814	0
DB00465	C4721532	0
DB04455	C0339535	0
DB00668	C1141890	0
DB09022	C3501846	0
DB05737	C0007124	0
DB12635	C0085996	0
DB12353	C0038325	0
DB06191	C0151468	0
DB12686	C0162770	0
DB06282	C3280785	0
DB00555	C4693531	0
DB09053	C1860789	0
DB06335	C1858854	0
DB01395	C4721436	0
DB11859	C0399367	0
DB00461	C0079740	0
DB11859	C4721532	0
DB04944	C1864839	0
DB00381	C0751958	0
DB00945	C1861827	0
DB00768	C0018273	0
DB11694	C0796195	0
DB00554	C0948216	0
DB14770	C0268312	0
DB11759	C0268386	0
DB05983	C0015397	0
DB04876	C4721532	0
DB00476	C0267380	0
DB00377	C1838440	0
DB01191	C3714992	0
DB11893	C0422854	0
DB00633	C1854369	0
DB01236	C1843920	0
DB04851	C0342276	0
DB00377	C0751414	0
DB00396	C0021367	0
DB13679	C1319466	0
DB02383	C1330966	0
DB00950	C0751494	0
DB12105	C1865384	0
DB00917	C0887898	0
DB09048	C2751826	0
DB12887	C0031039	0
DB00929	C0678807	0
DB00950	C0030805	0
DB00794	C0242423	0
DB00555	C1861827	0
DB09022	C0271710	0
DB00557	C0877792	0
DB06240	C2936786	0
DB05737	C0153452	0
DB12121	C2718078	0
DB00985	C0220669	0
DB00349	C0522224	0
DB11699	C0278876	0
DB05289	C0153567	0
DB15189	C0151468	0
DB11859	C4014918	0
DB12353	C0206160	0
DB11922	C0014518	0
DB01078	C0853897	0
DB08439	C0265226	0
DB13256	C0030319	0
DB14872	C0751365	0
DB12209	C0751189	0
DB00753	C0013384	0
DB06191	C0220998	0
DB14872	C0162668	0
DB06335	C0472813	0
DB00283	C0007114	0
DB06603	C0796195	0
DB12000	C0020256	0
DB15327	C1332218	0
DB15327	C1861827	0
DB01083	C1853100	0
DB12291	C0876994	0
DB12463	C0017668	0
DB00377	C0268560	0
DB01246	C0006111	0
DB00909	C2930619	0
DB00555	C0235083	0
DB11675	C0521662	0
DB00794	C1864389	0
DB00753	C0012236	0
DB12233	C4721453	0
DB00715	C0002514	0
DB00668	C0333704	0
DB12635	C0555198	0
DB13467	C0340569	0
DB14019	C1519086	0
DB00316	C0019337	0
DB00343	C2751683	0
DB13074	C0034362	0
DB11675	C0751021	0
DB00465	C0032963	0
DB01191	C0750900	0
DB08882	C0751295	0
DB06282	C4706677	0
DB15357	C1868683	0
DB00829	C0007124	0
DB05016	C2931456	0
DB15499	C0422855	0
DB06197	C0221757	0
DB00797	C0024668	0
DB06240	C2749022	0
DB08867	C0015530	0
DB04455	C0238463	0
DB09119	C4014648	0
DB11762	C0002896	0
DB04832	C0031046	0
DB00292	C0038160	0
DB15035	C1849699	0
DB01191	C1868683	0
DB09291	C0023467	0
DB00776	C0231519	0
DB00370	C2750509	0
DB11703	C2750413	0
DB12614	C3805278	0
DB00262	C1837218	0
DB00598	C1857574	0
DB11869	C2931218	0
DB01083	C0878659	0
DB14870	C0002965	0
DB06766	C0346163	0
DB06700	C0265219	0
DB12887	C4014742	0
DB00401	C1961102	0
DB12010	C3542021	0
DB11992	C0033847	0
DB14770	C0032002	0
DB14872	C0431362	0
DB12463	C0162316	0
DB00908	C4748770	0
DB12778	C0334579	0
DB00461	C0600241	0
DB11859	C2239176	0
DB12836	C0033860	0
DB01148	C1275808	0
DB06282	C3896578	0
DB14770	C0270720	0
DB00540	C0205825	0
DB02712	C0878500	0
DB06603	C0205647	0
DB00461	C0206655	0
DB12032	C0015306	0
DB00461	C0751851	0
DB05087	C0333233	0
DB06789	C0277821	0
DB12614	C0041956	0
DB00661	C0020443	0
DB01028	C1839839	0
DB11992	C0751406	0
DB15170	C0751021	0
DB08329	C0454596	0
DB00776	C0034065	0
DB12887	C0272236	0
DB00555	C1334968	0
DB09290	C0857439	0
DB00273	C0079154	0
DB12121	C0007282	0
DB01191	C0265553	0
DB08868	C1279420	0
DB00484	C3810363	0
DB06185	C0029458	0
DB06595	C0027051	0
DB15357	C0029095	0
DB11991	C3711387	0
DB06176	C0233608	0
DB11675	C3714992	0
DB00985	C0205852	0
DB03310	C3887487	0
DB15327	C0522345	0
DB13679	C1832409	0
DB12291	C1318973	0
DB12836	C0376338	0
DB12635	C2675186	0
DB01023	C1861922	0
DB11986	C0687132	0
DB06083	C0393588	0
DB05983	C0154659	0
DB04832	C1838604	0
DB15035	C0424082	0
DB09291	C0032897	0
DB14019	C0278996	0
DB00349	C0023012	0
DB06185	C1292772	0
DB01395	C3887876	0
DB13256	C0019061	0
DB15323	C0175709	0
DB06288	C0751362	0
DB06603	C0268505	0
DB01395	C1863924	0
DB08882	C0796085	0
DB00797	C0271678	0
DB06262	C0205650	0
DB12113	C0576612	0
DB02383	C0887898	0
DB00349	C2673630	0
DB00540	C0334401	0
DB13256	C0558845	0
DB12594	C0282631	0
DB00401	C0005694	0
DB12113	C4225218	0
DB00465	C1864694	0
DB01069	C0476241	0
DB11644	C0600519	0
DB11991	C0348626	0
DB00929	C0032897	0
DB11830	C0036690	0
DB00425	C1851286	0
DB06775	C0268194	0
DB12944	C0751829	0
DB09214	C0221169	0
DB00281	C0524611	0
DB01599	C0085159	0
DB06766	C1510497	0
DB02383	C0023976	0
DB00280	C0282548	0
DB09119	C0003076	0
DB00668	C0005684	0
DB00401	C0332890	0
DB12021	C1563709	0
DB00768	C0155380	0
DB01104	C0268562	0
DB11703	C0345958	0
DB04944	C0034189	0
DB14770	C0034063	0
DB15293	C0018206	0
DB12005	C0268385	0
DB11950	C0162566	0
DB00368	C2752015	0
DB11759	C2931838	0
DB00404	C0342608	0
DB01068	C0809983	0
DB11699	C0042594	0
DB11991	C4479517	0
DB01175	C0039685	0
DB09048	C1319315	0
DB01395	C1858556	0
DB12291	C0038358	0
DB04944	C0750900	0
DB15035	C0338650	0
DB15170	C1135745	0
DB06197	C0878500	0
DB00401	C4722277	0
DB06586	C1260873	0
DB00283	C1301355	0
DB15499	C0394016	0
DB11759	C0013336	0
DB15323	C0852283	0
DB04832	C1863728	0
DB14829	C0971858	0
DB04455	C0025322	0
DB06185	C1704377	0
DB00603	C0393835	0
DB00367	C4316881	0
DB13725	C0241910	0
DB05016	C1849699	0
DB00917	C1859690	0
DB09022	C1861456	0
DB00270	C0023487	0
DB11992	C1837245	0
DB14770	C0035078	0
DB12113	C0281784	0
DB14829	C0238198	0
DB00294	C0600467	0
DB00917	C0023895	0
DB06586	C2700406	0
DB12614	C4014528	0
DB00834	C0019569	0
DB06083	C0751475	0
DB00917	C0751265	0
DB00425	C0423712	0
DB12944	C0221056	0
DB11992	C0265226	0
DB06119	C0035828	0
DB12353	C4049005	0
DB06637	C3241937	0
DB06195	C2750075	0
DB06645	C0221056	0
DB06717	C0342643	0
DB00381	C0024236	0
DB15027	C1708353	0
DB14770	C0001430	0
DB00753	C0005683	0
DB00555	C0015967	0
DB02712	C0151857	0
DB11703	C0030805	0
DB00929	C0887898	0
DB01148	C0041696	0
DB00975	C1838604	0
DB00316	C0021655	0
DB00985	C0205643	0
DB11762	C0035078	0
DB11917	C1384406	0
DB01189	C0265700	0
DB00975	C0033860	0
DB06282	C0042656	0
DB06595	C1370889	0
DB12121	C1970859	0
DB01018	C2750720	0
DB00795	C0029456	0
DB00419	C0175755	0
DB06119	C0043202	0
DB00554	C0000786	0
DB11699	C0581391	0
DB12128	C1854021	0
DB12113	C0394006	0
DB12128	C0087169	0
DB00393	C0233477	0
DB03310	C0751823	0
DB00907	C0264393	0
DB06789	C0023269	0
DB15403	C0006267	0
DB00465	C0153381	0
DB01191	C0035235	0
DB01189	C1279420	0
DB00659	C0042510	0
DB04953	C0751414	0
DB01078	C0342257	0
DB02712	C0042514	0
DB12463	C0039292	0
DB00555	C1864694	0
DB00748	C0751889	0
DB15403	C1840235	0
DB00341	C2931501	0
DB04851	C0233773	0
DB05294	C0014457	0
DB09053	C0751414	0
DB12095	C1853118	0
DB00603	C3150973	0
DB00343	C4046029	0
DB04455	C0268483	0
DB06119	C0008312	0
DB12565	C0334583	0
DB00753	C0003838	0
DB01191	C1861848	0
DB06203	C0234784	0
DB05608	C0751268	0
DB12353	C0424605	0
DB12463	C0033805	0
DB00316	C1856448	0
DB00419	C0006868	0
DB12594	C3280783	0
DB11762	C0025193	0
DB00343	C4042891	0
DB11762	C2751324	0
DB00715	C0025945	0
DB11917	C2677637	0
DB11778	C0338070	0
DB13679	C0376545	0
DB01599	C0349218	0
DB12594	C0751544	0
DB00343	C1868683	0
DB00425	C0342777	0
DB06195	C2585653	0
DB01078	C0376618	0
DB00818	C0231687	0
DB06282	C3553788	0
DB01246	C4721453	0
DB00351	C0751636	0
DB15035	C0751192	0
DB14770	C1257925	0
DB06185	C3502353	0
DB00768	C0856975	0
DB00797	C0035455	0
DB00673	C0158489	0
DB00668	C0017185	0
DB04878	C0014457	0
DB11917	C0236735	0
DB15403	C1136382	0
DB00985	C0042133	0
DB12944	C0238033	0
DB12021	C1257963	0
DB01244	C4748081	0
DB01023	C2931588	0
DB00390	C0031046	0
DB00393	C0010093	0
DB12565	C4316791	0
DB06282	C0006114	0
DB00401	C0035258	0
DB00633	C1837206	0
DB13256	C1565885	0
DB04839	C0030193	0
DB14872	C0266361	0
DB00294	C1860819	0
DB00633	C0243050	0
DB14019	C0079757	0
DB00294	C0751381	0
DB00393	C4748803	0
DB12121	C1861923	0
DB06586	C3554224	0
DB13467	C0205645	0
DB00296	C2751315	0
DB00950	C0019193	0
DB00377	C0025521	0
DB06119	C0268385	0
DB05289	C0393682	0
DB04851	C1865926	0
DB05294	C0038160	0
DB15293	C0857501	0
DB08329	C1853371	0
DB01599	C1306837	0
DB09053	C0002893	0
DB12522	C0018790	0
DB00396	C3554446	0
DB06288	C0027708	0
DB12565	C0038013	0
DB11640	C4721891	0
DB00419	C4225206	0
DB06753	C3160718	0
DB12353	C0022333	0
DB00661	C1855520	0
DB09068	C0001627	0
DB00554	C0496930	0
DB12635	C0743002	0
DB11694	C0392164	0
DB12135	C0023015	0
DB01069	C4085597	0
DB00748	C0037221	0
DB00586	C2931245	0
DB11950	C4551966	0
DB00341	C0011881	0
DB00829	C0175709	0
DB00349	C0521753	0
DB12209	C3160718	0
DB06185	C0002889	0
DB11675	C0024141	0
DB00683	C3554517	0
DB01068	C3711374	0
DB00461	C0427190	0
DB00294	C0231693	0
DB00465	C0272236	0
DB00795	C0032963	0
DB06775	C0206160	0
DB09048	C0751511	0
DB00292	C1840529	0
DB00712	C0003496	0
DB11922	C0205698	0
DB09290	C0034067	0
