drug	disease	label
DB15189	C0376358	1
DB01233	C0376358	1
DB15327	C0376358	1
DB13679	C0376358	1
DB12522	C0023895	1
DB12778	C0023895	1
DB12614	C0032285	1
DB05087	C0037769	1
DB00753	C0151744	1
DB04839	C0032460	1
DB01395	C0032460	1
DB00396	C0032460	1
DB01261	C0032460	1
DB00294	C0032460	1
DB08882	C0032460	1
DB01175	C0032460	1
DB00975	C1956346	1
DB05737	C1956346	1
DB12971	C1956346	1
DB00292	C1956346	1
DB01189	C1956346	1
DB12000	C1956346	1
DB00753	C1956346	1
DB11909	C1956346	1
DB00715	C1956346	1
DB01236	C1956346	1
DB01083	C2711227	1
DB00331	C0026640	1
DB01599	C0022658	1
DB15170	C0022658	1
DB05737	C0022658	1
DB12778	C0022658	1
DB06197	C0033860	1
DB15027	C0033860	1
DB06083	C0033860	1
DB12522	C0033860	1
DB06176	C0079772	1
DB05015	C0079772	1
DB11644	C0878544	1
DB00390	C0018802	1
DB05220	C0007112	1
DB00907	C0037199	1
DB06191	C0023418	1
DB06185	C0023418	1
DB11778	C0023418	1
DB03310	C0023418	1
DB00377	C0023418	1
DB00673	C0023418	1
DB11869	C0023418	1
DB11830	C0024299	1
DB06185	C0024299	1
DB00673	C0024299	1
DB00367	C0019693	1
DB00294	C0019693	1
DB00419	C0019693	1
DB06580	C0019693	1
DB00945	C0005695	1
DB08142	C0023434	1
DB11703	C0023434	1
DB11830	C0023434	1
DB06185	C0023434	1
DB12121	C0023434	1
DB15499	C0023434	1
DB09053	C0023434	1
DB12021	C0023434	1
DB04944	C0023434	1
DB15035	C0023434	1
DB06603	C0026764	1
DB14829	C0026764	1
DB11778	C0026764	1
DB00262	C0026764	1
DB12005	C0026764	1
DB11991	C0026764	1
DB11869	C0026764	1
DB00262	C0025149	1
DB11762	C1621958	1
DB15189	C1621958	1
DB00262	C1621958	1
DB00351	C0021051	1
DB00818	C0018824	1
DB00661	C0007194	1
DB00283	C1527304	1
DB00950	C1527304	1
DB01069	C1527304	1
DB00985	C1527304	1
DB00748	C1527304	1
DB06282	C1527304	1
DB11591	C1527304	1
DB01246	C1527304	1
DB00972	C1527304	1
DB13679	C1527304	1
DB00341	C1527304	1
DB00555	C0004096	1
DB00668	C0004096	1
DB15027	C0004096	1
DB12522	C0004096	1
DB00661	C0007222	1
DB01023	C0007222	1
DB01599	C0007222	1
DB00511	C0007222	1
DB01244	C0007222	1
DB00393	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB00270	C0007222	1
DB01078	C0007222	1
DB01115	C0007222	1
DB00381	C0007222	1
DB00797	C0007222	1
DB04944	C0007222	1
DB00401	C0007222	1
DB13467	C0007222	1
DB01396	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB14770	C0023467	1
DB14829	C0023467	1
DB11830	C0023467	1
DB11782	C0023467	1
DB12121	C0023467	1
DB11759	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00661	C0004238	1
DB00390	C0004238	1
DB04855	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB01115	C0004238	1
DB12209	C0002736	1
DB00262	C0017638	1
DB05737	C0948089	1
DB00622	C0948089	1
DB00283	C0026769	1
DB08868	C0026769	1
DB15170	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB06775	C0220994	1
DB09022	C0011849	1
DB00661	C0011849	1
DB11992	C0011849	1
DB01023	C0011849	1
DB15323	C0011849	1
DB02383	C0011849	1
DB06203	C0011849	1
DB04876	C0011849	1
DB00975	C0011849	1
DB06335	C0011849	1
DB00806	C0011849	1
DB01261	C0011849	1
DB11950	C0011849	1
DB00331	C0011849	1
DB00633	C0011849	1
DB15293	C0011849	1
DB08882	C0011849	1
DB00425	C0393770	1
DB00370	C0393770	1
DB12032	C0393770	1
DB01175	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB06191	C3463824	1
DB03310	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB11869	C3463824	1
DB12563	C0032768	1
DB00351	C0006625	1
DB06645	C0006625	1
DB13074	C0006625	1
DB00540	C0017168	1
DB00292	C0011206	1
DB11699	C0011206	1
DB00753	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB01236	C0011206	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12887	C0024301	1
DB12121	C0024301	1
DB15035	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB00904	C0033774	1
DB00283	C0033774	1
DB00950	C0033774	1
DB01069	C0033774	1
DB00557	C0033774	1
DB06282	C0033774	1
DB00768	C0033774	1
DB00341	C0033774	1
DB00283	C2607914	1
DB00950	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00768	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB00283	C0042109	1
DB00950	C0042109	1
DB01069	C0042109	1
DB00557	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00341	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00586	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB13725	C0032617	1
DB01148	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00904	C0040997	1
DB00776	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB05016	C0010674	1
DB06195	C0010674	1
DB12135	C0010674	1
DB01396	C0010674	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB00659	C0431121	0
DB06645	C0003129	0
DB11640	C0751847	0
DB12887	C0019196	0
DB00668	C0266122	0
DB11782	C0036220	0
DB02712	C3809650	0
DB06176	C1857586	0
DB05015	C0042138	0
DB01175	C0018206	0
DB05737	C0023269	0
DB00370	C2700406	0
DB00917	C0020796	0
DB00754	C0079583	0
DB00794	C1837618	0
DB01396	C1848947	0
DB00557	C0162848	0
DB05015	C0004352	0
DB06195	C0154091	0
DB11699	C2936502	0
DB00419	C0023904	0
DB08439	C0013336	0
DB00401	C0278876	0
DB00343	C0796070	0
DB00540	C0003811	0
DB05015	C1855483	0
DB12113	C1306837	0
DB06717	C0007786	0
DB06240	C0152101	0
DB06766	C0023212	0
DB00296	C0018781	0
DB00908	C0010246	0
DB08439	C0152266	0
DB09214	C0019158	0
DB12635	C4747891	0
DB01023	C0009451	0
DB00633	C0079757	0
DB06119	C0079297	0
DB06603	C3501847	0
DB09119	C0235229	0
DB04839	C4317123	0
DB15035	C1706412	0
DB08439	C0346163	0
DB11759	C0158981	0
DB00381	C0151786	0
DB00390	C0376338	0
DB00797	C0205697	0
DB06645	C0042386	0
DB11782	C0233767	0
DB00715	C0019158	0
DB01233	C0041657	0
DB01395	C0151564	0
DB00917	C1848199	0
DB00262	C4551506	0
DB00829	C4479431	0
DB12836	C4014528	0
DB05983	C0015967	0
DB06288	C0338715	0
DB00367	C0949690	0
DB11991	C0079744	0
DB12594	C3280120	0
DB06197	C0023012	0
DB15027	C0023264	0
DB11644	C2239176	0
DB14770	C0007570	0
DB11778	C0018273	0
DB02383	C0242698	0
DB00586	C1846648	0
DB01023	C0274859	0
DB00476	C0153594	0
DB04839	C0037199	0
DB11591	C4748840	0
DB01599	C0340485	0
DB11909	C0524611	0
DB04851	C0398562	0
DB01261	C0342302	0
DB01148	C0334579	0
DB00294	C1868120	0
DB00748	C0280785	0
DB13074	C0028960	0
DB06195	C0034372	0
DB00472	C1858120	0
DB00929	C0342643	0
DB00368	C1857776	0
DB15170	C4551720	0
DB00661	C4747989	0
DB00564	C0235153	0
DB06203	C0268490	0
DB04455	C1708349	0
DB00482	C0398788	0
DB06645	C0004352	0
DB15205	C1868683	0
DB00461	C0948089	0
DB12565	C0019054	0
DB01236	C0220669	0
DB15205	C0020550	0
DB09214	C0036875	0
DB01018	C0266487	0
DB06197	C0265699	0
DB00419	C0339541	0
DB01396	C4693912	0
DB06753	C0002888	0
DB15027	C0343055	0
DB06789	C0752107	0
DB00557	C0406723	0
DB00776	C0035228	0
DB00829	C2931501	0
DB00834	C0030804	0
DB12121	C0205815	0
DB04878	C0029231	0
DB01175	C1879645	0
DB06645	C0280785	0
DB12522	C3809650	0
DB08142	C4225404	0
DB06789	C0243057	0
DB01018	C0795907	0
DB00351	C0043345	0
DB00975	C0031900	0
DB12010	C0027404	0
DB00972	C1850597	0
DB00753	C0040715	0
DB06700	C0454597	0
DB12522	C0009319	0
DB11909	C0037221	0
DB15403	C1845668	0
DB15035	C0236795	0
DB00659	C0037997	0
DB11909	C0162834	0
DB12944	C1836448	0
DB00270	C0040332	0
DB00907	C0263409	0
DB01233	C0031900	0
DB12128	C2584774	0
DB06240	C0235480	0
DB06789	C0023794	0
DB06717	C0033804	0
DB08868	C2936783	0
DB00472	C0521760	0
DB06197	C1861063	0
DB12563	C0018128	0
DB00262	C0023452	0
DB06195	C3241937	0
DB11859	C1384666	0
DB00262	C0749424	0
DB01069	C2752015	0
DB15327	C4085590	0
DB05294	C3280783	0
DB11675	C1292769	0
DB01233	C1857574	0
DB06645	C0042963	0
DB01236	C0393835	0
DB00401	C0813142	0
DB00419	C4750849	0
DB01395	C0238463	0
DB12000	C3668822	0
DB12135	C0282193	0
DB14770	C0205649	0
DB00603	C4540131	0
DB12745	C0027659	0
DB00425	C0085215	0
DB01148	C0422852	0
DB06637	C0750993	0
DB03310	C0043020	0
DB00683	C0017658	0
DB05983	C0027746	0
DB12614	C2931743	0
DB00555	C1858501	0
DB15327	C4015235	0
DB12233	C0011757	0
DB00972	C1368275	0
DB11950	C0036529	0
DB12113	C0231688	0
DB00270	C4083008	0
DB12105	C1257925	0
DB01189	C1868111	0
DB11922	C0347515	0
DB00818	C0270720	0
DB12291	C0020507	0
DB11992	C4053775	0
DB01104	C0422852	0
DB04855	C0751438	0
DB12565	C0021655	0
DB00419	C1854369	0
DB14723	C0220636	0
DB06700	C0026858	0
DB06119	C0086873	0
DB01083	C0338575	0
DB04839	C1527303	0
DB04878	C0007282	0
DB14019	C0006826	0
DB00482	C3554607	0
DB00349	C0271650	0
DB04878	C0015393	0
DB01396	C0279626	0
DB06789	C0018932	0
DB06288	C1327918	0
DB00633	C0242343	0
DB00343	C0020523	0
DB00909	C0018203	0
DB14723	C0023466	0
DB00829	C4721411	0
DB00975	C0234996	0
DB01246	C0278996	0
DB00419	C0751831	0
DB04851	C3495588	0
DB05087	C0393672	0
DB00536	C1333993	0
DB06637	C1866423	0
DB09068	C1565886	0
DB01599	C0039685	0
DB11917	C0268562	0
DB00465	C1861502	0
DB00262	C0023269	0
DB00557	C1853198	0
DB00316	C0019693	0
DB00476	C0205644	0
DB00262	C0678807	0
DB00945	C3149117	0
DB00603	C0750887	0
DB00829	C1282359	0
DB00806	C0236811	0
DB14723	C3241937	0
DB00368	C0013221	0
DB12135	C0043345	0
DB00482	C0018213	0
DB01244	C0041955	0
DB08142	C1262477	0
DB01023	C3696898	0
DB12463	C0268505	0
DB12836	C0751212	0
DB15027	C0010474	0
DB05015	C0282631	0
DB15499	C1856127	0
DB01069	C0239325	0
DB04953	C4046029	0
DB00404	C0011881	0
DB05737	C0149721	0
DB04878	C3658267	0
DB06766	C3661523	0
DB14723	C1859049	0
DB00633	C0917805	0
DB08142	C0859976	0
DB05983	C0149649	0
DB00283	C0027697	0
DB12233	C0079301	0
DB00536	C3658302	0
DB11703	C3266101	0
DB15170	C2609414	0
DB00829	C0345419	0
DB00401	C0005941	0
DB00907	C0234376	0
DB04455	C0025294	0
DB11869	C0751195	0
DB09068	C0271901	0
DB00377	C1836448	0
DB11830	C0025945	0
DB11992	C0032768	0
DB04455	C0524662	0
DB00482	C0015704	0
DB15293	C3280054	0
DB00768	C0019569	0
DB11703	C3714927	0
DB08882	C0563608	0
DB11841	C0079744	0
DB00683	C0033937	0
DB12614	C0344315	0
DB09214	C0024894	0
DB09048	C0751617	0
DB15205	C0544668	0
DB01191	C0878544	0
DB00273	C0282631	0
DB00283	C0007787	0
DB15358	C3810380	0
DB12745	C0003165	0
DB05294	C1836916	0
DB04878	C0234447	0
DB01083	C0393814	0
DB05220	C0236807	0
DB14872	C0271673	0
DB15323	C0936247	0
DB06203	C0033774	0
DB00465	C1449646	0
DB11992	C0025958	0
DB11986	C0040427	0
DB11591	C0751633	0
DB06282	C1858501	0
DB12095	C0220663	0
DB12887	C0001815	0
DB08868	C0006261	0
DB00461	C0750994	0
DB06195	C3542021	0
DB15189	C0854723	0
DB14218	C0029410	0
DB15499	C1859049	0
DB00270	C3502809	0
DB12614	C1865926	0
DB09022	C0030554	0
DB15205	C3888087	0
DB14829	C0022596	0
DB08867	C2751315	0
DB00270	C0007873	0
DB00465	C0878683	0
DB00273	C0917804	0
DB05220	C1291607	0
DB00929	C1869115	0
DB00370	C1857574	0
DB06185	C0423711	0
DB00273	C0600520	0
DB00794	C0349639	0
DB11640	C0086666	0
DB12209	C0042510	0
DB00972	C0340569	0
DB00972	C2678477	0
DB00292	C0008625	0
DB00273	C0271148	0
DB00381	C2931035	0
DB00985	C0751887	0
DB01028	C2930967	0
DB04839	C4551985	0
DB00292	C0751111	0
DB00975	C0220597	0
DB06580	C0022548	0
DB06185	C1852438	0
DB00975	C0740858	0
DB14770	C0003469	0
DB01115	C0027059	0
DB00472	C0028768	0
DB08882	C0277821	0
DB00283	C0221775	0
DB12594	C0024623	0
DB01599	C4551501	0
DB00622	C0020877	0
DB05608	C0003850	0
DB11922	C1836447	0
DB12010	C0021400	0
DB06176	C0085090	0
DB13256	C4554117	0
DB11893	C0546127	0
DB01068	C0206669	0
DB11841	C0205874	0
DB06717	C4721532	0
DB15205	C0006261	0
DB12021	C0000809	0
DB00461	C0751198	0
DB04839	C3658266	0
DB00754	C0685938	0
DB04455	C2750720	0
DB06083	C1864818	0
DB01191	C0206368	0
DB00985	C1832388	0
DB04855	C0020256	0
DB00795	C0007781	0
DB02712	C0877792	0
DB11909	C1847626	0
DB00818	C3714534	0
DB13256	C0013336	0
DB12032	C1857777	0
DB08882	C0036420	0
DB00794	C1720860	0
DB06595	C0086189	0
DB00482	C0334607	0
DB12353	C0041349	0
DB01078	C0751476	0
DB05016	C1720957	0
DB00829	C0023890	0
DB00659	C0750951	0
DB00622	C0751364	0
DB14870	C0017605	0
DB12745	C0751371	0
DB11694	C0549473	0
DB00367	C3489725	0
DB12021	C1859727	0
DB01068	C3658290	0
DB08142	C0027659	0
DB15189	C3149117	0
DB14218	C0027697	0
DB05015	C0242706	0
DB00768	C0393703	0
DB09068	C0014458	0
DB06595	C3495559	0
DB05016	C1300268	0
DB04455	C0032580	0
DB12745	C0149886	0
DB01191	C0520463	0
DB04855	C2931891	0
DB00390	C0220704	0
