drug	disease	label
DB15189	C1621958	1
DB11762	C1621958	1
DB00262	C1621958	1
DB00818	C0018824	1
DB00661	C0007194	1
DB01069	C0020517	1
DB00950	C0020517	1
DB00283	C0020517	1
DB11591	C0020517	1
DB13679	C0020517	1
DB00972	C0020517	1
DB00341	C0020517	1
DB00748	C0020517	1
DB00985	C0020517	1
DB06282	C0020517	1
DB01246	C0020517	1
DB00668	C0004096	1
DB00555	C0004096	1
DB12522	C0004096	1
DB15027	C0004096	1
DB00401	C0007222	1
DB04944	C0007222	1
DB01244	C0007222	1
DB01078	C0007222	1
DB01599	C0007222	1
DB13467	C0007222	1
DB01023	C0007222	1
DB00393	C0007222	1
DB00270	C0007222	1
DB00511	C0007222	1
DB01396	C0007222	1
DB00661	C0007222	1
DB00797	C0007222	1
DB00381	C0007222	1
DB06262	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB01115	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB12121	C0023467	1
DB15189	C0023467	1
DB11759	C0023467	1
DB11782	C0023467	1
DB14770	C0023467	1
DB11830	C0023467	1
DB14829	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00390	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB00661	C0004238	1
DB04855	C0004238	1
DB01115	C0004238	1
DB11869	C1292778	1
DB12209	C0002736	1
DB00262	C0017638	1
DB00622	C0948089	1
DB05737	C0948089	1
DB00283	C0026769	1
DB15170	C0026769	1
DB00484	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB08868	C0026769	1
DB06262	C0393571	1
DB06775	C0220994	1
DB11992	C0011849	1
DB04876	C0011849	1
DB02383	C0011849	1
DB01023	C0011849	1
DB01261	C0011849	1
DB00633	C0011849	1
DB00975	C0011849	1
DB00661	C0011849	1
DB06335	C0011849	1
DB08882	C0011849	1
DB15293	C0011849	1
DB06203	C0011849	1
DB00331	C0011849	1
DB15323	C0011849	1
DB11950	C0011849	1
DB00806	C0011849	1
DB09022	C0011849	1
DB00370	C0393770	1
DB00425	C0393770	1
DB01175	C0393770	1
DB12032	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB03310	C3463824	1
DB11869	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB06191	C3463824	1
DB12563	C0032768	1
DB13074	C0006625	1
DB00351	C0006625	1
DB06645	C0006625	1
DB00540	C0017168	1
DB11699	C0011206	1
DB00753	C0011206	1
DB01236	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB00292	C0011206	1
DB00806	C0019187	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12121	C0024301	1
DB15035	C0024301	1
DB12887	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00661	C0024796	1
DB00484	C0017612	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB01069	C0033774	1
DB00950	C0033774	1
DB00768	C0033774	1
DB00283	C0033774	1
DB00904	C0033774	1
DB00557	C0033774	1
DB00341	C0033774	1
DB06282	C0033774	1
DB00950	C2607914	1
DB00768	C2607914	1
DB00283	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB01069	C0042109	1
DB00950	C0042109	1
DB00283	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00557	C0042109	1
DB00341	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00586	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB01148	C0032617	1
DB13725	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB00806	C1561643	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00945	C0031046	1
DB00776	C0040997	1
DB00904	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB12135	C0010674	1
DB01396	C0010674	1
DB05016	C0010674	1
DB06195	C0010674	1
DB15403	C0036421	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB14770	C0220669	0
DB01599	C0265306	0
DB14829	C0033804	0
DB01175	C4284414	0
DB04851	C1720859	0
DB00294	C0020550	0
DB09048	C3714756	0
DB00465	C0751075	0
DB06766	C0860634	0
DB05289	C0221765	0
DB00554	C0002991	0
DB04455	C0750905	0
DB00367	C4748759	0
DB11762	C0085628	0
DB00536	C0020473	0
DB01246	C0034152	0
DB06586	C0007137	0
DB00419	C0877781	0
DB11694	C3151139	0
DB06595	C0406723	0
DB00472	C1848599	0
DB15035	C1704230	0
DB11830	C0028326	0
DB00908	C0004763	0
DB00985	C4551675	0
DB15323	C0235480	0
DB05608	C4746984	0
DB00296	C0017185	0
DB06603	C0563608	0
DB00270	C0008370	0
DB12233	C1840529	0
DB00511	C3809001	0
DB13725	C0026769	0
DB04953	C0151699	0
DB08439	C0178416	0
DB13256	C4746985	0
DB00753	C4310764	0
DB12594	C0399376	0
DB15189	C1840451	0
DB00907	C4317124	0
DB00907	C4693912	0
DB00540	C0238052	0
DB00396	C3495552	0
DB00668	C4015729	0
DB12522	C0018054	0
DB12000	C0235083	0
DB00262	C1136382	0
DB08439	C0152427	0
DB00377	C2936346	0
DB00280	C0017639	0
DB11991	C0269102	0
DB06083	C0025202	0
DB06595	C0857439	0
DB00472	C0034069	0
DB11841	C0232766	0
DB06766	C3150705	0
DB00404	C0796195	0
DB00390	C0743002	0
DB11699	C0751415	0
DB08142	C0009324	0
DB02712	C0948216	0
DB06603	C1869115	0
DB11675	C0427169	0
DB00273	C0851578	0
DB14218	C0751953	0
DB11986	C0158252	0
DB12121	C0079218	0
DB00985	C0393814	0
DB11694	C0338503	0
DB08329	C4284414	0
DB08329	C0749420	0
DB04944	C0019202	0
DB14872	C0162836	0
DB00425	C0014848	0
DB12594	C4748838	0
DB05289	C4551487	0
DB01023	C0029453	0
DB05015	C3714208	0
DB00377	C0007097	0
DB00907	C0265260	0
DB01233	C0020564	0
DB14829	C0278883	0
DB13074	C0235833	0
DB11762	C0869523	0
DB11909	C0002991	0
DB01233	C0343057	0
DB00598	C0029408	0
DB00377	C0020672	0
DB08882	C0205815	0
DB14723	C1838979	0
DB00829	C0151603	0
DB01189	C0006261	0
DB11893	C0496930	0
DB00476	C0027609	0
DB12021	C0268312	0
DB01233	C1527335	0
DB09290	C1852085	0
DB12000	C1868683	0
DB11950	C1563666	0
DB09053	C0236804	0
DB00633	C0015934	0
DB12563	C0345904	0
DB11703	C0162669	0
DB12000	C0086540	0
DB11591	C4551501	0
DB00404	C0011633	0
DB13725	C4748759	0
DB11830	C0751633	0
DB00294	C0971858	0
DB00281	C0751088	0
DB05220	C0003875	0
DB05289	C0024667	0
DB04953	C0520572	0
DB01069	C0041955	0
DB01028	C0011860	0
DB11869	C0338650	0
DB11640	C2350878	0
DB12836	C0038220	0
DB11644	C0242426	0
DB09214	C0009952	0
DB00753	C0020564	0
DB11859	C1275278	0
DB00768	C0282193	0
DB11640	C4748455	0
DB12121	C0917731	0
DB12000	C1707291	0
DB00465	C0027796	0
DB06288	C1862941	0
DB05983	C4017108	0
DB06789	C1834558	0
DB00929	C0234544	0
DB00476	C0524662	0
DB00370	C3661525	0
DB05983	C0205650	0
DB12944	C0494463	0
DB08329	C1858501	0
DB00776	C1863616	0
DB12121	C0029458	0
DB00659	C4316791	0
DB14019	C0948480	0
DB14872	C0021359	0
DB15357	C0037772	0
DB06282	C0149840	0
DB00622	C0432242	0
DB01104	C4505390	0
DB00331	C0021359	0
DB09053	C1959583	0
DB09048	C0750906	0
DB06195	C0346627	0
DB15027	C1858674	0
DB00929	C0042514	0
DB01395	C3808553	0
DB00586	C1262477	0
DB06595	C4750849	0
DB11640	C0032580	0
DB00907	C0234238	0
DB05016	C4748152	0
DB04851	C1970163	0
DB00273	C0018784	0
DB00341	C0235480	0
DB12095	C2930844	0
DB04878	C0162834	0
DB00425	C3668822	0
DB00753	C0013146	0
DB00273	C3854603	0
DB00368	C0001430	0
DB04944	C1869114	0
DB00776	C1292779	0
DB06717	C0751494	0
DB00292	C0002888	0
DB01244	C0030305	0
DB12032	C0012236	0
DB11778	C0018944	0
DB01148	C0018566	0
DB15357	C0476241	0
DB15403	C1292772	0
DB00294	C0035222	0
DB12778	C0278161	0
DB00262	C0079583	0
DB04851	C0003504	0
DB00797	C0751759	0
DB01261	C0042487	0
DB00419	C0547065	0
DB06282	C1859312	0
DB11869	C0162669	0
DB00367	C1306837	0
DB00797	C3808494	0
DB06288	C3808800	0
DB09053	C0265699	0
DB00536	C0086981	0
DB00536	C0685786	0
DB00985	C0403447	0
DB12121	C0162568	0
DB00331	C3711374	0
DB01244	C0338488	0
DB00270	C0427169	0
DB00829	C0422852	0
DB13256	C1837206	0
DB13725	C0002965	0
DB12522	C0028326	0
DB08142	C2750481	0
DB08439	C4225206	0
DB00975	C0750986	0
DB14870	C0751523	0
DB06717	C0751831	0
DB12635	C1319853	0
DB06282	C0342276	0
DB01104	C0010308	0
DB00343	C0243057	0
DB11830	C3151189	0
DB11992	C0220998	0
DB01236	C0431406	0
DB06119	C0034372	0
DB00368	C0242184	0
DB01078	C0162670	0
DB00748	C0010674	0
DB05087	C0206669	0
DB12594	C0751858	0
DB00351	C0013502	0
DB01189	C1843181	0
DB00294	C1850049	0
DB04455	C0234162	0
DB00972	C0700292	0
DB12614	C1334271	0
DB06262	C1857512	0
DB11869	C0751634	0
DB00673	C0151603	0
DB01078	C0005967	0
DB00557	C2936502	0
DB15358	C0271623	0
DB00753	C1456784	0
DB04953	C0006826	0
DB00972	C0752098	0
DB11909	C0205815	0
DB00950	C0002879	0
DB00834	C0158252	0
DB06119	C0740858	0
DB00668	C0376618	0
DB01233	C0007097	0
DB13467	C0079770	0
DB09119	C1840560	0
DB11591	C0339985	0
DB01023	C0001621	0
DB06595	C0003123	0
DB04832	C0003469	0
DB00283	C2675370	0
DB11991	C0030328	0
DB00401	C4748785	0
DB11703	C3645536	0
DB00555	C0235527	0
DB00768	C0022738	0
DB04839	C1970106	0
DB12686	C0205642	0
DB06185	C0349588	0
DB06717	C0236811	0
DB09119	C0014457	0
DB00586	C2752007	0
DB11759	C3540662	0
DB01189	C0242383	0
DB00381	C0030246	0
DB00818	C3808991	0
DB15499	C0009324	0
DB09290	C0740302	0
DB06176	C0344243	0
DB00748	C0010068	0
DB00419	C1857574	0
DB15170	C0032300	0
DB13679	C0752282	0
DB11694	C1963184	0
DB12971	C0993582	0
DB00776	C0036939	0
DB00321	C2711227	0
DB11893	C0156147	0
DB11703	C2931218	0
DB00540	C3280240	0
DB06775	C0036420	0
DB00975	C0235078	0
DB01236	C0233477	0
DB00404	C0751460	0
DB09290	C0010278	0
DB01069	C2931218	0
DB00834	C0376618	0
DB01395	C0497406	0
DB00273	C1623209	0
DB00343	C4225193	0
DB02383	C0002395	0
DB01191	C2931760	0
DB06595	C2931228	0
DB01189	C0855095	0
DB00316	C0022660	0
DB01104	C4708599	0
DB00281	C0282126	0
DB08882	C1852438	0
DB00834	C0003944	0
DB15170	C0678807	0
DB04851	C0271271	0
DB08329	C1862264	0
DB12944	C0751651	0
DB00484	C0018564	0
DB12209	C0019372	0
DB11640	C0023283	0
DB00661	C0086189	0
DB01189	C3151066	0
DB01175	C1861689	0
DB05289	C1704380	0
DB00377	C1266194	0
DB00776	C1864818	0
DB12021	C0015404	0
DB00917	C0038219	0
DB12113	C0520731	0
DB09048	C0020649	0
DB15170	C1850600	0
DB05220	C0272048	0
DB06700	C3489396	0
DB00396	C0011573	0
DB02383	C0432416	0
DB01028	C0751406	0
DB11841	C2936718	0
DB02712	C2931498	0
DB00557	C2931121	0
DB00794	C3463992	0
DB11869	C0205650	0
DB06775	C0024809	0
DB12944	C0002991	0
DB05983	C0342282	0
DB01246	C0887799	0
DB11869	C0270850	0
DB11640	C0278161	0
DB11986	C0338479	0
DB00909	C0008625	0
DB05294	C0751494	0
DB05015	C0001824	0
DB06717	C0423618	0
DB00482	C0971858	0
DB11830	C0342898	0
DB00557	C4048328	0
DB06766	C0027055	0
DB06288	C0023893	0
DB00280	C1704230	0
DB08439	C0220722	0
DB01189	C2751608	0
DB11893	C1704423	0
DB00419	C0014836	0
DB13725	C0333641	0
DB00370	C3151355	0
DB00393	C0524730	0
DB09291	C0020433	0
DB00659	C0007772	0
DB11675	C0016579	0
DB12463	C3468561	0
DB06637	C1970859	0
DB06789	C0007282	0
DB05983	C0006267	0
DB12745	C0086565	0
DB06645	C1961112	0
DB00768	C0268560	0
DB15403	C0376545	0
DB06637	C3151139	0
DB00818	C0751074	0
DB09119	C0205651	0
DB08867	C0162872	0
DB13074	C0260662	0
DB00795	C1846038	0
DB01028	C4693843	0
DB11893	C0086439	0
DB06645	C0521659	0
DB08142	C2936816	0
DB12032	C1860789	0
DB06195	C0001733	0
DB11986	C0038131	0
DB06700	C0349426	0
DB05016	C1838979	0
DB00908	C0422850	0
DB00536	C0018524	0
DB11909	C0948480	0
DB01023	C1843687	0
DB08439	C0454606	0
DB12021	C0235063	0
DB01246	C0796182	0
DB11917	C0004114	0
DB15293	C4225303	0
DB00818	C3501847	0
DB06580	C3554355	0
DB00292	C0278996	0
DB00401	C0917805	0
DB00270	C0750940	0
DB00683	C0036358	0
DB00554	C2750078	0
DB06586	C0033804	0
DB00673	C0750994	0
DB06288	C0600228	0
DB00712	C0751437	0
DB11640	C4721509	0
DB04832	C0206726	0
DB00834	C0042900	0
DB12563	C4748768	0
DB11782	C0235082	0
DB00834	C0162530	0
DB08882	C0271388	0
DB12745	C1867450	0
DB11841	C0015423	0
DB00748	C1970106	0
DB11950	C0423623	0
DB12836	C0029458	0
DB04851	C0242684	0
DB14829	C0546125	0
DB11917	C1720956	0
DB09039	C0345354	0
DB05087	C0994516	0
DB00482	C0009402	0
DB04455	C1266043	0
DB12128	C1852372	0
DB12135	C1510450	0
DB01189	C1843244	0
DB06203	C3553944	0
DB09039	C0234254	0
DB00349	C0175700	0
DB01191	C0038586	0
DB06637	C0149649	0
DB06282	C0270914	0
DB11986	C0751468	0
DB12778	C0272048	0
DB11893	C0040427	0
DB00536	C3645536	0
DB00972	C0022548	0
DB11830	C0007134	0
DB09291	C1719672	0
DB12745	C1956131	0
DB05294	C0086432	0
DB02383	C0751565	0
DB14770	C0003129	0
DB09119	C1848199	0
DB15293	C4014641	0
DB00715	C0392699	0
DB01068	C1843181	0
DB09290	C1863616	0
DB06586	C0000768	0
DB01068	C4551500	0
DB12233	C0007781	0
DB12105	C0043346	0
DB11759	C0600519	0
DB00683	C0751889	0
DB00554	C0857007	0
DB00673	C0030567	0
DB01069	C2936719	0
DB13725	C1857775	0
DB11640	C2746069	0
DB11675	C0032227	0
DB11991	C3809001	0
DB11859	C1332201	0
DB15403	C0079731	0
DB11703	C0009081	0
DB00296	C4310818	0
DB12563	C2751826	0
DB13725	C0029458	0
DB12128	C0242461	0
DB06603	C0005859	0
DB00367	C2931662	0
DB15327	C0399367	0
DB04851	C1334968	0
DB15293	C0917796	0
DB06645	C0752124	0
DB09290	C0750970	0
