drug	disease	label
DB15189	C1621958	1
DB11762	C1621958	1
DB00262	C1621958	1
DB00818	C0018824	1
DB00661	C0007194	1
DB01069	C0020517	1
DB00950	C0020517	1
DB00283	C0020517	1
DB11591	C0020517	1
DB13679	C0020517	1
DB00972	C0020517	1
DB00341	C0020517	1
DB00748	C0020517	1
DB00985	C0020517	1
DB06282	C0020517	1
DB01246	C0020517	1
DB00668	C0004096	1
DB00555	C0004096	1
DB12522	C0004096	1
DB15027	C0004096	1
DB00401	C0007222	1
DB04944	C0007222	1
DB01244	C0007222	1
DB01078	C0007222	1
DB01599	C0007222	1
DB13467	C0007222	1
DB01023	C0007222	1
DB00393	C0007222	1
DB00270	C0007222	1
DB00511	C0007222	1
DB01396	C0007222	1
DB00661	C0007222	1
DB00797	C0007222	1
DB00381	C0007222	1
DB06262	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB01115	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB12121	C0023467	1
DB15189	C0023467	1
DB11759	C0023467	1
DB11782	C0023467	1
DB14770	C0023467	1
DB11830	C0023467	1
DB14829	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00390	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB00661	C0004238	1
DB04855	C0004238	1
DB01115	C0004238	1
DB11869	C1292778	1
DB12209	C0002736	1
DB00262	C0017638	1
DB00622	C0948089	1
DB05737	C0948089	1
DB00283	C0026769	1
DB15170	C0026769	1
DB00484	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB08868	C0026769	1
DB06262	C0393571	1
DB06775	C0220994	1
DB11992	C0011849	1
DB04876	C0011849	1
DB02383	C0011849	1
DB01023	C0011849	1
DB01261	C0011849	1
DB00633	C0011849	1
DB00975	C0011849	1
DB00661	C0011849	1
DB06335	C0011849	1
DB08882	C0011849	1
DB15293	C0011849	1
DB06203	C0011849	1
DB00331	C0011849	1
DB15323	C0011849	1
DB11950	C0011849	1
DB00806	C0011849	1
DB09022	C0011849	1
DB00370	C0393770	1
DB00425	C0393770	1
DB01175	C0393770	1
DB12032	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB03310	C3463824	1
DB11869	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB06191	C3463824	1
DB12563	C0032768	1
DB13074	C0006625	1
DB00351	C0006625	1
DB06645	C0006625	1
DB00540	C0017168	1
DB11699	C0011206	1
DB00753	C0011206	1
DB01236	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB00292	C0011206	1
DB00806	C0019187	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12121	C0024301	1
DB15035	C0024301	1
DB12887	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00661	C0024796	1
DB00484	C0017612	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB01069	C0033774	1
DB00950	C0033774	1
DB00768	C0033774	1
DB00283	C0033774	1
DB00904	C0033774	1
DB00557	C0033774	1
DB00341	C0033774	1
DB06282	C0033774	1
DB00950	C2607914	1
DB00768	C2607914	1
DB00283	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB01069	C0042109	1
DB00950	C0042109	1
DB00283	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00557	C0042109	1
DB00341	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00586	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB01148	C0032617	1
DB13725	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB00806	C1561643	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00945	C0031046	1
DB00776	C0040997	1
DB00904	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB12135	C0010674	1
DB01396	C0010674	1
DB05016	C0010674	1
DB06195	C0010674	1
DB15403	C0036421	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB12000	C4551902	0
DB12836	C0265264	0
DB09290	C0521662	0
DB00909	C2752007	0
DB12565	C0454596	0
DB05220	C0007820	0
DB11762	C0040128	0
DB00797	C0024232	0
DB00908	C3541518	0
DB00683	C1861923	0
DB00794	C0376300	0
DB00351	C0424072	0
DB12128	C0009451	0
DB15170	C0019189	0
DB00540	C4757950	0
DB00929	C0428791	0
DB00929	C0027661	0
DB15499	C0027888	0
DB12095	C0856901	0
DB00262	C0037140	0
DB12745	C0265699	0
DB12353	C0543888	0
DB00715	C0376416	0
DB00557	C1274933	0
DB00748	C0345354	0
DB00950	C0020672	0
DB08868	C0268616	0
DB04839	C1858424	0
DB14723	C0581391	0
DB00661	C4225313	0
DB06282	C2748910	0
DB06262	C0008313	0
DB11778	C0206669	0
DB08882	C2931743	0
DB08882	C0162670	0
DB01395	C0019163	0
DB00673	C0020503	0
DB00603	C0274862	0
DB04839	C0005586	0
DB12353	C0877848	0
DB06637	C4014742	0
DB08867	C0028738	0
DB00316	C0750951	0
DB00482	C4551985	0
DB03310	C4225195	0
DB00296	C4551500	0
DB11991	C0018524	0
DB01175	C0086540	0
DB05608	C4510744	0
DB11893	C0235044	0
DB00554	C1834523	0
DB00908	C0021361	0
DB00484	C0234375	0
DB08868	C0017636	0
DB00425	C1849811	0
DB12563	C0472792	0
DB01068	C0751522	0
DB05294	C0454596	0
DB06262	C0027765	0
DB06191	C0205824	0
DB11869	C0033774	0
DB15189	C0265354	0
DB06700	C0740340	0
DB04876	C0543478	0
DB06700	C0019337	0
DB15170	C0268561	0
DB06176	C0079301	0
DB12353	C0751496	0
DB08329	C0010308	0
DB08867	C0243026	0
DB06637	C0233775	0
DB01599	C0751036	0
DB01078	C4551825	0
DB15357	C0020443	0
DB01068	C1835671	0
DB11759	C0525041	0
DB00776	C2678476	0
DB13679	C1860819	0
DB00950	C0035309	0
DB06717	C1868120	0
DB00270	C1527337	0
DB06603	C0344523	0
DB00465	C2750824	0
DB11992	C0040411	0
DB11830	C0162670	0
DB00795	C0011265	0
DB11841	C3542021	0
DB00331	C0235000	0
DB08868	C0598589	0
DB12944	C0003460	0
DB00367	C2936718	0
DB11950	C1527384	0
DB04855	C1840333	0
DB14829	C0221056	0
DB00390	C0266122	0
DB01233	C0235000	0
DB11950	C0393786	0
DB11841	C0028756	0
DB15035	C4551968	0
DB04876	C4505353	0
DB06195	C0231698	0
DB11694	C0085996	0
DB04855	C0236663	0
DB06717	C0751213	0
DB12778	C0000000	0
DB01189	C1857586	0
DB00753	C4015388	0
DB04876	C2752015	0
DB00281	C0032231	0
DB11917	C4706677	0
DB12635	C1318973	0
DB12095	C0018944	0
DB00776	C0002736	0
DB11782	C0751565	0
DB14829	C0349217	0
DB11859	C0265110	0
DB15189	C0041657	0
DB09048	C0270823	0
DB15189	C0085762	0
DB06595	C0750905	0
DB00465	C0751510	0
DB06185	C0002879	0
DB08439	C0019054	0
DB06637	C0152013	0
DB12005	C3468561	0
DB12944	C0233765	0
DB00390	C0001925	0
DB09119	C2750078	0
DB00396	C0042769	0
DB12614	C4748838	0
DB15499	C0025193	0
DB15323	C0338502	0
DB00511	C0751036	0
DB12836	C1832708	0
DB01028	C0233794	0
DB14870	C0002889	0
DB06775	C0030569	0
DB08867	C0438414	0
DB13467	C0019054	0
DB06580	C0268623	0
DB15358	C0263859	0
DB06645	C0205650	0
DB01236	C0024667	0
DB00370	C4540358	0
DB00754	C0521756	0
DB00555	C0019158	0
DB01244	C0023452	0
DB01189	C2750720	0
DB01261	C0265287	0
DB11859	C0025517	0
DB06595	C0023267	0
DB02383	C4279912	0
DB00283	C0234372	0
DB00476	C0751036	0
DB00603	C4748455	0
DB04878	C1257931	0
DB09291	C4748768	0
DB13256	C0220998	0
DB00904	C1167732	0
DB11841	C0751074	0
DB11909	C0023015	0
DB05294	C1838979	0
DB12291	C1854369	0
DB06083	C0745103	0
DB00794	C3661489	0
DB03310	C0007785	0
DB08329	C0009324	0
DB05737	C0393786	0
DB05983	C0152423	0
DB14723	C0013384	0
DB00472	C0600520	0
DB00945	C0040427	0
DB06203	C0206762	0
DB04878	C0011881	0
DB12944	C1837245	0
DB00557	C0152423	0
DB08439	C0751495	0
DB00390	C2673630	0
DB00393	C2930967	0
DB01175	C0036118	0
DB06288	C4275067	0
DB04455	C2931037	0
DB00465	C3280030	0
DB15357	C0678807	0
DB01069	C0234146	0
DB06119	C1849699	0
DB01599	C0740391	0
DB00343	C0752282	0
DB00659	C0265333	0
DB13256	C4707243	0
DB00536	C1319466	0
DB01104	C2930471	0
DB00929	C2936346	0
DB12778	C0011304	0
DB06595	C1266194	0
DB00404	C4552766	0
DB12021	C4225383	0
DB06191	C3714958	0
DB00393	C0677866	0
DB06586	C4748455	0
DB00280	C1275668	0
DB04876	C0085622	0
DB06335	C0338503	0
DB05608	C2750720	0
DB01148	C1860819	0
DB02383	C1841837	0
DB15403	C1853100	0
DB00472	C3160814	0
DB14829	C0020678	0
DB08439	C0600228	0
DB00748	C1837008	0
DB00908	C0007786	0
DB00917	C1176475	0
DB12563	C1856738	0
DB00712	C0427128	0
DB02383	C1260873	0
DB11991	C4015405	0
DB02383	C0042373	0
DB00907	C0750936	0
DB00712	C1832855	0
DB00370	C0236795	0
DB01083	C0276496	0
DB13074	C0037116	0
DB05983	C0005684	0
DB11762	C4746984	0
DB15027	C0340630	0
DB00292	C1834969	0
DB00622	C1852085	0
DB04851	C0524730	0
DB12745	C0162359	0
DB00484	C0021139	0
DB11675	C0007273	0
DB02383	C0042138	0
DB00829	C3887876	0
DB04944	C0410226	0
DB00482	C0751263	0
DB00296	C0576612	0
DB08142	C0343755	0
DB00806	C0233763	0
DB00404	C0005859	0
DB00484	C1857512	0
DB15358	C1854369	0
DB09214	C0021843	0
DB06766	C1141890	0
DB09291	C0346153	0
DB06637	C0019061	0
DB01396	C0917805	0
DB00461	C0343055	0
DB12128	C0003850	0
DB05983	C0750994	0
DB01069	C1292779	0
DB01078	C4721453	0
DB00316	C0235480	0
DB11782	C0751081	0
DB09053	C0848676	0
DB09048	C0018801	0
DB12887	C1858516	0
DB00908	C0268398	0
DB00262	C0740457	0
DB06753	C0242788	0
DB00818	C4554117	0
DB06775	C1856892	0
DB11762	C4085590	0
DB00511	C1868570	0
DB00904	C0472813	0
DB05294	C0524702	0
DB15323	C0432098	0
DB00673	C0751855	0
DB01236	C3280120	0
DB00985	C0524702	0
DB00683	C0020452	0
DB00270	C0205713	0
DB01236	C3495587	0
DB01233	C0036220	0
DB00598	C0151526	0
DB15323	C0268560	0
DB00262	C1970106	0
DB13467	C1848552	0
DB00404	C0265110	0
DB15027	C0546127	0
DB11986	C0019158	0
DB00908	C2750720	0
DB15170	C0278996	0
DB06637	C0079758	0
DB04839	C0003257	0
DB01395	C4748839	0
DB01246	C0878544	0
DB01191	C0751831	0
DB00907	C0031046	0
DB06753	C4053736	0
DB12113	C3661489	0
DB06262	C1861502	0
DB13256	C0221757	0
DB11591	C1879321	0
DB05608	C0206160	0
DB06603	C1848172	0
DB06775	C0162666	0
DB00797	C0007137	0
DB14770	C1563937	0
DB06753	C0038586	0
DB14218	C0598784	0
DB00511	C0029095	0
DB00419	C0751265	0
DB00768	C0271650	0
DB00776	C1842534	0
DB06766	C0000809	0
DB14019	C2973787	0
DB00668	C0559470	0
DB12005	C0553980	0
DB00390	C2749022	0
DB11759	C0205875	0
DB00321	C0349788	0
DB06637	C0240595	0
DB00586	C0175704	0
DB04455	C0014550	0
DB15189	C3554225	0
DB11640	C2931838	0
DB06262	C4551899	0
DB00794	C0751760	0
DB05737	C1334261	0
DB01115	C1832841	0
DB00909	C2932714	0
DB00292	C0494410	0
DB12836	C0079731	0
DB08439	C1135196	0
DB01233	C0751036	0
DB12291	C0343047	0
DB00806	C0206146	0
DB01069	C0917730	0
DB00351	C0152115	0
DB06603	C0006870	0
DB06197	C3808553	0
DB11591	C2751321	0
DB11841	C0033975	0
DB12745	C0376628	0
DB01078	C0751362	0
DB01148	C0423711	0
DB06335	C0751012	0
DB08882	C0271623	0
DB06176	C0038580	0
DB00292	C3151752	0
DB00465	C0035320	0
DB00603	C0349639	0
DB00712	C1855179	0
DB12522	C1848599	0
DB04832	C0917805	0
DB00603	C0007194	0
DB00834	C0233767	0
DB12522	C0272199	0
DB00904	C0233612	0
DB00557	C2675370	0
DB00622	C0085215	0
DB01068	C0018564	0
DB15403	C0040997	0
DB09214	C0524620	0
DB01018	C0852283	0
DB12971	C0272199	0
DB09068	C0234254	0
DB12565	C0234544	0
DB11675	C0751857	0
DB12563	C2750246	0
DB01175	C0751408	0
DB14872	C3887640	0
DB01261	C1136249	0
DB01115	C0004134	0
DB00794	C0086769	0
DB00806	C0033141	0
DB00393	C0019189	0
DB00985	C0014869	0
DB08329	C0422854	0
DB00393	C0020456	0
DB09291	C0338479	0
DB00929	C0344730	0
DB00908	C0036095	0
DB04953	C0028797	0
DB12209	C0410203	0
DB01246	C1571983	0
DB06119	C4074771	0
DB00945	C0796147	0
DB12113	C0265219	0
DB00776	C0023470	0
DB06700	C0751364	0
DB11841	C0340630	0
DB00673	C0242526	0
DB15027	C4693367	0
DB00511	C0751479	0
DB00622	C0003944	0
DB00797	C0752332	0
DB00908	C0270715	0
DB00381	C4551474	0
DB00351	C3541518	0
DB09039	C1851920	0
DB12113	C0424503	0
DB06637	C0432416	0
DB00370	C1527383	0
DB12944	C0750905	0
DB12032	C0030200	0
DB01023	C2931822	0
DB06717	C3658301	0
DB12291	C1443892	0
DB00349	C2931383	0
DB11759	C0038580	0
DB06753	C1869117	0
DB01115	C0549473	0
DB00603	C0266539	0
DB00368	C0344523	0
DB14019	C0220722	0
DB00659	C0005695	0
DB00351	C0520731	0
DB00331	C3280415	0
DB12005	C3489726	0
DB00909	C0031099	0
DB00292	C0270458	0
DB15357	C0017185	0
DB15403	C3150899	0
DB12944	C1838604	0
DB00390	C2350878	0
DB01018	C0009405	0
DB14872	C1257963	0
DB00341	C0265699	0
DB00393	C3860213	0
DB12135	C0149745	0
DB00908	C0268146	0
DB06603	C0039685	0
DB06753	C0151744	0
DB06176	C0521756	0
DB13679	C0152101	0
DB00262	C0019100	0
DB00401	C0685889	0
DB06789	C1333993	0
DB11950	C0005944	0
DB12463	C0086404	0
DB12021	C2751764	0
DB01175	C0337443	0
DB00683	C0242526	0
DB00712	C0271385	0
DB15357	C3808553	0
DB00748	C0271694	0
DB06335	C4539919	0
DB09048	C0007134	0
DB08882	C2931850	0
DB00598	C0392439	0
DB01018	C0279626	0
DB12010	C0025363	0
DB01115	C0235083	0
DB15327	C0265306	0
DB15357	C0859976	0
DB00401	C0600519	0
DB11675	C0086692	0
DB00341	C0266508	0
DB00404	C0740345	0
DB01396	C3502492	0
DB08142	C1334271	0
DB01175	C0162820	0
DB01175	C0338502	0
DB14723	C2750078	0
DB00909	C0031149	0
DB00950	C0235574	0
DB06262	C4747989	0
DB01028	C0151857	0
DB12522	C4310638	0
DB00396	C0024305	0
DB11950	C2678503	0
