drug	disease	label
DB15189	C1621958	1
DB11762	C1621958	1
DB00262	C1621958	1
DB00818	C0018824	1
DB00661	C0007194	1
DB01069	C0020517	1
DB00950	C0020517	1
DB00283	C0020517	1
DB11591	C0020517	1
DB13679	C0020517	1
DB00972	C0020517	1
DB00341	C0020517	1
DB00748	C0020517	1
DB00985	C0020517	1
DB06282	C0020517	1
DB01246	C0020517	1
DB00668	C0004096	1
DB00555	C0004096	1
DB12522	C0004096	1
DB15027	C0004096	1
DB00401	C0007222	1
DB04944	C0007222	1
DB01244	C0007222	1
DB01078	C0007222	1
DB01599	C0007222	1
DB13467	C0007222	1
DB01023	C0007222	1
DB00393	C0007222	1
DB00270	C0007222	1
DB00511	C0007222	1
DB01396	C0007222	1
DB00661	C0007222	1
DB00797	C0007222	1
DB00381	C0007222	1
DB06262	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB01115	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB12121	C0023467	1
DB15189	C0023467	1
DB11759	C0023467	1
DB11782	C0023467	1
DB14770	C0023467	1
DB11830	C0023467	1
DB14829	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00390	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB00661	C0004238	1
DB04855	C0004238	1
DB01115	C0004238	1
DB11869	C1292778	1
DB12209	C0002736	1
DB00262	C0017638	1
DB00622	C0948089	1
DB05737	C0948089	1
DB00283	C0026769	1
DB15170	C0026769	1
DB00484	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB08868	C0026769	1
DB06262	C0393571	1
DB06775	C0220994	1
DB11992	C0011849	1
DB04876	C0011849	1
DB02383	C0011849	1
DB01023	C0011849	1
DB01261	C0011849	1
DB00633	C0011849	1
DB00975	C0011849	1
DB00661	C0011849	1
DB06335	C0011849	1
DB08882	C0011849	1
DB15293	C0011849	1
DB06203	C0011849	1
DB00331	C0011849	1
DB15323	C0011849	1
DB11950	C0011849	1
DB00806	C0011849	1
DB09022	C0011849	1
DB00370	C0393770	1
DB00425	C0393770	1
DB01175	C0393770	1
DB12032	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB03310	C3463824	1
DB11869	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB06191	C3463824	1
DB12563	C0032768	1
DB13074	C0006625	1
DB00351	C0006625	1
DB06645	C0006625	1
DB00540	C0017168	1
DB11699	C0011206	1
DB00753	C0011206	1
DB01236	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB00292	C0011206	1
DB00806	C0019187	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12121	C0024301	1
DB15035	C0024301	1
DB12887	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00661	C0024796	1
DB00484	C0017612	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB01069	C0033774	1
DB00950	C0033774	1
DB00768	C0033774	1
DB00283	C0033774	1
DB00904	C0033774	1
DB00557	C0033774	1
DB00341	C0033774	1
DB06282	C0033774	1
DB00950	C2607914	1
DB00768	C2607914	1
DB00283	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB01069	C0042109	1
DB00950	C0042109	1
DB00283	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00557	C0042109	1
DB00341	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00586	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB01148	C0032617	1
DB13725	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB00806	C1561643	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00945	C0031046	1
DB00776	C0040997	1
DB00904	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB12135	C0010674	1
DB01396	C0010674	1
DB05016	C0010674	1
DB06195	C0010674	1
DB15403	C0036421	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB11992	C0234254	0
DB01261	C0740391	0
DB15403	C0749420	0
DB00476	C0205699	0
DB01175	C4748840	0
DB00797	C0023532	0
DB01115	C1861863	0
DB11950	C3887506	0
DB00834	C0751812	0
DB00917	C3810380	0
DB00419	C1857344	0
DB12135	C0588008	0
DB12000	C0751829	0
DB12121	C0220663	0
DB00321	C1300268	0
DB12686	C1865871	0
DB00536	C0007785	0
DB06603	C0042514	0
DB00270	C0427086	0
DB12463	C0033847	0
DB15357	C1563937	0
DB15189	C0752121	0
DB00404	C0162848	0
DB01115	C0270720	0
DB09039	C0014457	0
DB14872	C0027796	0
DB04876	C0521756	0
DB00754	C0337443	0
DB01233	C0234370	0
DB00917	C0752105	0
DB11859	C0268149	0
DB00633	C2936779	0
DB06191	C0025312	0
DB09290	C0039231	0
DB09048	C0751195	0
DB00768	C3279754	0
DB01018	C3495588	0
DB00557	C0266122	0
DB06197	C0233796	0
DB00834	C0151603	0
DB05294	C1844376	0
DB00557	C0549473	0
DB11778	C4707243	0
DB00754	C0796068	0
DB00673	C0175755	0
DB04855	C0400966	0
DB01396	C4083008	0
DB00368	C1837618	0
DB05289	C0006845	0
DB12113	C0338479	0
DB01018	C0002452	0
DB00776	C0393720	0
DB06176	C2713442	0
DB06185	C1859726	0
DB00281	C0026141	0
DB00262	C0796182	0
DB11762	C0017668	0
DB09068	C0750977	0
DB11762	C0205648	0
DB12095	C0026846	0
DB00715	C1970431	0
DB00715	C0751263	0
DB00343	C0376407	0
DB00659	C0153349	0
DB00659	C0205641	0
DB01028	C0149886	0
DB00465	C0154659	0
DB15403	C0334287	0
DB15357	C2931498	0
DB00715	C0524702	0
DB04953	C0036220	0
DB01244	C3149117	0
DB00292	C0234372	0
DB04878	C0270960	0
DB00754	C0752100	0
DB06753	C0021368	0
DB11830	C0024507	0
DB11992	C0019187	0
DB00401	C1843355	0
DB00829	C1168401	0
DB09290	C0342543	0
DB00909	C0278876	0
DB15170	C3151752	0
DB12944	C0751954	0
DB12113	C1319853	0
DB00748	C0040136	0
DB00715	C1856892	0
DB15035	C0242973	0
DB01191	C0857007	0
DB06595	C0427149	0
DB12128	C0282631	0
DB09214	C0032002	0
DB06789	C0233750	0
DB00476	C0034067	0
DB00396	C3805278	0
DB01083	C0334605	0
DB00661	C0014175	0
DB06595	C0034067	0
DB11699	C0525045	0
DB05220	C0239981	0
DB00806	C0334608	0
DB05608	C0751364	0
DB15499	C0265239	0
DB06203	C0028960	0
DB08439	C0011609	0
DB00368	C0393706	0
DB11782	C0700501	0
DB06240	C0750969	0
DB11694	C1853445	0
DB11986	C3714873	0
DB11991	C0086439	0
DB00797	C0242596	0
DB00482	C0020517	0
DB00555	C0264423	0
DB01018	C4551804	0
DB01175	C1136209	0
DB00754	C0013264	0
DB08882	C4225421	0
DB14218	C0376384	0
DB12233	C1112705	0
DB01191	C2931574	0
DB12021	C1956131	0
DB00797	C0235229	0
DB15358	C0026141	0
DB00557	C0265534	0
DB00909	C0024306	0
DB08868	C0022568	0
DB01599	C0751093	0
DB00794	C0271386	0
DB11992	C0220669	0
DB00659	C3541518	0
DB11591	C4225426	0
DB00633	C0751954	0
DB01191	C2750824	0
DB09022	C1708353	0
DB00554	C0344315	0
DB06282	C0270720	0
DB00753	C0268386	0
DB11694	C1563666	0
DB11859	C3495874	0
DB00715	C0036996	0
DB00390	C1333813	0
DB01069	C2931735	0
DB13074	C0043345	0
DB06203	C0334121	0
DB00316	C0041408	0
DB15323	C0376384	0
DB00316	C0085628	0
DB12635	C0085090	0
DB00349	C4551825	0
DB00945	C0878683	0
DB11922	C0019061	0
DB06191	C3714927	0
DB15293	C0023518	0
DB00598	C0001768	0
DB01115	C0085762	0
DB12353	C1956130	0
DB11591	C0019372	0
DB12353	C0013295	0
DB04944	C0877781	0
DB12836	C0003869	0
DB14218	C0596298	0
DB01396	C0221043	0
DB11778	C3696898	0
DB00482	C4317123	0
DB06240	C0037221	0
DB00283	C0558846	0
DB00712	C0001973	0
DB12021	C0751478	0
DB00476	C0008479	0
DB04855	C3808940	0
DB00715	C3502492	0
DB15293	C0432416	0
DB01069	C4225218	0
DB11694	C0751893	0
DB15293	C0432357	0
DB11869	C0520463	0
DB00270	C4085580	0
DB11893	C1960469	0
DB13679	C0011616	0
DB04832	C0036358	0
DB04832	C4310715	0
DB06753	C1855710	0
DB00370	C0030524	0
DB11699	C2711227	0
DB11640	C0018054	0
DB00536	C0751437	0
DB00715	C3489726	0
DB00985	C0427086	0
DB00917	C0007959	0
DB00296	C1708349	0
DB01246	C0205825	0
DB06753	C0011581	0
DB00985	C1449646	0
DB15323	C0029463	0
DB11992	C0037199	0
DB00904	C0014072	0
DB01028	C0521760	0
DB01599	C1845070	0
DB00367	C0600228	0
DB01246	C0948480	0
DB00465	C0265202	0
DB12565	C0011881	0
DB00945	C0024299	0
DB11859	C1510497	0
DB11830	C0020796	0
DB15499	C4539937	0
DB00536	C0878683	0
DB09291	C1856892	0
DB01244	C0031511	0
DB11830	C0521573	0
DB09214	C0265341	0
DB06580	C3280120	0
DB00715	C0087169	0
DB14723	C0017668	0
DB11909	C0678202	0
DB00622	C3665347	0
DB00829	C0036982	0
DB00281	C1567257	0
DB12522	C0339143	0
DB15189	C0010308	0
DB00396	C0265333	0
DB12113	C0312854	0
DB00950	C2936816	0
DB12614	C0001969	0
DB01244	C3714958	0
DB00633	C2931121	0
DB00461	C4747743	0
DB15170	C1565951	0
DB14829	C0041696	0
DB01028	C0086666	0
DB15170	C0278876	0
DB00554	C0394016	0
DB13679	C0023452	0
DB00555	C0032045	0
DB06766	C0740345	0
DB00795	C1631597	0
DB09290	C2931189	0
DB13725	C2750720	0
DB00834	C4225206	0
DB14829	C0029928	0
DB05294	C0428791	0
DB06789	C0431350	0
DB00401	C0019189	0
DB06176	C0026766	0
DB00715	C0040427	0
DB06282	C4015513	0
DB00555	C3810363	0
DB01246	C2930844	0
DB11675	C1864850	0
DB00557	C0234249	0
DB06700	C0376300	0
DB00975	C0751848	0
DB00367	C0751479	0
DB00476	C1832466	0
DB06240	C0001624	0
DB12032	C4275067	0
DB00633	C0205651	0
DB14770	C0266667	0
DB06766	C1853118	0
DB11869	C0020550	0
DB11782	C0677598	0
DB12614	C0004153	0
DB06083	C0205875	0
DB00795	C0042656	0
DB01028	C0024894	0
DB06595	C0036996	0
DB01246	C0393703	0
DB00461	C0751636	0
DB00754	C3714958	0
DB09053	C1318973	0
DB05983	C0001925	0
DB12005	C0006118	0
DB00909	C1834523	0
DB06262	C0002622	0
DB12291	C0796154	0
DB00557	C0001956	0
DB06595	C0262497	0
DB04944	C0020433	0
DB01395	C0221043	0
DB00540	C1857941	0
DB00972	C1861863	0
DB00390	C0426970	0
DB06240	C0241772	0
DB12135	C0023493	0
DB08882	C1292778	0
DB01175	C0006261	0
DB01244	C4277690	0
DB06191	C0011206	0
DB00908	C0687132	0
DB00377	C0546837	0
DB01261	C0086404	0
DB00917	C4746985	0
DB12128	C0334607	0
DB00270	C0001768	0
DB11591	C0546127	0
DB11922	C0813142	0
DB09022	C0521754	0
DB06083	C3280030	0
DB11986	C0015393	0
DB12095	C0029882	0
DB00273	C0740858	0
DB00273	C0268312	0
DB14870	C0231712	0
DB08882	C0334287	0
DB00292	C0751084	0
DB14218	C1510586	0
DB12522	C4310656	0
DB12745	C4755257	0
DB04832	C1857941	0
DB15189	C1832855	0
DB01078	C0022578	0
DB00929	C0162834	0
DB04878	C0029172	0
DB00668	C1868111	0
DB12000	C0014556	0
DB06645	C0025322	0
DB04832	C1862263	0
DB11859	C3808940	0
DB00795	C2930619	0
DB00292	C0002991	0
DB00985	C0019158	0
DB00904	C1857941	0
DB00511	C2711227	0
DB12128	C0037199	0
DB12745	C0524611	0
DB00753	C1443892	0
DB01148	C1720861	0
DB12594	C1623038	0
DB12209	C0948089	0
DB11640	C0265534	0
DB11644	C0017612	0
DB00280	C0023283	0
DB00929	C0393682	0
DB00390	C4317109	0
DB00603	C1970163	0
DB00797	C0220663	0
DB09290	C1868111	0
DB11922	C0268194	0
DB06580	C0022116	0
DB00296	C0234162	0
DB00834	C2936779	0
DB11644	C4225330	0
DB00776	C0162351	0
DB00683	C2936846	0
DB11922	C0027643	0
DB00598	C2713537	0
DB00683	C0521659	0
DB12005	C3150973	0
DB11699	C0474366	0
DB00712	C0751197	0
DB11859	C2673809	0
DB00316	C0027651	0
DB00390	C0557874	0
DB03310	C4721532	0
DB00776	C0205852	0
DB00393	C0079740	0
DB01028	C0205816	0
DB01599	C3501843	0
DB00829	C0333704	0
DB00673	C0270720	0
DB00343	C3159311	0
DB00396	C1862939	0
DB00633	C1832931	0
DB12128	C0030421	0
DB13074	C0392699	0
DB05289	C0521755	0
DB00294	C0002395	0
DB00557	C0751265	0
DB15035	C0031154	0
DB06700	C1851920	0
DB00715	C0020192	0
DB00668	C0007102	0
DB01175	C0086404	0
DB01069	C4225314	0
DB00461	C0027126	0
DB00908	C1384408	0
DB09022	C0017168	0
DB11917	C0009806	0
DB00753	C0017636	0
DB00367	C0231519	0
DB06191	C0271388	0
DB06766	C0392699	0
DB06595	C1858556	0
DB00929	C3805278	0
DB00673	C3151066	0
DB12836	C1860808	0
DB00598	C0600519	0
DB00283	C0027059	0
DB01233	C0265534	0
DB00390	C0270733	0
DB00341	C0685786	0
DB00917	C0025290	0
DB04839	C0042109	0
DB09119	C0149958	0
DB01068	C1527383	0
DB00668	C4748152	0
DB00818	C3551954	0
DB14829	C3808553	0
DB09022	C0238065	0
DB00904	C0231519	0
DB13256	C0162668	0
DB12113	C0005941	0
DB12135	C0155127	0
DB15170	C0035258	0
DB12971	C0042963	0
DB06197	C0948896	0
DB11859	C0700292	0
DB00393	C0007193	0
DB00281	C2750246	0
DB14019	C0752123	0
DB06288	C0242526	0
DB00661	C0349426	0
DB11893	C2608079	0
DB12745	C0271527	0
DB00377	C0205816	0
DB04455	C0751293	0
DB15499	C1868681	0
DB00797	C0021390	0
DB00795	C0277850	0
DB00603	C3888087	0
DB00396	C0431350	0
DB06288	C0005695	0
DB06185	C0600427	0
DB12032	C2751324	0
DB14829	C0023892	0
DB00401	C1866560	0
DB00908	C4316881	0
DB00908	C0011853	0
DB01028	C1854416	0
DB00929	C0023518	0
DB04944	C0005587	0
DB00748	C3280785	0
DB00511	C4310728	0
DB05220	C0398562	0
DB05289	C0751468	0
DB00540	C0233775	0
DB00482	C0003504	0
DB12635	C0242379	0
DB12971	C0033141	0
DB05016	C0949541	0
DB06262	C0023892	0
DB00555	C1846038	0
DB00292	C2718078	0
DB00331	C0025202	0
DB13679	C0238463	0
DB06176	C0026985	0
DB00659	C0340569	0
DB00419	C0035412	0
DB08439	C0015923	0
DB12944	C3661523	0
DB01148	C1842073	0
DB11992	C0079772	0
DB01175	C0231693	0
DB01175	C1843153	0
DB11703	C0339541	0
DB06176	C0003872	0
DB11869	C0007102	0
DB05983	C0751889	0
DB00404	C0750974	0
DB00343	C0023473	0
DB11778	C0751198	0
DB00343	C0677598	0
