drug	disease	label
DB15189	C1621958	1
DB11762	C1621958	1
DB00262	C1621958	1
DB00818	C0018824	1
DB00661	C0007194	1
DB01069	C0020517	1
DB00950	C0020517	1
DB00283	C0020517	1
DB11591	C0020517	1
DB13679	C0020517	1
DB00972	C0020517	1
DB00341	C0020517	1
DB00748	C0020517	1
DB00985	C0020517	1
DB06282	C0020517	1
DB01246	C0020517	1
DB00668	C0004096	1
DB00555	C0004096	1
DB12522	C0004096	1
DB15027	C0004096	1
DB00401	C0007222	1
DB04944	C0007222	1
DB01244	C0007222	1
DB01078	C0007222	1
DB01599	C0007222	1
DB13467	C0007222	1
DB01023	C0007222	1
DB00393	C0007222	1
DB00270	C0007222	1
DB00511	C0007222	1
DB01396	C0007222	1
DB00661	C0007222	1
DB00797	C0007222	1
DB00381	C0007222	1
DB06262	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB01115	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB12121	C0023467	1
DB15189	C0023467	1
DB11759	C0023467	1
DB11782	C0023467	1
DB14770	C0023467	1
DB11830	C0023467	1
DB14829	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00390	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB00661	C0004238	1
DB04855	C0004238	1
DB01115	C0004238	1
DB11869	C1292778	1
DB12209	C0002736	1
DB00262	C0017638	1
DB00622	C0948089	1
DB05737	C0948089	1
DB00283	C0026769	1
DB15170	C0026769	1
DB00484	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB08868	C0026769	1
DB06262	C0393571	1
DB06775	C0220994	1
DB11992	C0011849	1
DB04876	C0011849	1
DB02383	C0011849	1
DB01023	C0011849	1
DB01261	C0011849	1
DB00633	C0011849	1
DB00975	C0011849	1
DB00661	C0011849	1
DB06335	C0011849	1
DB08882	C0011849	1
DB15293	C0011849	1
DB06203	C0011849	1
DB00331	C0011849	1
DB15323	C0011849	1
DB11950	C0011849	1
DB00806	C0011849	1
DB09022	C0011849	1
DB00370	C0393770	1
DB00425	C0393770	1
DB01175	C0393770	1
DB12032	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB03310	C3463824	1
DB11869	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB06191	C3463824	1
DB12563	C0032768	1
DB13074	C0006625	1
DB00351	C0006625	1
DB06645	C0006625	1
DB00540	C0017168	1
DB11699	C0011206	1
DB00753	C0011206	1
DB01236	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB00292	C0011206	1
DB00806	C0019187	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12121	C0024301	1
DB15035	C0024301	1
DB12887	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00661	C0024796	1
DB00484	C0017612	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB01069	C0033774	1
DB00950	C0033774	1
DB00768	C0033774	1
DB00283	C0033774	1
DB00904	C0033774	1
DB00557	C0033774	1
DB00341	C0033774	1
DB06282	C0033774	1
DB00950	C2607914	1
DB00768	C2607914	1
DB00283	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB01069	C0042109	1
DB00950	C0042109	1
DB00283	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00557	C0042109	1
DB00341	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00586	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB01148	C0032617	1
DB13725	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB00806	C1561643	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00945	C0031046	1
DB00776	C0040997	1
DB00904	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB12135	C0010674	1
DB01396	C0010674	1
DB05016	C0010674	1
DB06195	C0010674	1
DB15403	C0036421	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB00393	C0004782	0
DB06775	C0086133	0
DB11644	C0878676	0
DB01078	C0948896	0
DB01148	C0271680	0
DB00904	C1510502	0
DB11703	C0877848	0
DB11991	C0349588	0
DB00536	C3501844	0
DB11703	C0853897	0
DB12971	C0018564	0
DB08142	C0431363	0
DB00296	C0013264	0
DB00829	C4049004	0
DB05737	C0024667	0
DB11644	C0019151	0
DB15189	C1275668	0
DB15189	C0005138	0
DB06195	C1861502	0
DB14770	C0345967	0
DB06119	C0086540	0
DB06586	C0428791	0
DB01599	C4225304	0
DB11917	C4225195	0
DB00367	C2931838	0
DB13725	C1833118	0
DB13467	C0008149	0
DB00465	C0026636	0
DB12563	C0344490	0
DB00715	C1318973	0
DB00554	C0030193	0
DB01068	C1368275	0
DB00368	C3888087	0
DB01189	C0021361	0
DB11841	C0029458	0
DB00673	C3151752	0
DB13467	C0020507	0
DB00540	C0339527	0
DB06203	C2609414	0
DB12565	C0162770	0
DB12291	C0344523	0
DB11694	C4748839	0
DB05294	C0036118	0
DB01191	C0008313	0
DB01083	C1854021	0
DB11694	C0752196	0
DB12745	C0235063	0
DB12353	C4749855	0
DB00368	C0268149	0
DB12135	C0086132	0
DB00292	C0265226	0
DB00950	C0752125	0
DB00794	C1704423	0
DB09119	C4041558	0
DB00381	C0006625	0
DB12745	C3887485	0
DB08882	C0231686	0
DB00482	C0038356	0
DB00950	C0393953	0
DB11859	C2748542	0
DB06240	C0341869	0
DB06586	C3151189	0
DB06288	C0079773	0
DB04455	C1843884	0
DB08882	C3151355	0
DB08882	C0035304	0
DB00465	C1833053	0
DB00396	C0521757	0
DB00381	C0524661	0
DB00396	C0234146	0
DB09048	C0023434	0
DB14870	C2931498	0
DB00368	C3151187	0
DB04455	C1836383	0
DB00829	C1867904	0
DB01246	C0009404	0
DB13679	C4748715	0
DB00484	C0877792	0
DB00273	C0242684	0
DB03310	C0393703	0
DB00396	C0079740	0
DB06119	C0524610	0
DB12233	C0751187	0
DB00404	C0600467	0
DB11950	C0266361	0
DB00929	C0017658	0
DB00975	C0035309	0
DB00540	C1841837	0
DB00668	C0020651	0
DB12563	C0024668	0
DB00540	C3150973	0
DB11922	C0026650	0
DB06766	C0438414	0
DB00908	C4085580	0
DB00683	C0600228	0
DB00396	C0007097	0
DB00367	C0393695	0
DB06197	C0277850	0
DB00555	C0162557	0
DB04455	C0266667	0
DB15499	C3489532	0
DB12135	C1864849	0
DB00262	C1832708	0
DB01189	C0010308	0
DB09290	C3495559	0
DB00661	C0011991	0
DB00917	C1443892	0
DB11644	C0339537	0
DB12209	C0751544	0
DB04832	C0016057	0
DB06240	C0220669	0
DB11699	C0162359	0
DB04839	C1334968	0
DB15189	C3887980	0
DB15403	C0085215	0
DB00381	C0085129	0
DB05294	C0014072	0
DB11703	C0036529	0
DB12032	C0018681	0
DB12745	C1257806	0
DB09291	C0521761	0
DB09048	C0334580	0
DB00754	C3714636	0
DB01175	C0027627	0
DB00754	C1319315	0
DB06637	C0751636	0
DB11591	C0427190	0
DB11991	C1850343	0
DB04878	C4540131	0
DB00273	C0206726	0
DB06195	C0026858	0
DB00476	C3810363	0
DB00622	C0342777	0
DB00367	C1868111	0
DB06262	C0751472	0
DB05608	C4015235	0
DB11644	C1865871	0
DB00540	C3281191	0
DB12032	C0003165	0
DB05983	C0019693	0
DB11986	C4505456	0
DB06789	C1846707	0
DB15035	C0004943	0
DB01175	C0473527	0
DB00484	C1860789	0
DB11893	C3830362	0
DB00754	C1527336	0
DB14723	C0018816	0
DB06753	C0234238	0
DB06191	C0220697	0
DB09053	C1846707	0
DB06288	C1333813	0
DB01069	C3280415	0
DB11644	C3553886	0
DB14218	C0086196	0
DB06766	C3711374	0
DB00904	C0399367	0
DB00909	C0860634	0
DB15293	C0007134	0
DB15027	C0428908	0
DB00555	C0013146	0
DB00661	C0917796	0
DB12021	C0032045	0
DB06191	C0008928	0
DB00292	C0751265	0
DB15293	C0027947	0
DB00343	C4479517	0
DB14723	C0242497	0
DB08439	C0035258	0
DB12745	C0027806	0
DB00390	C0265306	0
DB08868	C1837206	0
DB00461	C0027497	0
DB11991	C0002882	0
DB09119	C1510502	0
DB01115	C0005694	0
DB04953	C0750906	0
DB06288	C0242684	0
DB14019	C3151356	0
DB14218	C0751014	0
DB06595	C0023014	0
DB00482	C1859372	0
DB11778	C0002882	0
DB00834	C0751635	0
DB12944	C0277850	0
DB00945	C0152013	0
DB12121	C0039685	0
DB01175	C0241832	0
DB14829	C0020796	0
DB12032	C4704874	0
DB05294	C3281191	0
DB00753	C0265699	0
DB13679	C0021367	0
DB12000	C0023015	0
DB15403	C0232766	0
DB06789	C4721411	0
DB06197	C0266484	0
DB00554	C4225348	0
DB13725	C0234372	0
DB00425	C1257963	0
DB00262	C0740392	0
DB01395	C2677794	0
DB04855	C0011757	0
DB00586	C0424072	0
DB12291	C0020672	0
DB05983	C0751471	0
DB01191	C0011860	0
DB06191	C1866423	0
DB06203	C0740457	0
DB15170	C0234371	0
DB00273	C4551487	0
DB00904	C4317123	0
DB00795	C0678807	0
DB00343	C0263454	0
DB00797	C0231519	0
DB11644	C0432417	0
DB00331	C0473527	0
DB04839	C0025322	0
DB06240	C0022876	0
DB11909	C1853214	0
DB00633	C1135745	0
DB11992	C0334583	0
DB06282	C0038354	0
DB11675	C2751764	0
DB00975	C0751262	0
DB14829	C1257861	0
DB00904	C1864850	0
DB12010	C0008073	0
DB01599	C1332218	0
DB12353	C0020550	0
DB00753	C0424072	0
DB13725	C1868681	0
DB12778	C1849699	0
DB11909	C3489396	0
DB12563	C3495559	0
DB01069	C0233776	0
DB15357	C0750993	0
DB09068	C0856975	0
DB12209	C4225426	0
DB12463	C0231686	0
DB12778	C4748803	0
DB15293	C0085655	0
DB01396	C0338503	0
DB00296	C0428791	0
DB00511	C0178417	0
DB00536	C0027497	0
DB00598	C0857007	0
DB00377	C1565950	0
DB15189	C0036420	0
DB00715	C1835671	0
DB03310	C0333355	0
DB01191	C0751651	0
DB04851	C4225276	0
DB12010	C0015397	0
DB01104	C0334583	0
DB00622	C0936247	0
DB00321	C0239946	0
DB14218	C1510497	0
DB06195	C0271385	0
DB00985	C3549874	0
DB01104	C1332965	0
DB05289	C0027051	0
DB00917	C1841837	0
DB00370	C0023976	0
DB09291	C0035126	0
DB12971	C0006826	0
DB14770	C1859049	0
DB05294	C3645536	0
DB00270	C0014324	0
DB00908	C0265553	0
DB12353	C0024232	0
DB06197	C3810350	0
DB00390	C4085590	0
DB01018	C0008149	0
DB00603	C0339541	0
DB06203	C0007302	0
DB12614	C0233765	0
DB01115	C4551906	0
DB12095	C0233762	0
DB11694	C0002884	0
DB01175	C0034372	0
DB04851	C0751038	0
DB04455	C4693405	0
DB12291	C0013421	0
DB04851	C4316812	0
DB12291	C0011303	0
DB12635	C4721532	0
DB01395	C0006413	0
DB06176	C0878683	0
DB12005	C0032927	0
DB09022	C0752196	0
DB00768	C0237326	0
DB09022	C0018923	0
DB03310	C1961099	0
DB00296	C0006663	0
DB00273	C0018566	0
DB13074	C1527304	0
DB01191	C0233796	0
DB04944	C1848552	0
DB01023	C0019187	0
DB00985	C0017658	0
DB11986	C0265210	0
DB15170	C0877848	0
DB14829	C0220697	0
DB06775	C3658267	0
DB04832	C0432090	0
DB00907	C0751634	0
DB09291	C0037140	0
DB12021	C0241832	0
DB15403	C0003504	0
DB00908	C0876994	0
DB00283	C0265699	0
DB06580	C0277821	0
DB00668	C0424083	0
DB09068	C0917816	0
DB00343	C0271686	0
DB00673	C0949496	0
DB12565	C4554117	0
DB06753	C0854723	0
DB00818	C0751831	0
DB11640	C0039590	0
DB06595	C0003496	0
DB09119	C0087031	0
DB00484	C0394006	0
DB04876	C0026764	0
DB11640	C0340485	0
DB09291	C1869114	0
DB00909	C0015530	0
DB00683	C0399367	0
DB11644	C4539937	0
DB12135	C4554117	0
DB11859	C1834523	0
DB06717	C0233763	0
DB15358	C0006663	0
DB00950	C0015371	0
DB03310	C0558846	0
DB00795	C1720859	0
DB01069	C0205643	0
DB00540	C0038454	0
DB00270	C0042131	0
DB01069	C0557874	0
DB05015	C0149721	0
DB06195	C0025500	0
DB06580	C0274861	0
DB01115	C0023269	0
DB14218	C0087169	0
DB00985	C0013362	0
DB12113	C1855008	0
DB04832	C0038454	0
DB00661	C0020672	0
DB00280	C4551628	0
DB06595	C0007282	0
DB00343	C0014558	0
DB00829	C0271673	0
DB06262	C4082952	0
DB11762	C4551804	0
DB06240	C0456070	0
DB11644	C0162669	0
DB08868	C3809665	0
DB11909	C2350344	0
DB04839	C4225195	0
DB11640	C4505353	0
DB15499	C0007140	0
DB05294	C1837218	0
DB00476	C0152171	0
DB00316	C0334580	0
DB06203	C0749424	0
DB12000	C0039239	0
DB12032	C0751189	0
DB01261	C4748770	0
DB00829	C0162770	0
DB04944	C1510472	0
DB13679	C0038644	0
DB06282	C1847626	0
DB01104	C0344315	0
DB00484	C0280785	0
DB13467	C2585653	0
DB06119	C3150968	0
DB12233	C0236795	0
DB09214	C0343057	0
DB00586	C0751192	0
DB08867	C0752100	0
DB00598	C0019156	0
DB06195	C0009324	0
DB00557	C0750969	0
DB00351	C0233773	0
DB15027	C0032963	0
DB09039	C0040827	0
DB01069	C0007772	0
DB00598	C0162568	0
DB00390	C0019064	0
DB02712	C0750887	0
DB00904	C0018564	0
DB09119	C0007138	0
DB12032	C0265275	0
DB11675	C0265264	0
DB08867	C0343047	0
DB06191	C0376338	0
DB00904	C1960469	0
DB12113	C0033141	0
DB00598	C3280240	0
DB14829	C0040136	0
DB04839	C0205851	0
DB00540	C0751371	0
DB01189	C0026769	0
DB12887	C0751019	0
DB06262	C0002735	0
DB00834	C0878676	0
DB15403	C0041834	0
DB12778	C0205644	0
DB11644	C0001824	0
DB11950	C0024117	0
DB00622	C1456865	0
DB03310	C0206711	0
DB01069	C0349426	0
DB15403	C4225217	0
DB02712	C0019054	0
DB04832	C0151879	0
DB12594	C1863732	0
DB12686	C1845292	0
DB15357	C2931574	0
DB14770	C0001815	0
DB00904	C1879321	0
DB00292	C1956131	0
DB01148	C2752072	0
DB04455	C0751407	0
DB00668	C0003165	0
DB11703	C2675459	0
DB03310	C0266453	0
DB09290	C0400966	0
DB00554	C0024117	0
DB00972	C0042842	0
DB01396	C0524611	0
DB00972	C1258085	0
DB00829	C0149782	0
DB00262	C0004138	0
DB00673	C0220663	0
DB15403	C0035078	0
DB05220	C0205851	0
DB15293	C0006413	0
DB00484	C0020302	0
DB08142	C0021139	0
DB15170	C0032897	0
DB15189	C0751889	0
DB02712	C0751190	0
DB12944	C0751472	0
DB06288	C0702169	0
DB13679	C0268194	0
DB02712	C0424071	0
DB15323	C2675186	0
DB06083	C0005138	0
DB01244	C4706677	0
DB11778	C1845668	0
DB00661	C1861355	0
DB15327	C0008924	0
DB09048	C0432357	0
DB11991	C1836199	0
DB11992	C0235229	0
DB13467	C0027055	0
DB11950	C0235527	0
DB15403	C0035126	0
DB00461	C3178807	0
DB12291	C1961102	0
