drug	disease	label
DB15189	C1621958	1
DB11762	C1621958	1
DB00262	C1621958	1
DB00818	C0018824	1
DB00661	C0007194	1
DB01069	C0020517	1
DB00950	C0020517	1
DB00283	C0020517	1
DB11591	C0020517	1
DB13679	C0020517	1
DB00972	C0020517	1
DB00341	C0020517	1
DB00748	C0020517	1
DB00985	C0020517	1
DB06282	C0020517	1
DB01246	C0020517	1
DB00668	C0004096	1
DB00555	C0004096	1
DB12522	C0004096	1
DB15027	C0004096	1
DB00401	C0007222	1
DB04944	C0007222	1
DB01244	C0007222	1
DB01078	C0007222	1
DB01599	C0007222	1
DB13467	C0007222	1
DB01023	C0007222	1
DB00393	C0007222	1
DB00270	C0007222	1
DB00511	C0007222	1
DB01396	C0007222	1
DB00661	C0007222	1
DB00797	C0007222	1
DB00381	C0007222	1
DB06262	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB01115	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB12121	C0023467	1
DB15189	C0023467	1
DB11759	C0023467	1
DB11782	C0023467	1
DB14770	C0023467	1
DB11830	C0023467	1
DB14829	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00390	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB00661	C0004238	1
DB04855	C0004238	1
DB01115	C0004238	1
DB11869	C1292778	1
DB12209	C0002736	1
DB00262	C0017638	1
DB00622	C0948089	1
DB05737	C0948089	1
DB00283	C0026769	1
DB15170	C0026769	1
DB00484	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB08868	C0026769	1
DB06262	C0393571	1
DB06775	C0220994	1
DB11992	C0011849	1
DB04876	C0011849	1
DB02383	C0011849	1
DB01023	C0011849	1
DB01261	C0011849	1
DB00633	C0011849	1
DB00975	C0011849	1
DB00661	C0011849	1
DB06335	C0011849	1
DB08882	C0011849	1
DB15293	C0011849	1
DB06203	C0011849	1
DB00331	C0011849	1
DB15323	C0011849	1
DB11950	C0011849	1
DB00806	C0011849	1
DB09022	C0011849	1
DB00370	C0393770	1
DB00425	C0393770	1
DB01175	C0393770	1
DB12032	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB03310	C3463824	1
DB11869	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB06191	C3463824	1
DB12563	C0032768	1
DB13074	C0006625	1
DB00351	C0006625	1
DB06645	C0006625	1
DB00540	C0017168	1
DB11699	C0011206	1
DB00753	C0011206	1
DB01236	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB00292	C0011206	1
DB00806	C0019187	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12121	C0024301	1
DB15035	C0024301	1
DB12887	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00661	C0024796	1
DB00484	C0017612	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB01069	C0033774	1
DB00950	C0033774	1
DB00768	C0033774	1
DB00283	C0033774	1
DB00904	C0033774	1
DB00557	C0033774	1
DB00341	C0033774	1
DB06282	C0033774	1
DB00950	C2607914	1
DB00768	C2607914	1
DB00283	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB01069	C0042109	1
DB00950	C0042109	1
DB00283	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00557	C0042109	1
DB00341	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00586	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB01148	C0032617	1
DB13725	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB00806	C1561643	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00945	C0031046	1
DB00776	C0040997	1
DB00904	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB12135	C0010674	1
DB01396	C0010674	1
DB05016	C0010674	1
DB06195	C0010674	1
DB15403	C0036421	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB06203	C0028754	0
DB00425	C0018553	0
DB00419	C0334580	0
DB01396	C0086196	0
DB00673	C2931218	0
DB11699	C0019100	0
DB01023	C3645536	0
DB00622	C0750979	0
DB00511	C4707228	0
DB06195	C0001973	0
DB06603	C0014869	0
DB01148	C0393703	0
DB05015	C0079773	0
DB00343	C0428791	0
DB00396	C1832425	0
DB04832	C0154681	0
DB12944	C0022660	0
DB00425	C1849394	0
DB06645	C1879677	0
DB06185	C2677794	0
DB01175	C2930970	0
DB00321	C1862264	0
DB11869	C0022568	0
DB00331	C0858617	0
DB08142	C4552078	0
DB11759	C1135747	0
DB00511	C4015405	0
DB06645	C0034362	0
DB14770	C0031154	0
DB08867	C0399373	0
DB09214	C0376362	0
DB00331	C0238065	0
DB05294	C0494410	0
DB00668	C0007787	0
DB11778	C0751856	0
DB09039	C0023015	0
DB11699	C0685938	0
DB11893	C0268414	0
DB14770	C0270733	0
DB00818	C0233794	0
DB00343	C1838979	0
DB03310	C0010964	0
DB01028	C4046029	0
DB09214	C0032226	0
DB06766	C3463992	0
DB00907	C0269102	0
DB06195	C0750905	0
DB00401	C0752120	0
DB06191	C4225421	0
DB01246	C2749240	0
DB06083	C0376416	0
DB00929	C4074771	0
DB14829	C0027055	0
DB05087	C0206711	0
DB00748	C0086132	0
DB00540	C0022578	0
DB09290	C0376416	0
DB00296	C0086189	0
DB12463	C0027125	0
DB00461	C0265357	0
DB03310	C2363129	0
DB00598	C0432416	0
DB06645	C1869114	0
DB06240	C0035242	0
DB09291	C0274860	0
DB11759	C0242383	0
DB01599	C2718078	0
DB04876	C0205834	0
DB11762	C0235833	0
DB04832	C0018814	0
DB06637	C0266551	0
DB00482	C0270715	0
DB00917	C3853041	0
DB00661	C0017531	0
DB12128	C0007193	0
DB01069	C0162770	0
DB01023	C1176475	0
DB01078	C0019187	0
DB01599	C3554398	0
DB01028	C0028043	0
DB00283	C3151228	0
DB11869	C0030201	0
DB00753	C4552043	0
DB11950	C0887898	0
DB13074	C0020557	0
DB12021	C0233796	0
DB01261	C0410203	0
DB11759	C0029410	0
DB01115	C0265780	0
DB00683	C3280415	0
DB03310	C0949804	0
DB15189	C0152171	0
DB01236	C0042594	0
DB12010	C0600520	0
DB00555	C0345354	0
DB11694	C1327918	0
DB00683	C0751747	0
DB12745	C0271382	0
DB11759	C0038586	0
DB00273	C0001969	0
DB00950	C0239981	0
DB06603	C4016054	0
DB08868	C0018564	0
DB01395	C0751651	0
DB09068	C1833118	0
DB06595	C0206245	0
DB12944	C0001430	0
DB08867	C2985290	0
DB01261	C0009952	0
DB04839	C0686353	0
DB11992	C0751195	0
DB00484	C1959583	0
DB06240	C4721509	0
DB04455	C2931673	0
DB00270	C1857776	0
DB09119	C1458155	0
DB06083	C3810380	0
DB00633	C0751831	0
DB00557	C2751307	0
DB00273	C0334608	0
DB14770	C0677050	0
DB06789	C2931245	0
DB08867	C0393588	0
DB12095	C0153633	0
DB08868	C0175707	0
DB00904	C0035235	0
DB03310	C0342608	0
DB00419	C0740340	0
DB01246	C0399372	0
DB00472	C0234162	0
DB00917	C0751422	0
DB00945	C1565489	0
DB01261	C0033578	0
DB12291	C0006118	0
DB05087	C0006413	0
DB00484	C1279420	0
DB11991	C0036982	0
DB12463	C0876994	0
DB12209	C0024713	0
DB00818	C3711387	0
DB15499	C0521757	0
DB01148	C1708371	0
DB11992	C1321905	0
DB01083	C0344479	0
DB01244	C4012727	0
DB00622	C1961112	0
DB01115	C0242380	0
DB09290	C1860789	0
DB06717	C0684249	0
DB00603	C0238281	0
DB09291	C3463824	0
DB00404	C0011991	0
DB12971	C4551899	0
DB15293	C0234249	0
DB09053	C0519066	0
DB00661	C0265998	0
DB06645	C0432090	0
DB14770	C0009451	0
DB06119	C0751473	0
DB00754	C0033804	0
DB08329	C0027888	0
DB04878	C1306856	0
DB08882	C4693941	0
DB15035	C4048262	0
DB06176	C0233773	0
DB00341	C4747891	0
DB12113	C1853445	0
DB06645	C0030297	0
DB00316	C0272350	0
DB01115	C0752100	0
DB11991	C3151037	0
DB12745	C2749022	0
DB14218	C0233765	0
DB12836	C1332347	0
DB00768	C0041349	0
DB15358	C4733331	0
DB06191	C0279628	0
DB08329	C0028754	0
DB04839	C0023890	0
DB01069	C0266551	0
DB12032	C0751527	0
DB05294	C4551500	0
DB09214	C0349788	0
DB00715	C0685889	0
DB14019	C0685889	0
DB12522	C2673809	0
DB06240	C0235833	0
DB00683	C2677637	0
DB00748	C0011991	0
DB00557	C0751544	0
DB00748	C0079744	0
DB00368	C0017636	0
DB00401	C3495874	0
DB06083	C0393672	0
DB00633	C0422853	0
DB02383	C0334581	0
DB12565	C0023976	0
DB08439	C0751824	0
DB12209	C0030246	0
DB00294	C0242698	0
DB11859	C1800706	0
DB00404	C0239325	0
DB00586	C0005695	0
DB00404	C0265633	0
DB12745	C0027697	0
DB12121	C1836199	0
DB06119	C0041696	0
DB06580	C0751760	0
DB00661	C0751565	0
DB00292	C1263846	0
DB00661	C0521662	0
DB00349	C0280783	0
DB00806	C0014836	0
DB12095	C0029463	0
DB04455	C0268385	0
DB11640	C0752252	0
DB00715	C0280783	0
DB11909	C0041955	0
DB00907	C2936779	0
DB06766	C1274933	0
DB11909	C0019147	0
DB06586	C0206686	0
DB00476	C1848199	0
DB12209	C0001969	0
DB04878	C0003486	0
DB05737	C0007124	0
DB00950	C0751316	0
DB06195	C0013295	0
DB15035	C3489627	0
DB15189	C0205697	0
DB01018	C0751893	0
DB01018	C0034372	0
DB00349	C4310728	0
DB00401	C0154091	0
DB00296	C0521174	0
DB12887	C0007193	0
DB12135	C2751764	0
DB00390	C0025322	0
DB00381	C0029226	0
DB06753	C1857344	0
DB00292	C4317109	0
DB00331	C3468561	0
DB00945	C3810380	0
DB00404	C2751683	0
DB00331	C0036572	0
DB00390	C0000786	0
DB00270	C0751415	0
DB00377	C3280479	0
DB00797	C1623209	0
DB00419	C0001925	0
DB01148	C0009171	0
DB01069	C1838604	0
DB12135	C0028738	0
DB00283	C0878659	0
DB12005	C4049005	0
DB06645	C0152426	0
DB13467	C0021841	0
DB12000	C0268616	0
DB14723	C0155127	0
DB11591	C0265287	0
DB00908	C4479517	0
DB00280	C0023890	0
DB11893	C0242383	0
DB12463	C0376338	0
DB01599	C3554355	0
DB04953	C0236663	0
DB14723	C0264423	0
DB06753	C0233794	0
DB12113	C0010346	0
DB01191	C0233514	0
DB00715	C3495587	0
DB13074	C0428908	0
DB00270	C2676498	0
DB14829	C1862932	0
DB00945	C1868120	0
DB13725	C0007786	0
DB00818	C3151139	0
DB00753	C0699885	0
DB06083	C1840333	0
DB05087	C0016057	0
DB00536	C0751408	0
DB00476	C0036939	0
DB00273	C0013336	0
DB15027	C0014836	0
DB09048	C2751315	0
DB05289	C0265226	0
DB00393	C0878659	0
DB00476	C0393706	0
DB00419	C3179349	0
DB06240	C1839928	0
DB04839	C4317109	0
DB11644	C1864818	0
DB00425	C0205698	0
DB00367	C0266551	0
DB15357	C0021368	0
DB00945	C0009081	0
DB00712	C0750937	0
DB12135	C0264893	0
DB11869	C0271674	0
DB11950	C1837873	0
DB09053	C0494261	0
DB00381	C0018995	0
DB00668	C0007873	0
DB01233	C4551804	0
DB11644	C0265202	0
DB03310	C0023003	0
DB00603	C0013581	0
DB00806	C0024796	0
DB06282	C3549447	0
DB11922	C4521481	0
DB12135	C0234378	0
DB11759	C0019100	0
DB12522	C0338715	0
DB00540	C0270790	0
DB05289	C0020256	0
DB11640	C4551487	0
DB00294	C1527337	0
DB06637	C4748694	0
DB05608	C0751847	0
DB06753	C0011574	0
DB12010	C0877855	0
DB11950	C0752100	0
DB09048	C0546125	0
DB11986	C0019209	0
DB00795	C0151786	0
DB00904	C1850362	0
DB00975	C0751470	0
DB01083	C0233775	0
DB00795	C0917798	0
DB00754	C3553886	0
DB00776	C0040128	0
DB11991	C0033975	0
DB00586	C1852372	0
DB15170	C0024517	0
DB00818	C3805278	0
DB00419	C0263666	0
DB01244	C0022738	0
DB00834	C2931216	0
DB08882	C0472813	0
DB05220	C0020630	0
DB06645	C3495588	0
DB06645	C4551595	0
DB12971	C0751084	0
DB01115	C0220669	0
DB11909	C1563666	0
DB05087	C0027868	0
DB00321	C3178805	0
DB04832	C1853198	0
DB11922	C0006826	0
DB01189	C0024894	0
DB02383	C1567435	0
DB00776	C4551474	0
DB00343	C0152171	0
DB09039	C4748081	0
DB01261	C0023890	0
DB00909	C0234249	0
DB15403	C0086132	0
DB14870	C0020473	0
DB00907	C1257931	0
DB00401	C0002735	0
DB15170	C0039101	0
DB00511	C0878676	0
DB00950	C4748777	0
DB09068	C0749794	0
DB11694	C2677770	0
DB01244	C0234381	0
DB05294	C0155862	0
DB00818	C4748081	0
DB05015	C0376358	0
DB00370	C0751257	0
DB00557	C0432416	0
DB04851	C0022738	0
DB06717	C1275668	0
DB12944	C0028756	0
DB04878	C0272048	0
DB06775	C1838604	0
DB11675	C1853198	0
DB06753	C0271386	0
DB00401	C4310809	0
DB00985	C0205650	0
DB01236	C0432417	0
DB13074	C0751495	0
DB01396	C0547065	0
DB00603	C0155380	0
DB00404	C0025958	0
DB12105	C0020302	0
DB14872	C0751294	0
DB00283	C4310798	0
DB04851	C0030297	0
DB00950	C0334634	0
DB06753	C0022521	0
DB00622	C3151228	0
DB09048	C4748694	0
DB00818	C4551675	0
DB00401	C2350878	0
DB06586	C0015625	0
DB12291	C0399372	0
DB14019	C1846648	0
DB00683	C2750509	0
DB00367	C0424068	0
DB08439	C2930617	0
DB05016	C0011853	0
DB00321	C0751038	0
DB06595	C0162316	0
DB02383	C0242706	0
DB04944	C0238198	0
DB01023	C0342777	0
DB04839	C0037274	0
DB01104	C0205641	0
DB12095	C0034063	0
DB12209	C0555198	0
DB06288	C0266453	0
DB14829	C0750905	0
DB00673	C4225360	0
DB12128	C4479517	0
DB15035	C0080178	0
DB01191	C0600241	0
DB00603	C0393702	0
DB06288	C3203102	0
DB00511	C2936783	0
DB00396	C0274861	0
DB08867	C0086438	0
DB00368	C0034063	0
DB11640	C0270948	0
DB00917	C0000768	0
DB05220	C0014518	0
DB00390	C3489726	0
DB12778	C0264423	0
DB12005	C0751824	0
DB12563	C0007785	0
DB01191	C0149745	0
DB00806	C0007138	0
DB01244	C0751856	0
DB00482	C0018564	0
DB12032	C1527402	0
DB00349	C0750979	0
DB00806	C2936846	0
DB14770	C0233762	0
DB12563	C0022658	0
DB02712	C0153381	0
DB12135	C0751262	0
DB12778	C0037286	0
DB01028	C0338575	0
DB06195	C0149840	0
DB00316	C0027726	0
DB04944	C1565886	0
DB06262	C0013990	0
DB12135	C0042373	0
DB05087	C0684324	0
DB14770	C0347515	0
DB11778	C0268194	0
DB13467	C1879321	0
DB06789	C0521755	0
DB00419	C4693531	0
DB05289	C1510450	0
DB01191	C0014518	0
DB00331	C0152455	0
DB08882	C4014563	0
DB12121	C0751849	0
DB00280	C0346647	0
DB09022	C0003496	0
DB00281	C0026998	0
DB06176	C0751186	0
