drug	disease	label
DB15189	C1621958	1
DB11762	C1621958	1
DB00262	C1621958	1
DB00818	C0018824	1
DB00661	C0007194	1
DB01069	C0020517	1
DB00950	C0020517	1
DB00283	C0020517	1
DB11591	C0020517	1
DB13679	C0020517	1
DB00972	C0020517	1
DB00341	C0020517	1
DB00748	C0020517	1
DB00985	C0020517	1
DB06282	C0020517	1
DB01246	C0020517	1
DB00668	C0004096	1
DB00555	C0004096	1
DB12522	C0004096	1
DB15027	C0004096	1
DB00401	C0007222	1
DB04944	C0007222	1
DB01244	C0007222	1
DB01078	C0007222	1
DB01599	C0007222	1
DB13467	C0007222	1
DB01023	C0007222	1
DB00393	C0007222	1
DB00270	C0007222	1
DB00511	C0007222	1
DB01396	C0007222	1
DB00661	C0007222	1
DB00797	C0007222	1
DB00381	C0007222	1
DB06262	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB01115	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB12121	C0023467	1
DB15189	C0023467	1
DB11759	C0023467	1
DB11782	C0023467	1
DB14770	C0023467	1
DB11830	C0023467	1
DB14829	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00390	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB00661	C0004238	1
DB04855	C0004238	1
DB01115	C0004238	1
DB11869	C1292778	1
DB12209	C0002736	1
DB00262	C0017638	1
DB00622	C0948089	1
DB05737	C0948089	1
DB00283	C0026769	1
DB15170	C0026769	1
DB00484	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB08868	C0026769	1
DB06262	C0393571	1
DB06775	C0220994	1
DB11992	C0011849	1
DB04876	C0011849	1
DB02383	C0011849	1
DB01023	C0011849	1
DB01261	C0011849	1
DB00633	C0011849	1
DB00975	C0011849	1
DB00661	C0011849	1
DB06335	C0011849	1
DB08882	C0011849	1
DB15293	C0011849	1
DB06203	C0011849	1
DB00331	C0011849	1
DB15323	C0011849	1
DB11950	C0011849	1
DB00806	C0011849	1
DB09022	C0011849	1
DB00370	C0393770	1
DB00425	C0393770	1
DB01175	C0393770	1
DB12032	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB03310	C3463824	1
DB11869	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB06191	C3463824	1
DB12563	C0032768	1
DB13074	C0006625	1
DB00351	C0006625	1
DB06645	C0006625	1
DB00540	C0017168	1
DB11699	C0011206	1
DB00753	C0011206	1
DB01236	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB00292	C0011206	1
DB00806	C0019187	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12121	C0024301	1
DB15035	C0024301	1
DB12887	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00661	C0024796	1
DB00484	C0017612	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB01069	C0033774	1
DB00950	C0033774	1
DB00768	C0033774	1
DB00283	C0033774	1
DB00904	C0033774	1
DB00557	C0033774	1
DB00341	C0033774	1
DB06282	C0033774	1
DB00950	C2607914	1
DB00768	C2607914	1
DB00283	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB01069	C0042109	1
DB00950	C0042109	1
DB00283	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00557	C0042109	1
DB00341	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00586	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB01148	C0032617	1
DB13725	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB00806	C1561643	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00945	C0031046	1
DB00776	C0040997	1
DB00904	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB12135	C0010674	1
DB01396	C0010674	1
DB05016	C0010674	1
DB06195	C0010674	1
DB15403	C0036421	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB15027	C0003875	0
DB09291	C1135747	0
DB05289	C0030804	0
DB00484	C3887633	0
DB02712	C0007786	0
DB08329	C4748759	0
DB00603	C0086769	0
DB05289	C0233763	0
DB06766	C4082171	0
DB00818	C0751473	0
DB00598	C0205644	0
DB06775	C4721845	0
DB05015	C2675659	0
DB14872	C0596298	0
DB11986	C0079740	0
DB09022	C1846707	0
DB05087	C0162566	0
DB11909	C3280785	0
DB11694	C0024668	0
DB06637	C4316881	0
DB00540	C0270960	0
DB15323	C0268436	0
DB05983	C0233759	0
DB13467	C0013384	0
DB00283	C0265275	0
DB12836	C0010346	0
DB00425	C0751617	0
DB11917	C0750992	0
DB04851	C0546126	0
DB12291	C0233796	0
DB12563	C0234376	0
DB01115	C3160814	0
DB11644	C2608079	0
DB00377	C0270824	0
DB00917	C3805278	0
DB00776	C3809781	0
DB13725	C2751682	0
DB11699	C0004903	0
DB11675	C1136210	0
DB12944	C0004134	0
DB04855	C0009375	0
DB00673	C0022596	0
DB09039	C1720859	0
DB11909	C0005612	0
DB12128	C0205643	0
DB00540	C0079765	0
DB00794	C2751324	0
DB01175	C3179349	0
DB00622	C4014563	0
DB11762	C0520966	0
DB11778	C0016059	0
DB06700	C1848947	0
DB11869	C1510450	0
DB00262	C0000772	0
DB00296	C2673630	0
DB00806	C1306856	0
DB12233	C4721507	0
DB00370	C1853445	0
DB00401	C0162351	0
DB06119	C0349217	0
DB00712	C0002879	0
DB11591	C3150899	0
DB00683	C0038868	0
DB06586	C2749022	0
DB00511	C0005684	0
DB00794	C0345905	0
DB00909	C0262497	0
DB06637	C0001418	0
DB11986	C4015388	0
DB11694	C1854310	0
DB11917	C0751471	0
DB06637	C0337443	0
DB06700	C1955870	0
DB05294	C0022660	0
DB08439	C0270763	0
DB06775	C0266539	0
DB05983	C0175755	0
DB06645	C0265534	0
DB00598	C0205713	0
DB12522	C0521759	0
DB00270	C0007570	0
DB00341	C0750937	0
DB01189	C0221074	0
DB09053	C0265553	0
DB11986	C4551506	0
DB00349	C0028838	0
DB11893	C2350873	0
DB00511	C1832388	0
DB00586	C0233514	0
DB00603	C0751267	0
DB00482	C0020192	0
DB00673	C1868681	0
DB04832	C2700406	0
DB00673	C0151526	0
DB05737	C0019693	0
DB09039	C1970431	0
DB11992	C0025363	0
DB12128	C0751528	0
DB11830	C1708349	0
DB06595	C0263666	0
DB00797	C0009404	0
DB06203	C1970431	0
DB06789	C0752124	0
DB06717	C0020651	0
DB09068	C0009375	0
DB02712	C0752100	0
DB00465	C0344243	0
DB14872	C0009324	0
DB00511	C0456891	0
DB08329	C3808940	0
DB06645	C1858558	0
DB15499	C0155299	0
DB00343	C3203102	0
DB15293	C0265535	0
DB08868	C0205645	0
DB04455	C0033860	0
DB01028	C1862939	0
DB00659	C0022116	0
DB00393	C0403823	0
DB11703	C0752100	0
DB00404	C4048328	0
DB00668	C3714618	0
DB09214	C2752007	0
DB06191	C0235229	0
DB00419	C0751748	0
DB00554	C1879645	0
DB00476	C0376300	0
DB06775	C3502353	0
DB00281	C4225360	0
DB00795	C0015695	0
DB11675	C0750994	0
DB09214	C0040128	0
DB00294	C1858556	0
DB15293	C0175704	0
DB00806	C0079757	0
DB00540	C0271685	0
DB00673	C3495676	0
DB11640	C0454596	0
DB06753	C0027796	0
DB04855	C4757950	0
DB00341	C0270764	0
DB00794	C0752098	0
DB00273	C0023827	0
DB12032	C0027051	0
DB12594	C0031212	0
DB00554	C0162668	0
DB12463	C0011633	0
DB09053	C1855710	0
DB01028	C0042510	0
DB00292	C0011616	0
DB00683	C2936904	0
DB12121	C0030312	0
DB06240	C0220722	0
DB00368	C0020542	0
DB12021	C3554607	0
DB09119	C0010308	0
DB08142	C4748827	0
DB00794	C0266362	0
DB09291	C0751257	0
DB00368	C0079301	0
DB12463	C2350873	0
DB12121	C1333993	0
DB06586	C4279912	0
DB00972	C0264893	0
DB06586	C0027708	0
DB01396	C0205649	0
DB00296	C0270948	0
DB00404	C0005694	0
DB08329	C4016042	0
DB15293	C0563608	0
DB00351	C0023903	0
DB00321	C0852283	0
DB06637	C0020192	0
DB11830	C0205945	0
DB06789	C0020192	0
DB04455	C0020503	0
DB00795	C0751057	0
DB04855	C0036420	0
DB11778	C0231712	0
DB06288	C0205874	0
DB04876	C0424503	0
DB12005	C0751371	0
DB06197	C3809001	0
DB13679	C0598784	0
DB00818	C1704417	0
DB05016	C3658301	0
DB00683	C0079757	0
DB14770	C0018965	0
DB00419	C3887485	0
DB12000	C0178417	0
DB11986	C0428908	0
DB00461	C0023904	0
DB00975	C0278161	0
DB02383	C0344724	0
DB09119	C0271382	0
DB01236	C0013274	0
DB06586	C2919142	0
DB06119	C0242594	0
DB13679	C0030524	0
DB00908	C4693912	0
DB00511	C0022578	0
DB06753	C0026141	0
DB00797	C1956130	0
DB12105	C0232766	0
DB12021	C4277682	0
DB00975	C0039685	0
DB12463	C0086541	0
DB00985	C0751758	0
DB02383	C0040822	0
DB00715	C0001733	0
DB09119	C2931501	0
DB01191	C0345905	0
DB01018	C0743002	0
DB01028	C1851936	0
DB04839	C0400966	0
DB00794	C0033958	0
DB09068	C1321905	0
DB00795	C0524851	0
DB04953	C0270960	0
DB01115	C0018681	0
DB00482	C0751469	0
DB05294	C1269683	0
DB12005	C0751020	0
DB13074	C0750993	0
DB00586	C0345904	0
DB00476	C0006114	0
DB01078	C3489725	0
DB08882	C0265219	0
DB12745	C0857007	0
DB14872	C0011574	0
DB11909	C1319315	0
DB00806	C0344559	0
DB00795	C3280378	0
DB00292	C0079683	0
DB01236	C0270763	0
DB11640	C0334581	0
DB06203	C1868111	0
DB08439	C2748542	0
DB12887	C0266539	0
DB00536	C0392699	0
DB11950	C0005899	0
DB00461	C1848553	0
DB05294	C0029226	0
DB04855	C0020452	0
DB11950	C1292778	0
DB05289	C0037822	0
DB00273	C0011195	0
DB00598	C0971858	0
DB00381	C0008073	0
DB09068	C0751365	0
DB01069	C0233775	0
DB11759	C0086438	0
DB00603	C4551902	0
DB00280	C1563709	0
DB12121	C0036330	0
DB06176	C0750979	0
DB01396	C0042656	0
DB01148	C1720861	0
DB11640	C0751831	0
DB00586	C2751492	0
DB00748	C0270844	0
DB06176	C0268149	0
DB00748	C0015456	0
DB00554	C0002888	0
DB05983	C0033141	0
DB05016	C1535926	0
DB01115	C4748803	0
DB02383	C0751473	0
DB06262	C0017168	0
DB00768	C1835671	0
DB01395	C0543888	0
DB00985	C1449844	0
DB00349	C0751633	0
DB11762	C0151889	0
DB00797	C0032285	0
DB06645	C0004930	0
DB00683	C0342643	0
DB04878	C0175702	0
DB00768	C0162872	0
DB11922	C0005941	0
DB00603	C0233774	0
DB12128	C1855466	0
DB04455	C2677794	0
DB14870	C2936783	0
DB04876	C0014324	0
DB04851	C1864389	0
DB06195	C0431406	0
DB00262	C0017919	0
DB12836	C0041755	0
DB00540	C0524611	0
DB00396	C0023012	0
DB08439	C0677050	0
DB11869	C0013415	0
DB14829	C0151911	0
DB00797	C3280054	0
DB12778	C0007302	0
DB15293	C3495588	0
DB04851	C0032963	0
DB12565	C0002882	0
DB06288	C1266042	0
DB06775	C0280783	0
DB00292	C4747891	0
DB01189	C0546127	0
DB11591	C0039292	0
DB00377	C0566602	0
DB01068	C0151526	0
DB01246	C0151889	0
DB00754	C0002893	0
DB00768	C0205643	0
DB06335	C4225383	0
DB00598	C0345354	0
DB00425	C0751083	0
DB06789	C0393571	0
DB00712	C0340970	0
DB06580	C0237873	0
DB14770	C0751528	0
DB00331	C0018991	0
DB13725	C0013261	0
DB08868	C0042510	0
DB00909	C3887876	0
DB00393	C1260899	0
DB06119	C0349604	0
DB02712	C0014457	0
DB06645	C0011574	0
DB06335	C0023896	0
DB01018	C0678202	0
DB00633	C0265357	0
DB05289	C0270911	0
DB08868	C4279912	0
DB12565	C0028738	0
DB01083	C0751496	0
DB00715	C0086743	0
DB12563	C2931121	0
DB00907	C0392439	0
DB12005	C1832708	0
DB01396	C0270715	0
DB09022	C0040427	0
DB00806	C0029928	0
DB00401	C2675370	0
DB00419	C0238288	0
DB09022	C3714958	0
DB01104	C4721508	0
DB01396	C0751496	0
DB06288	C3275495	0
DB14723	C0018932	0
DB01246	C1704230	0
DB12010	C3711543	0
DB06197	C0027868	0
DB06185	C0796147	0
DB05737	C0004153	0
DB15403	C0040827	0
DB01191	C0751952	0
DB00598	C0155299	0
DB06766	C2931822	0
DB05608	C4551474	0
DB11762	C0750900	0
DB12745	C0268237	0
DB11893	C0040128	0
DB12522	C0038131	0
DB04878	C3542501	0
DB11644	C0155380	0
DB14870	C0013336	0
DB06766	C0521761	0
DB06185	C0403447	0
DB00748	C0153452	0
DB00795	C0265357	0
DB11644	C1879321	0
DB06335	C0087012	0
DB15358	C0003706	0
DB00748	C0750993	0
DB06197	C0034933	0
DB01261	C0233514	0
DB11922	C0917796	0
DB00404	C2678503	0
DB15035	C0162671	0
DB06185	C1384600	0
DB01246	C3178807	0
DB01599	C0013502	0
DB00904	C3714992	0
DB06195	C0008625	0
DB15327	C4706677	0
DB04839	C0271708	0
DB00633	C4014563	0
DB00829	C0349639	0
DB14723	C0751257	0
DB00945	C0334581	0
DB08882	C0040128	0
DB00367	C0085997	0
DB12095	C4225330	0
DB11759	C0162670	0
DB01078	C0268505	0
DB09022	C0175755	0
DB00907	C1291607	0
DB15027	C0007785	0
DB06288	C0025149	0
DB00661	C0520459	0
DB00283	C0233763	0
DB11922	C0422854	0
DB05016	C4721509	0
DB14019	C0042842	0
DB00985	C3554355	0
DB11830	C0497406	0
DB00461	C0751617	0
DB14723	C0151857	0
DB11991	C0266617	0
DB00715	C0338575	0
DB12105	C0032002	0
DB13725	C0178824	0
DB00461	C0795864	0
DB00950	C2748895	0
DB06766	C4017108	0
DB08867	C0600519	0
DB09022	C0001824	0
DB06119	C0024796	0
DB09068	C3489532	0
DB00476	C3809650	0
DB00331	C1319466	0
DB06717	C1857777	0
DB00540	C0334588	0
DB11675	C0011991	0
DB06586	C0266361	0
DB00557	C0265333	0
DB11893	C0274861	0
DB09214	C0042138	0
DB13074	C0432242	0
DB01191	C0265780	0
DB05294	C0686353	0
DB11841	C0017612	0
DB05608	C0152427	0
DB05294	C0014072	0
DB00401	C0751829	0
DB00776	C0233796	0
DB09068	C1834752	0
DB13467	C4225313	0
DB00917	C1859727	0
DB05087	C0432197	0
DB15403	C0264423	0
DB01191	C0151857	0
DB11675	C3553886	0
DB00557	C0432103	0
DB01599	C0036420	0
DB06700	C0750901	0
DB05737	C0338503	0
DB12944	C1176475	0
DB12005	C4551899	0
DB06203	C1961099	0
DB00296	C0232766	0
DB15293	C0496956	0
DB11859	C0220722	0
DB08868	C1865343	0
DB06766	C0376362	0
DB00945	C0750951	0
DB12614	C0271680	0
DB00404	C3468041	0
DB06335	C0282313	0
DB11859	C0002893	0
DB04851	C0796182	0
DB00768	C2678476	0
DB00292	C0346990	0
DB05737	C0521753	0
DB09119	C3714208	0
DB12686	C4225217	0
DB12565	C0878676	0
