drug	disease	label
DB15189	C1621958	1
DB11762	C1621958	1
DB00262	C1621958	1
DB00818	C0018824	1
DB00661	C0007194	1
DB01069	C0020517	1
DB00950	C0020517	1
DB00283	C0020517	1
DB11591	C0020517	1
DB13679	C0020517	1
DB00972	C0020517	1
DB00341	C0020517	1
DB00748	C0020517	1
DB00985	C0020517	1
DB06282	C0020517	1
DB01246	C0020517	1
DB00668	C0004096	1
DB00555	C0004096	1
DB12522	C0004096	1
DB15027	C0004096	1
DB00401	C0007222	1
DB04944	C0007222	1
DB01244	C0007222	1
DB01078	C0007222	1
DB01599	C0007222	1
DB13467	C0007222	1
DB01023	C0007222	1
DB00393	C0007222	1
DB00270	C0007222	1
DB00511	C0007222	1
DB01396	C0007222	1
DB00661	C0007222	1
DB00797	C0007222	1
DB00381	C0007222	1
DB06262	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB01115	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB12121	C0023467	1
DB15189	C0023467	1
DB11759	C0023467	1
DB11782	C0023467	1
DB14770	C0023467	1
DB11830	C0023467	1
DB14829	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00390	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB00661	C0004238	1
DB04855	C0004238	1
DB01115	C0004238	1
DB11869	C1292778	1
DB12209	C0002736	1
DB00262	C0017638	1
DB00622	C0948089	1
DB05737	C0948089	1
DB00283	C0026769	1
DB15170	C0026769	1
DB00484	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB08868	C0026769	1
DB06262	C0393571	1
DB06775	C0220994	1
DB11992	C0011849	1
DB04876	C0011849	1
DB02383	C0011849	1
DB01023	C0011849	1
DB01261	C0011849	1
DB00633	C0011849	1
DB00975	C0011849	1
DB00661	C0011849	1
DB06335	C0011849	1
DB08882	C0011849	1
DB15293	C0011849	1
DB06203	C0011849	1
DB00331	C0011849	1
DB15323	C0011849	1
DB11950	C0011849	1
DB00806	C0011849	1
DB09022	C0011849	1
DB00370	C0393770	1
DB00425	C0393770	1
DB01175	C0393770	1
DB12032	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB03310	C3463824	1
DB11869	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB06191	C3463824	1
DB12563	C0032768	1
DB13074	C0006625	1
DB00351	C0006625	1
DB06645	C0006625	1
DB00540	C0017168	1
DB11699	C0011206	1
DB00753	C0011206	1
DB01236	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB00292	C0011206	1
DB00806	C0019187	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12121	C0024301	1
DB15035	C0024301	1
DB12887	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00661	C0024796	1
DB00484	C0017612	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB01069	C0033774	1
DB00950	C0033774	1
DB00768	C0033774	1
DB00283	C0033774	1
DB00904	C0033774	1
DB00557	C0033774	1
DB00341	C0033774	1
DB06282	C0033774	1
DB00950	C2607914	1
DB00768	C2607914	1
DB00283	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB01069	C0042109	1
DB00950	C0042109	1
DB00283	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00557	C0042109	1
DB00341	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00586	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB01148	C0032617	1
DB13725	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB00806	C1561643	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00945	C0031046	1
DB00776	C0040997	1
DB00904	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB12135	C0010674	1
DB01396	C0010674	1
DB05016	C0010674	1
DB06195	C0010674	1
DB15403	C0036421	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB06195	C1838951	0
DB00659	C4015405	0
DB00668	C0014324	0
DB00465	C0751012	0
DB00419	C1571984	0
DB05289	C0234162	0
DB15170	C0521619	0
DB11759	C1879677	0
DB12565	C0079747	0
DB00393	C0270764	0
DB00331	C0039292	0
DB12000	C2751608	0
DB06580	C1112155	0
DB02712	C4310710	0
DB12686	C0036069	0
DB06753	C0337210	0
DB05015	C2746069	0
DB00834	C1850343	0
DB11675	C0154694	0
DB12635	C3160718	0
DB06775	C0023794	0
DB00270	C0751636	0
DB02712	C0034189	0
DB00273	C1960469	0
DB11591	C0015695	0
DB05015	C0427086	0
DB00404	C0007286	0
DB02383	C0085622	0
DB00390	C0036330	0
DB00554	C0010964	0
DB01246	C1563937	0
DB11778	C0041657	0
DB06195	C1857811	0
DB00472	C0038325	0
DB11644	C0002888	0
DB04953	C0205649	0
DB06083	C0376634	0
DB15327	C0003875	0
DB01083	C0265306	0
DB02383	C1842073	0
DB15027	C0376545	0
DB04839	C0751858	0
DB01191	C0750905	0
DB00834	C0339143	0
DB09039	C3810404	0
DB00381	C0162566	0
DB00975	C1858656	0
DB00472	C0152426	0
DB00818	C0014848	0
DB14872	C1370419	0
DB09053	C1879526	0
DB00598	C0424068	0
DB00296	C0015371	0
DB09053	C0017668	0
DB00401	C0220636	0
DB01189	C0023485	0
DB11950	C3279664	0
DB00393	C0021846	0
DB02383	C1850600	0
DB11759	C4479476	0
DB14770	C2936419	0
DB01396	C2931753	0
DB04876	C0751954	0
DB01023	C0454596	0
DB05087	C0750935	0
DB00818	C0038325	0
DB12944	C4733331	0
DB00294	C0431375	0
DB01599	C4277690	0
DB00294	C0079757	0
DB00929	C1861172	0
DB12113	C0018054	0
DB00945	C0015530	0
DB12000	C0024117	0
DB12005	C3553886	0
DB01246	C3179349	0
DB00776	C1852372	0
DB06717	C1963184	0
DB00768	C4551804	0
DB00280	C0162530	0
DB11991	C4551506	0
DB12686	C0494463	0
DB11909	C1832841	0
DB06645	C0007097	0
DB06197	C0877848	0
DB15327	C0151889	0
DB06083	C0018564	0
DB15499	C1141890	0
DB00377	C0037199	0
DB11922	C3489725	0
DB12778	C1843920	0
DB01599	C0029095	0
DB08142	C4012727	0
DB12944	C0342898	0
DB00806	C0393554	0
DB09022	C0032227	0
DB00908	C0037763	0
DB00633	C2677637	0
DB12233	C0035455	0
DB00511	C1846707	0
DB11591	C4693405	0
DB00368	C0752125	0
DB00465	C0008313	0
DB00396	C3280795	0
DB09068	C0751316	0
DB00904	C0004403	0
DB15358	C0750935	0
DB14770	C1956346	0
DB00794	C0558846	0
DB06700	C1300268	0
DB12614	C0393814	0
DB05220	C0036981	0
DB00482	C0751198	0
DB00465	C0023493	0
DB11830	C0036529	0
DB00818	C0750905	0
DB12522	C0596298	0
DB06595	C1832931	0
DB02712	C4748715	0
DB15358	C0271385	0
DB01083	C4046029	0
DB00829	C1853445	0
DB14872	C1836916	0
DB00985	C1274933	0
DB00390	C0205875	0
DB11782	C0233763	0
DB08329	C0151468	0
DB00907	C2752015	0
DB00280	C0268561	0
DB01104	C0265313	0
DB06580	C0431362	0
DB00482	C0024302	0
DB00404	C0079773	0
DB12971	C0751293	0
DB00316	C0454606	0
DB00683	C0750951	0
DB00511	C3495676	0
DB06335	C0521755	0
DB15293	C0235480	0
DB00917	C1970106	0
DB12095	C0037822	0
DB06595	C0005859	0
DB12209	C0600178	0
DB00633	C0280100	0
DB00661	C0149782	0
DB00668	C4225404	0
DB00929	C0265534	0
DB00834	C3887485	0
DB06717	C0278996	0
DB00622	C3808494	0
DB00368	C0087086	0
DB13725	C2748895	0
DB01078	C0020557	0
DB08142	C4552078	0
DB06176	C0018614	0
DB00715	C0751056	0
DB11762	C1565951	0
DB15170	C1847319	0
DB00404	C0003838	0
DB00795	C0393610	0
DB00917	C1332965	0
DB00929	C0030421	0
DB00661	C0023890	0
DB00367	C0014324	0
DB09068	C1848552	0
DB13725	C0750936	0
DB09022	C0001733	0
DB11778	C4748152	0
DB00834	C3495591	0
DB11782	C0002736	0
DB11703	C1384600	0
DB00511	C0038354	0
DB00586	C3554607	0
DB00950	C1836199	0
DB06766	C3151356	0
DB12353	C2931498	0
DB15027	C0018203	0
DB04876	C0277821	0
DB02712	C0242488	0
DB12887	C0524524	0
DB12005	C0010093	0
DB11759	C0027868	0
DB09053	C0268398	0
DB11782	C4552766	0
DB00511	C0751830	0
DB08439	C0235000	0
DB01244	C0035828	0
DB12000	C0796004	0
DB12032	C0340970	0
DB00381	C0007140	0
DB12128	C0340288	0
DB00834	C0751635	0
DB00296	C0337210	0
DB00659	C0751186	0
DB06185	C0205642	0
DB00296	C0270914	0
DB00390	C0750906	0
DB14872	C1856448	0
DB11986	C0740302	0
DB00659	C0032617	0
DB01083	C2930618	0
DB08329	C0279626	0
DB01078	C0205696	0
DB00794	C0008370	0
DB06789	C0038273	0
DB00476	C3541518	0
DB12113	C0038587	0
DB11917	C0271708	0
DB06203	C1449563	0
DB11762	C0029121	0
DB04953	C0265357	0
DB11591	C1862263	0
DB14019	C0750977	0
DB12095	C4225275	0
DB06203	C0242461	0
DB12522	C0796154	0
DB00622	C0005683	0
DB00683	C0279530	0
DB00753	C0162835	0
DB12563	C1843355	0
DB00511	C4755257	0
DB00540	C1859726	0
DB00794	C0274859	0
DB00273	C0456070	0
DB00818	C0027794	0
DB13679	C0265333	0
DB00904	C1844376	0
DB12095	C0013595	0
DB06700	C0020564	0
DB06586	C0266122	0
DB09048	C0917805	0
DB00668	C0751845	0
DB04944	C0333641	0
DB01233	C0265699	0
DB00476	C0010346	0
DB01069	C0751889	0
DB01083	C4748839	0
DB14218	C0376323	0
DB01175	C0236811	0
DB00929	C3665347	0
DB06288	C4748766	0
DB02383	C0039292	0
DB01244	C0023903	0
DB01078	C1859726	0
DB06191	C0037140	0
DB01395	C0035412	0
DB05220	C4310728	0
DB11992	C0019816	0
DB00754	C0752109	0
DB01028	C4721845	0
DB14019	C0278510	0
DB12135	C0234247	0
DB05220	C1970431	0
DB12005	C0549473	0
DB12745	C3151268	0
DB08439	C0312854	0
DB12614	C3178807	0
DB12836	C0521757	0
DB09214	C0162848	0
DB11759	C0086873	0
DB11909	C4721845	0
DB05016	C0023434	0
DB09022	C2932678	0
DB00294	C0025517	0
DB00586	C0028960	0
DB12005	C0376634	0
DB06645	C0270960	0
DB00540	C0162316	0
DB00586	C0337443	0
DB12000	C0149504	0
DB15189	C1333991	0
DB06203	C0001969	0
DB00554	C2751608	0
DB04832	C4049004	0
DB00476	C1859726	0
DB00390	C0003493	0
DB12113	C1853371	0
DB00270	C4012727	0
DB13725	C1335167	0
DB00262	C0521753	0
DB04855	C0393734	0
DB00929	C0751955	0
DB12887	C0751014	0
DB11992	C0017920	0
DB11699	C0752104	0
DB00603	C0752123	0
DB06753	C0205644	0
DB00536	C0042963	0
DB15189	C0521659	0
DB08439	C0152115	0
DB06282	C1835854	0
DB00661	C0006267	0
DB00404	C0014175	0
DB00929	C2607914	0
DB00404	C0751633	0
DB12522	C0035828	0
DB00482	C0014848	0
DB11917	C2713368	0
DB00985	C0030201	0
DB01083	C0265338	0
DB12887	C0857501	0
DB09068	C0034012	0
DB00909	C0002736	0
DB00343	C0025312	0
DB05016	C0263409	0
DB04876	C0751022	0
DB12291	C2937358	0
DB11591	C4016325	0
DB06119	C0270824	0
DB06753	C0424072	0
DB02383	C0034189	0
DB01104	C0521174	0
DB06083	C4014578	0
DB04851	C0234533	0
DB00985	C3495587	0
DB06580	C1968602	0
DB00281	C1879286	0
DB15499	C1135746	0
DB11986	C0752097	0
DB15323	C3463824	0
DB11991	C0016059	0
DB06240	C1864818	0
DB11922	C1846896	0
DB01236	C1332201	0
DB11830	C0399373	0
DB00904	C0751494	0
DB00343	C0022738	0
DB03310	C0271650	0
DB01191	C0015625	0
DB08329	C4310818	0
DB04839	C0349588	0
DB06185	C0259785	0
DB09022	C0009451	0
DB00273	C0751010	0
DB06637	C2930618	0
DB00797	C0677598	0
DB06603	C0085700	0
DB00715	C3887633	0
DB04851	C0231712	0
DB00292	C0557874	0
DB05289	C0432217	0
DB12233	C4539937	0
DB00950	C0266551	0
DB00321	C0025294	0
DB05983	C1260873	0
DB14218	C0752122	0
DB06119	C1849699	0
DB06586	C1857777	0
DB00292	C0233762	0
DB13074	C1855179	0
DB01599	C0428791	0
DB00316	C0000000	0
DB06586	C0234378	0
DB00797	C3150973	0
DB14218	C0339541	0
DB12135	C0376358	0
DB06176	C4552043	0
DB00945	C0013146	0
DB11986	C2713442	0
DB00321	C0743002	0
DB06645	C0265220	0
DB01069	C1852146	0
DB06335	C0750951	0
DB00603	C0000809	0
DB04878	C0022578	0
DB15293	C1841837	0
DB12944	C1257931	0
DB00331	C0027609	0
DB00280	C0154091	0
DB08867	C4722327	0
DB06288	C0041671	0
DB12105	C0398794	0
DB00776	C1449563	0
DB06083	C0086743	0
DB01396	C0684249	0
DB15358	C1960469	0
DB01018	C1852767	0
DB13256	C2746069	0
DB00945	C0031039	0
DB00281	C4505353	0
DB11699	C0020429	0
DB01104	C1279420	0
DB00972	C0242380	0
DB14019	C0019208	0
DB12778	C2931753	0
DB00806	C0153381	0
DB06637	C0221074	0
DB11991	C0574080	0
DB06197	C0014518	0
DB00343	C2931870	0
DB12021	C0152266	0
DB06282	C0155380	0
DB05289	C4551825	0
DB00281	C0270960	0
DB01068	C0237873	0
DB00292	C1868120	0
DB11703	C0266283	0
DB01599	C2931367	0
DB11778	C0025193	0
DB11778	C0392550	0
DB00349	C1836182	0
DB05220	C3178805	0
DB00281	C0750906	0
DB05087	C1860808	0
DB11644	C0393787	0
DB08439	C1850597	0
DB02712	C0751122	0
DB12565	C0473527	0
DB00331	C0151888	0
DB06595	C3553859	0
DB12291	C0348626	0
DB12233	C0750979	0
DB08329	C0221480	0
DB00659	C1851286	0
DB04855	C1970859	0
DB12463	C0019372	0
DB11841	C1257861	0
DB12209	C1861923	0
DB00834	C4015235	0
DB00419	C0795864	0
DB06789	C3837958	0
DB05294	C0020429	0
DB06195	C0272236	0
DB00753	C0002878	0
DB13256	C0152266	0
DB00370	C0008370	0
DB15499	C0424605	0
DB14019	C0007772	0
DB11917	C0239981	0
DB01236	C3714927	0
DB14770	C0007102	0
DB12745	C0031099	0
DB09068	C0524611	0
DB11917	C0458247	0
DB00540	C1704417	0
DB01175	C0038279	0
DB00776	C0236733	0
DB06580	C0175755	0
DB12563	C4310722	0
DB06191	C0162671	0
DB00659	C0334588	0
DB08868	C0036939	0
DB06262	C0006625	0
DB01395	C4551472	0
DB00321	C0268505	0
DB11778	C0948896	0
DB12021	C1956130	0
DB01104	C0543669	0
DB05608	C0079757	0
DB04944	C0993582	0
DB15327	C0476089	0
DB15327	C4014869	0
DB06197	C0240952	0
DB12113	C0013182	0
DB04455	C0678222	0
DB01028	C0042656	0
DB00476	C0021359	0
DB11591	C0001621	0
DB13679	C0020507	0
DB06335	C0024121	0
DB00349	C0685938	0
DB00603	C3275495	0
DB00712	C0334588	0
