drug	disease	label
DB15189	C1621958	1
DB11762	C1621958	1
DB00262	C1621958	1
DB00818	C0018824	1
DB00661	C0007194	1
DB01069	C0020517	1
DB00950	C0020517	1
DB00283	C0020517	1
DB11591	C0020517	1
DB13679	C0020517	1
DB00972	C0020517	1
DB00341	C0020517	1
DB00748	C0020517	1
DB00985	C0020517	1
DB06282	C0020517	1
DB01246	C0020517	1
DB00668	C0004096	1
DB00555	C0004096	1
DB12522	C0004096	1
DB15027	C0004096	1
DB00401	C0007222	1
DB04944	C0007222	1
DB01244	C0007222	1
DB01078	C0007222	1
DB01599	C0007222	1
DB13467	C0007222	1
DB01023	C0007222	1
DB00393	C0007222	1
DB00270	C0007222	1
DB00511	C0007222	1
DB01396	C0007222	1
DB00661	C0007222	1
DB00797	C0007222	1
DB00381	C0007222	1
DB06262	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB01115	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB12121	C0023467	1
DB15189	C0023467	1
DB11759	C0023467	1
DB11782	C0023467	1
DB14770	C0023467	1
DB11830	C0023467	1
DB14829	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00390	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB00661	C0004238	1
DB04855	C0004238	1
DB01115	C0004238	1
DB11869	C1292778	1
DB12209	C0002736	1
DB00262	C0017638	1
DB00622	C0948089	1
DB05737	C0948089	1
DB00283	C0026769	1
DB15170	C0026769	1
DB00484	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB08868	C0026769	1
DB06262	C0393571	1
DB06775	C0220994	1
DB11992	C0011849	1
DB04876	C0011849	1
DB02383	C0011849	1
DB01023	C0011849	1
DB01261	C0011849	1
DB00633	C0011849	1
DB00975	C0011849	1
DB00661	C0011849	1
DB06335	C0011849	1
DB08882	C0011849	1
DB15293	C0011849	1
DB06203	C0011849	1
DB00331	C0011849	1
DB15323	C0011849	1
DB11950	C0011849	1
DB00806	C0011849	1
DB09022	C0011849	1
DB00370	C0393770	1
DB00425	C0393770	1
DB01175	C0393770	1
DB12032	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB03310	C3463824	1
DB11869	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB06191	C3463824	1
DB12563	C0032768	1
DB13074	C0006625	1
DB00351	C0006625	1
DB06645	C0006625	1
DB00540	C0017168	1
DB11699	C0011206	1
DB00753	C0011206	1
DB01236	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB00292	C0011206	1
DB00806	C0019187	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12121	C0024301	1
DB15035	C0024301	1
DB12887	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00661	C0024796	1
DB00484	C0017612	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB01069	C0033774	1
DB00950	C0033774	1
DB00768	C0033774	1
DB00283	C0033774	1
DB00904	C0033774	1
DB00557	C0033774	1
DB00341	C0033774	1
DB06282	C0033774	1
DB00950	C2607914	1
DB00768	C2607914	1
DB00283	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB01069	C0042109	1
DB00950	C0042109	1
DB00283	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00557	C0042109	1
DB00341	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00586	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB01148	C0032617	1
DB13725	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB00806	C1561643	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00945	C0031046	1
DB00776	C0040997	1
DB00904	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB12135	C0010674	1
DB01396	C0010674	1
DB05016	C0010674	1
DB06195	C0010674	1
DB15403	C0036421	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB12745	C0205768	0
DB01028	C0263454	0
DB04953	C0206157	0
DB00586	C0237123	0
DB00661	C0025568	0
DB11703	C0338488	0
DB09214	C0749794	0
DB00472	C0265226	0
DB00396	C0272199	0
DB06717	C0080218	0
DB00511	C0018128	0
DB11859	C3495588	0
DB15035	C2931019	0
DB00834	C0233767	0
DB15027	C0751294	0
DB14872	C0406723	0
DB01244	C4310764	0
DB08329	C0007097	0
DB01078	C0040034	0
DB01078	C0343755	0
DB12005	C0750974	0
DB09290	C4048262	0
DB09119	C2931743	0
DB11859	C0008925	0
DB06753	C0152426	0
DB00834	C0236807	0
DB00273	C0270844	0
DB15403	C0039685	0
DB00281	C0266484	0
DB00351	C3150973	0
DB02712	C1527168	0
DB11869	C0751292	0
DB11950	C0022521	0
DB15327	C0037116	0
DB01069	C0270790	0
DB00908	C3280783	0
DB05289	C4225426	0
DB00390	C0020256	0
DB00393	C0042656	0
DB12209	C4554117	0
DB01078	C0018965	0
DB00273	C1857586	0
DB01028	C3150343	0
DB15327	C0751855	0
DB01078	C1850362	0
DB00381	C0032768	0
DB12594	C0042769	0
DB01246	C0752109	0
DB12121	C0472813	0
DB02712	C0344490	0
DB11841	C0949541	0
DB01028	C0038868	0
DB00834	C0750992	0
DB00396	C1563709	0
DB00754	C0432475	0
DB00904	C0242426	0
DB12113	C1868111	0
DB12095	C4310638	0
DB14870	C3715164	0
DB06335	C0027658	0
DB11841	C4722327	0
DB12000	C0002395	0
DB01236	C0011884	0
DB09022	C1704417	0
DB06603	C0268312	0
DB11869	C0751211	0
DB13725	C3891815	0
DB13467	C3714927	0
DB04851	C0456070	0
DB09119	C0558845	0
DB00393	C0011884	0
DB01175	C0750935	0
DB00349	C0265633	0
DB15170	C0751470	0
DB06789	C0266617	0
DB00370	C0334579	0
DB12135	C0554591	0
DB01395	C4085597	0
DB12105	C0018991	0
DB09022	C0027658	0
DB00715	C0023891	0
DB03310	C0149840	0
DB09048	C3805411	0
DB01148	C0006142	0
DB13256	C0349639	0
DB00341	C0011644	0
DB06083	C0494410	0
DB00829	C0393814	0
DB12005	C0266484	0
DB05087	C3830362	0
DB04878	C0751362	0
DB00351	C2936419	0
DB12135	C4225183	0
DB08142	C0004138	0
DB00795	C0019372	0
DB01078	C0009421	0
DB00945	C0751014	0
DB11992	C4014869	0
DB11782	C3160814	0
DB00280	C0026985	0
DB12233	C0265110	0
DB11869	C3489396	0
DB15170	C0597124	0
DB01115	C0042484	0
DB11675	C4479476	0
DB15293	C0554591	0
DB01236	C0546264	0
DB00917	C0018206	0
DB00917	C1955870	0
DB00281	C0858252	0
DB11591	C0085996	0
DB06775	C0009404	0
DB08142	C0027806	0
DB06700	C3887992	0
DB00281	C0079583	0
DB11869	C0344315	0
DB09048	C0796182	0
DB09048	C1510472	0
DB06288	C0175700	0
DB06262	C1956130	0
DB00476	C0349218	0
DB06176	C3810042	0
DB01191	C0011854	0
DB13725	C0152013	0
DB01104	C1879645	0
DB12000	C0007114	0
DB02383	C0235480	0
DB04839	C0860207	0
DB00321	C0809983	0
DB02383	C0037116	0
DB06700	C1856892	0
DB11778	C4553297	0
DB06700	C1863616	0
DB00557	C0751175	0
DB09291	C0700501	0
DB00776	C3711374	0
DB12594	C4011403	0
DB12887	C0431363	0
DB00633	C0751522	0
DB14019	C1836447	0
DB15323	C0006870	0
DB01104	C0038219	0
DB00929	C0151889	0
DB11699	C0019156	0
DB04876	C0342777	0
DB06197	C2932678	0
DB06603	C1868679	0
DB15403	C0206245	0
DB00985	C0007134	0
DB09119	C1857941	0
DB12971	C0038433	0
DB00554	C0268407	0
DB12971	C0087086	0
DB04878	C3645536	0
DB11782	C0162671	0
DB11644	C0004403	0
DB00975	C0751495	0
DB12686	C0751293	0
DB00622	C2931822	0
DB12010	C1719672	0
DB00540	C0018273	0
DB11762	C0003123	0
DB05220	C0151699	0
DB09039	C0086132	0
DB06288	C0424503	0
DB11859	C1857586	0
DB00321	C1840451	0
DB00776	C0342749	0
DB00909	C0521755	0
DB00476	C0399367	0
DB14870	C0151786	0
DB15035	C1839839	0
DB00465	C0233759	0
DB00482	C0751477	0
DB06717	C0079772	0
DB12614	C0343755	0
DB00598	C0007131	0
DB00349	C4539937	0
DB06195	C4746985	0
DB05737	C1135747	0
DB11991	C0338575	0
DB08142	C2932678	0
DB01233	C1857586	0
DB06700	C0018681	0
DB00511	C0399373	0
DB11869	C0008928	0
DB06717	C1292778	0
DB00972	C2985290	0
DB01083	C0027947	0
DB06603	C3810042	0
DB04839	C0042131	0
DB00972	C0340630	0
DB08867	C0017639	0
DB08142	C0010474	0
DB00390	C0024138	0
DB00381	C0151744	0
DB09291	C0221356	0
DB06753	C0006826	0
DB12032	C3280783	0
DB12522	C0221227	0
DB04944	C0333355	0
DB01068	C0000768	0
DB06645	C0268386	0
DB05220	C1855710	0
DB00281	C4748777	0
DB04944	C0422853	0
DB00668	C4225426	0
DB14872	C0751955	0
DB00683	C0234238	0
DB01069	C0684324	0
DB12971	C0032963	0
DB11699	C0857439	0
DB00909	C4310722	0
DB06191	C0265554	0
DB00377	C0751295	0
DB01104	C0024302	0
DB15035	C0525045	0
DB00661	C1504412	0
DB00351	C1837873	0
DB06645	C0432417	0
DB00390	C0008073	0
DB00748	C1864818	0
DB01078	C0037286	0
DB00472	C0236733	0
DB12522	C1142166	0
DB00797	C0729353	0
DB05983	C1866029	0
DB02712	C3714927	0
DB08142	C3151189	0
DB01246	C0018790	0
DB12005	C0795907	0
DB12745	C0521756	0
DB06203	C0026827	0
DB12021	C2752072	0
DB01083	C0024305	0
DB00818	C0002896	0
DB00461	C1282359	0
DB06717	C0206245	0
DB00476	C0079745	0
DB00904	C0205698	0
DB00351	C0856975	0
DB00484	C1856892	0
DB06775	C0265210	0
DB11675	C0339143	0
DB00280	C0149721	0
DB00296	C0856975	0
DB00586	C0162823	0
DB13074	C0393787	0
DB05016	C0005694	0
DB00985	C0563661	0
DB09214	C1853445	0
DB06119	C0271388	0
DB12135	C1565489	0
DB00390	C0153567	0
DB00659	C1510472	0
DB11778	C0030312	0
DB01104	C0042510	0
DB01148	C0151857	0
DB00425	C0008928	0
DB01191	C3495591	0
DB00294	C4046029	0
DB01078	C2932678	0
DB15035	C0345958	0
DB00393	C0751852	0
DB00806	C0474366	0
DB06586	C0010674	0
DB12105	C0233608	0
DB01189	C0751111	0
DB05294	C0041755	0
DB01191	C0162566	0
DB06700	C2713443	0
DB01395	C0029453	0
DB01191	C0857007	0
DB06119	C1257861	0
DB04876	C0086189	0
DB01244	C0431414	0
DB09048	C3808494	0
DB12971	C0149721	0
DB00633	C0235833	0
DB14870	C0151699	0
DB00370	C0546264	0
DB01236	C0032897	0
DB00419	C4083008	0
DB13679	C0266551	0
DB12635	C0025193	0
DB08867	C0026636	0
DB00262	C0432417	0
DB12113	C0015625	0
DB11950	C4225314	0
DB12121	C0027868	0
DB12209	C1301355	0
DB06595	C3280785	0
DB12836	C1863728	0
DB04878	C3280953	0
DB00554	C2936904	0
DB11859	C1863999	0
DB14218	C0458247	0
DB12000	C2930970	0
DB12686	C1855304	0
DB03310	C2937358	0
DB12135	C3549845	0
DB12971	C3714542	0
DB01078	C4317124	0
DB01236	C1847626	0
DB01189	C0472813	0
DB01083	C1519086	0
DB05087	C0750994	0
DB00917	C0021367	0
DB00975	C0020538	0
DB00622	C0266667	0
DB12635	C0018206	0
DB00292	C0023493	0
DB06586	C0018784	0
DB01396	C0349588	0
DB15403	C0021841	0
DB00829	C0238463	0
DB12032	C3280479	0
DB11991	C4016042	0
DB09214	C0018784	0
DB00404	C2748895	0
DB15357	C0020295	0
DB00768	C0011304	0
DB11893	C3542501	0
DB15293	C0026998	0
DB12032	C1721006	0
DB00555	C4479431	0
DB12944	C2748910	0
DB04878	C0079740	0
DB06580	C4747891	0
DB00476	C0025945	0
DB06240	C0038273	0
DB00419	C4505456	0
DB00280	C0860634	0
DB05220	C1862932	0
DB00425	C0036330	0
DB15358	C0006261	0
DB11893	C0018099	0
DB01148	C0003949	0
DB00476	C0751956	0
DB06637	C3714873	0
DB00341	C0023269	0
DB03310	C0205698	0
DB01396	C0240595	0
DB11759	C0043346	0
DB15189	C0034189	0
DB00292	C1857776	0
DB05016	C0003496	0
DB12635	C4755257	0
DB01244	C0856975	0
DB00321	C4015080	0
DB11782	C0149630	0
DB08868	C0036421	0
DB11759	C0152234	0
DB09053	C0266508	0
DB01078	C0032231	0
DB00390	C0271901	0
DB00917	C2931689	0
DB09291	C0334611	0
DB09214	C2931150	0
DB12522	C0034012	0
DB09048	C0023434	0
DB01233	C0152101	0
DB09068	C1865343	0
DB00316	C0175700	0
DB06775	C0432090	0
DB12686	C0206245	0
DB00753	C0751848	0
DB00283	C3279699	0
DB00715	C1842534	0
DB11591	C0024305	0
DB00661	C0751461	0
DB11640	C0011206	0
DB06119	C1527311	0
DB12353	C4505390	0
DB09214	C0576612	0
DB00586	C2931870	0
DB14218	C0015625	0
DB00754	C0340970	0
DB11699	C4721806	0
DB01244	C0338070	0
DB11841	C1848553	0
DB00511	C0080203	0
DB00390	C1854260	0
DB09291	C0392514	0
DB04855	C0238288	0
DB01244	C0018203	0
DB00673	C0234249	0
DB00262	C0162835	0
DB12594	C0796147	0
DB05608	C0030569	0
DB12010	C0010308	0
DB05294	C4746985	0
DB11893	C0558845	0
DB00482	C0151888	0
DB14870	C2751307	0
DB00377	C0393682	0
DB12021	C0029121	0
DB00368	C0011570	0
DB00806	C0221021	0
DB00622	C0497406	0
DB09053	C0949658	0
DB06595	C0751956	0
DB00296	C1856448	0
DB00950	C1565886	0
DB01244	C4085590	0
DB05608	C0751262	0
DB12353	C0036349	0
DB01018	C0015423	0
DB15189	C3809781	0
DB00476	C0007138	0
DB11762	C0024667	0
DB00748	C0034012	0
DB09053	C0751831	0
DB13467	C0019156	0
DB11922	C0678222	0
DB13074	C4551899	0
DB04953	C0036983	0
DB12121	C0751056	0
DB12209	C1853118	0
DB00316	C1837245	0
DB00712	C1862262	0
DB13467	C1866029	0
DB00555	C1319853	0
DB00768	C0020255	0
DB00929	C0393720	0
DB06282	C0853897	0
DB00806	C0023267	0
DB04878	C0017919	0
DB12745	C0020523	0
DB06195	C0206695	0
DB11909	C0035220	0
DB00367	C1565662	0
DB00390	C0014175	0
DB00557	C0494475	0
DB11644	C0035220	0
DB05087	C0027888	0
DB05289	C0018802	0
DB00555	C4225421	0
DB00907	C0023480	0
DB06262	C2750067	0
DB00794	C0029408	0
DB01115	C1849348	0
DB13074	C0011860	0
DB05220	C2751826	0
DB05016	C4510743	0
DB11703	C0525045	0
DB11991	C0270914	0
DB09022	C4551899	0
DB11703	C0023903	0
DB11950	C1848137	0
DB04944	C0007140	0
DB00404	C0020429	0
DB11778	C0600241	0
DB04839	C0085207	0
DB00633	C0002879	0
DB00586	C0558845	0
DB01023	C1843687	0
DB14872	C0234378	0
DB09068	C0393770	0
DB01236	C0038219	0
DB00972	C4748093	0
DB00368	C0085084	0
DB00393	C0033975	0
