drug	disease	label
DB15189	C1621958	1
DB11762	C1621958	1
DB00262	C1621958	1
DB00818	C0018824	1
DB00661	C0007194	1
DB01069	C0020517	1
DB00950	C0020517	1
DB00283	C0020517	1
DB11591	C0020517	1
DB13679	C0020517	1
DB00972	C0020517	1
DB00341	C0020517	1
DB00748	C0020517	1
DB00985	C0020517	1
DB06282	C0020517	1
DB01246	C0020517	1
DB00668	C0004096	1
DB00555	C0004096	1
DB12522	C0004096	1
DB15027	C0004096	1
DB00401	C0007222	1
DB04944	C0007222	1
DB01244	C0007222	1
DB01078	C0007222	1
DB01599	C0007222	1
DB13467	C0007222	1
DB01023	C0007222	1
DB00393	C0007222	1
DB00270	C0007222	1
DB00511	C0007222	1
DB01396	C0007222	1
DB00661	C0007222	1
DB00797	C0007222	1
DB00381	C0007222	1
DB06262	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB01115	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB12121	C0023467	1
DB15189	C0023467	1
DB11759	C0023467	1
DB11782	C0023467	1
DB14770	C0023467	1
DB11830	C0023467	1
DB14829	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00390	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB00661	C0004238	1
DB04855	C0004238	1
DB01115	C0004238	1
DB11869	C1292778	1
DB12209	C0002736	1
DB00262	C0017638	1
DB00622	C0948089	1
DB05737	C0948089	1
DB00283	C0026769	1
DB15170	C0026769	1
DB00484	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB08868	C0026769	1
DB06262	C0393571	1
DB06775	C0220994	1
DB11992	C0011849	1
DB04876	C0011849	1
DB02383	C0011849	1
DB01023	C0011849	1
DB01261	C0011849	1
DB00633	C0011849	1
DB00975	C0011849	1
DB00661	C0011849	1
DB06335	C0011849	1
DB08882	C0011849	1
DB15293	C0011849	1
DB06203	C0011849	1
DB00331	C0011849	1
DB15323	C0011849	1
DB11950	C0011849	1
DB00806	C0011849	1
DB09022	C0011849	1
DB00370	C0393770	1
DB00425	C0393770	1
DB01175	C0393770	1
DB12032	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB03310	C3463824	1
DB11869	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB06191	C3463824	1
DB12563	C0032768	1
DB13074	C0006625	1
DB00351	C0006625	1
DB06645	C0006625	1
DB00540	C0017168	1
DB11699	C0011206	1
DB00753	C0011206	1
DB01236	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB00292	C0011206	1
DB00806	C0019187	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12121	C0024301	1
DB15035	C0024301	1
DB12887	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00661	C0024796	1
DB00484	C0017612	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB01069	C0033774	1
DB00950	C0033774	1
DB00768	C0033774	1
DB00283	C0033774	1
DB00904	C0033774	1
DB00557	C0033774	1
DB00341	C0033774	1
DB06282	C0033774	1
DB00950	C2607914	1
DB00768	C2607914	1
DB00283	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB01069	C0042109	1
DB00950	C0042109	1
DB00283	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00557	C0042109	1
DB00341	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00586	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB01148	C0032617	1
DB13725	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB00806	C1561643	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00945	C0031046	1
DB00776	C0040997	1
DB00904	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB12135	C0010674	1
DB01396	C0010674	1
DB05016	C0010674	1
DB06195	C0010674	1
DB15403	C0036421	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB09039	C1292778	0
DB00536	C0271527	0
DB05983	C4505436	0
DB00975	C1333993	0
DB11992	C0162670	0
DB06580	C0020538	0
DB04851	C0024121	0
DB00484	C0001733	0
DB00377	C1861923	0
DB01028	C0003875	0
DB01395	C0376323	0
DB11694	C0033578	0
DB00917	C3280479	0
DB11830	C0020649	0
DB12095	C0154694	0
DB11917	C0740457	0
DB00273	C0038279	0
DB01396	C0027888	0
DB00907	C0751081	0
DB15027	C0007570	0
DB00795	C0403823	0
DB00368	C0042842	0
DB15358	C4317009	0
DB05608	C1135746	0
DB14723	C0162835	0
DB11922	C0032963	0
DB09290	C0039101	0
DB06700	C1135196	0
DB14723	C0268398	0
DB11830	C0312854	0
DB00834	C0026848	0
DB11869	C2936170	0
DB00554	C3489725	0
DB00768	C2608079	0
DB15323	C3150968	0
DB11778	C1333813	0
DB00370	C1292779	0
DB08329	C0029463	0
DB01236	C0032226	0
DB00555	C0280100	0
DB00476	C1565885	0
DB00768	C0021364	0
DB11917	C0751019	0
DB00554	C0221757	0
DB01069	C0265333	0
DB13725	C3280378	0
DB00712	C0751316	0
DB12105	C0344730	0
DB11759	C0026848	0
DB14870	C0271527	0
DB00975	C0702169	0
DB11986	C2678503	0
DB00273	C0001768	0
DB06700	C0221356	0
DB11591	C0270911	0
DB00321	C1861502	0
DB12594	C0024117	0
DB06595	C0007772	0
DB00754	C0345958	0
DB11675	C0740340	0
DB15189	C0600427	0
DB13256	C1565886	0
DB12522	C2350878	0
DB14770	C0221757	0
DB12594	C0266361	0
DB09039	C0040332	0
DB00401	C1720956	0
DB15035	C0152234	0
DB05294	C0008372	0
DB00834	C1458155	0
DB08329	C2936170	0
DB00461	C0241210	0
DB11644	C2931019	0
DB12121	C0032300	0
DB00484	C3495488	0
DB00673	C3553843	0
DB12614	C0018213	0
DB00401	C3808940	0
DB00598	C0270823	0
DB12005	C1319466	0
DB00975	C0949272	0
DB13256	C4225383	0
DB01246	C0205816	0
DB15170	C0019372	0
DB05294	C0031900	0
DB08142	C0162669	0
DB05983	C4225217	0
DB02383	C0007873	0
DB15027	C0233794	0
DB04876	C3280953	0
DB11694	C0751889	0
DB15358	C0033958	0
DB00622	C0015456	0
DB01246	C0271623	0
DB00370	C0162669	0
DB09068	C0086626	0
DB00659	C0020507	0
DB06717	C0342643	0
DB00829	C0086664	0
DB00917	C0751057	0
DB06288	C0558847	0
DB00283	C3809781	0
DB00296	C0751847	0
DB05289	C0521174	0
DB00668	C1328840	0
DB00476	C1849394	0
DB12836	C0086692	0
DB11591	C0011882	0
DB12095	C0005586	0
DB00806	C0581391	0
DB14770	C0268561	0
DB01028	C0079297	0
DB04839	C0876994	0
DB00536	C0086626	0
DB00351	C4510743	0
DB00795	C0018378	0
DB14872	C1266044	0
DB00419	C1535926	0
DB00917	C0751953	0
DB09022	C0021846	0
DB12021	C0231712	0
DB06282	C0277850	0
DB00904	C0015404	0
DB11762	C1849348	0
DB11830	C1384406	0
DB13074	C1850362	0
DB11703	C0002879	0
DB00633	C1846529	0
DB09291	C0025568	0
DB06119	C0003123	0
DB00294	C0342777	0
DB14829	C1840235	0
DB06176	C0014848	0
DB00292	C0238033	0
DB02383	C0917798	0
DB00331	C3554398	0
DB06240	C0152234	0
DB15189	C0547065	0
DB00377	C0151572	0
DB00554	C0018781	0
DB11950	C0271673	0
DB00343	C0751292	0
DB00908	C4310691	0
DB00917	C0162530	0
DB06603	C0034362	0
DB12594	C0029458	0
DB02383	C0206726	0
DB01396	C1855483	0
DB00712	C0271387	0
DB12614	C0010054	0
DB00419	C0011991	0
DB12836	C0175709	0
DB06603	C0035220	0
DB00351	C0221021	0
DB00472	C0751295	0
DB12778	C2931850	0
DB01261	C0796147	0
DB00909	C1332965	0
DB11591	C0338488	0
DB06288	C0410226	0
DB11992	C0887799	0
DB11644	C0971858	0
DB00795	C0546125	0
DB06176	C1968843	0
DB00673	C2608084	0
DB15189	C0010606	0
DB04455	C0520463	0
DB06282	C1860808	0
DB15358	C0162666	0
DB11694	C1849348	0
DB00296	C1836383	0
DB06197	C1135746	0
DB06766	C0012715	0
DB01189	C0936273	0
DB11859	C0002879	0
DB00904	C1623038	0
DB00557	C0751524	0
DB00950	C1168401	0
DB06645	C2350873	0
DB01395	C0079218	0
DB11762	C0033804	0
DB00368	C0243050	0
DB05015	C0268318	0
DB00917	C2936783	0
DB01233	C0376628	0
DB06203	C0024121	0
DB00262	C0271623	0
DB09039	C4085580	0
DB06335	C0149782	0
DB00343	C0752104	0
DB00661	C4282400	0
DB00768	C0432416	0
DB12000	C0220669	0
DB12233	C1855179	0
DB09048	C2607914	0
DB00929	C0086565	0
DB00341	C0004444	0
DB04944	C2936346	0
DB05220	C0424083	0
DB00908	C0149519	0
DB06753	C1861863	0
DB00472	C0019816	0
DB14870	C3151228	0
DB05016	C0751364	0
DB09048	C1846707	0
DB15327	C1721006	0
DB14829	C3151303	0
DB00465	C0038279	0
DB12000	C0265110	0
DB00829	C0334588	0
DB11759	C1510472	0
DB06282	C0751954	0
DB08868	C2931228	0
DB00316	C2936816	0
DB12971	C0010346	0
DB00280	C0265333	0
DB11778	C0041349	0
DB00419	C0242647	0
DB13467	C0848676	0
DB00633	C4748455	0
DB12635	C0751954	0
DB00296	C1853100	0
DB00668	C0234533	0
DB09053	C0026846	0
DB00368	C0422852	0
DB09290	C4310691	0
DB00776	C0085997	0
DB00683	C0600427	0
DB06637	C2678484	0
DB01191	C3502809	0
DB11778	C0558847	0
DB12522	C3280795	0
DB12745	C2931574	0
DB13467	C0003865	0
DB11675	C0019061	0
DB01599	C0751110	0
DB09119	C0235843	0
DB09214	C0036875	0
DB09048	C0272048	0
DB01104	C0431399	0
DB11591	C0001824	0
DB00536	C0282313	0
DB06766	C0032231	0
DB01148	C0037926	0
DB09039	C0026636	0
DB12005	C4085580	0
DB04455	C0238463	0
DB00673	C0428977	0
DB06700	C0751824	0
DB09039	C0271708	0
DB01028	C0206160	0
DB12778	C0338715	0
DB00768	C2677794	0
DB00540	C1565662	0
DB00776	C0026846	0
DB05220	C0234378	0
DB06203	C1135196	0
DB06083	C0751211	0
DB03310	C0392557	0
DB00945	C0034012	0
DB12594	C0085129	0
DB00341	C0853193	0
DB00753	C0043094	0
DB12944	C0343110	0
DB12944	C0011615	0
DB15358	C0012236	0
DB00598	C4310715	0
DB09290	C4039473	0
DB15027	C0026769	0
DB00907	C0521802	0
DB11699	C0020649	0
DB04878	C0019189	0
DB01395	C0520459	0
DB11675	C1835854	0
DB00283	C0266508	0
DB14019	C1510450	0
DB01233	C1578917	0
DB00985	C0037116	0
DB00754	C0751056	0
DB12522	C0458247	0
DB00929	C0205649	0
DB05015	C0260662	0
DB12522	C0018991	0
DB00270	C1864850	0
DB00425	C1843355	0
DB06637	C1832841	0
DB08868	C0010964	0
DB00908	C0020255	0
DB01104	C0432417	0
DB12032	C0546837	0
DB09290	C0678807	0
DB03310	C0751176	0
DB06775	C0013221	0
DB13725	C0016978	0
DB01396	C0015704	0
DB11591	C0234372	0
DB11950	C3275495	0
DB15027	C1961099	0
DB12565	C1839839	0
DB00281	C1861863	0
DB12105	C1135196	0
DB14829	C3711543	0
DB12778	C0852283	0
DB12113	C0259783	0
DB00633	C4014742	0
DB00465	C0678807	0
DB01189	C3178807	0
DB11675	C0011206	0
DB00917	C0012243	0
DB11675	C4225238	0
DB11778	C0023290	0
DB11778	C0003130	0
DB00296	C0149871	0
DB12021	C3468041	0
DB09068	C2752015	0
DB06586	C0751633	0
DB12135	C0007820	0
DB15170	C0152426	0
DB12021	C0042963	0
DB00482	C0023470	0
DB01115	C0266484	0
DB06185	C0020500	0
DB15035	C0086132	0
DB00829	C1868111	0
DB08882	C0751324	0
DB00659	C0221169	0
DB08439	C1856448	0
DB01395	C1834523	0
DB06335	C1168401	0
DB00633	C4014641	0
DB06766	C0751748	0
DB02383	C4521481	0
DB04944	C0685786	0
DB12614	C0033578	0
DB04876	C0032226	0
DB08142	C0240595	0
DB08439	C0036981	0
DB00668	C4539937	0
DB00753	C0018672	0
DB11830	C0151699	0
DB12128	C0043202	0
DB12021	C2936846	0
DB15189	C0022650	0
DB11893	C0266122	0
DB08867	C0024138	0
DB00818	C0030319	0
DB00262	C0030554	0
DB11703	C1846707	0
DB00598	C0037769	0
DB06717	C1865871	0
DB00985	C4014648	0
DB00262	C3887506	0
DB11644	C0025267	0
DB12971	C0001815	0
DB00368	C4721952	0
DB06586	C0242339	0
DB00484	C1621958	0
DB15293	C4747743	0
DB08329	C0751438	0
DB00806	C4748152	0
DB15358	C0235078	0
DB06288	C0600228	0
DB00425	C1858656	0
DB00292	C0085090	0
DB05220	C0752100	0
DB01233	C0278161	0
DB00985	C1266043	0
DB00603	C0333641	0
DB12778	C0752282	0
DB06195	C0750907	0
DB00829	C1853214	0
DB00555	C0268384	0
DB01236	C0751372	0
DB00907	C0041755	0
DB00917	C4505456	0
DB04855	C0020578	0
DB00273	C0175704	0
DB06645	C1862151	0
DB00540	C1861172	0
DB00598	C1704429	0
DB00554	C3179349	0
DB04878	C4551628	0
DB11869	C0015696	0
DB15027	C0936247	0
DB00598	C0030354	0
DB00472	C1852145	0
DB00377	C4317009	0
DB00715	C3275495	0
DB15035	C2713537	0
DB13725	C0030805	0
DB04839	C0311375	0
DB01175	C0042594	0
DB00929	C3150968	0
DB15027	C4083008	0
DB15170	C1850599	0
DB12565	C0005694	0
DB00753	C0008924	0
DB09119	C0015625	0
DB00294	C0086133	0
DB09053	C0740394	0
DB06603	C1384408	0
DB12614	C0740394	0
DB03310	C0751634	0
DB11782	C0700501	0
DB11830	C0079747	0
DB11950	C0014550	0
DB12565	C0259785	0
DB00343	C0399367	0
DB00975	C0087086	0
DB00484	C0020295	0
DB06240	C0428791	0
DB15323	C0241832	0
DB00341	C1839839	0
DB06262	C1384406	0
DB15499	C0155380	0
DB00661	C0338488	0
DB00536	C3489726	0
DB04855	C0041696	0
DB00343	C0023893	0
DB12032	C0032927	0
DB00768	C4014563	0
DB08867	C3887980	0
DB12105	C0678202	0
DB00753	C0235833	0
DB12135	C1704374	0
DB00482	C1384408	0
DB00794	C0205834	0
DB06700	C0033774	0
DB12887	C0042373	0
DB06637	C0156147	0
DB12522	C1257931	0
DB00753	C0024507	0
DB12353	C0751081	0
DB14829	C0554591	0
DB01028	C0018991	0
DB00975	C0024232	0
DB12565	C1136249	0
DB12565	C3150705	0
DB06766	C0086565	0
DB04944	C0152013	0
DB11762	C0001733	0
DB00754	C1854369	0
DB00294	C1832409	0
DB11699	C0519066	0
DB05015	C2936837	0
DB00818	C4310722	0
DB06185	C1840235	0
DB00511	C3541518	0
DB08868	C4225303	0
DB08868	C0266642	0
DB00482	C0011573	0
DB01244	C3549845	0
DB01078	C0949664	0
DB00511	C0544668	0
DB05294	C0162316	0
DB00776	C4733331	0
DB12971	C0242706	0
DB00929	C0205647	0
DB01078	C1868114	0
DB00476	C0151603	0
DB12032	C3502353	0
DB00484	C1319315	0
DB01018	C1300268	0
