drug	disease	label
DB15189	C1621958	1
DB11762	C1621958	1
DB00262	C1621958	1
DB00818	C0018824	1
DB00661	C0007194	1
DB01069	C0020517	1
DB00950	C0020517	1
DB00283	C0020517	1
DB11591	C0020517	1
DB13679	C0020517	1
DB00972	C0020517	1
DB00341	C0020517	1
DB00748	C0020517	1
DB00985	C0020517	1
DB06282	C0020517	1
DB01246	C0020517	1
DB00668	C0004096	1
DB00555	C0004096	1
DB12522	C0004096	1
DB15027	C0004096	1
DB00401	C0007222	1
DB04944	C0007222	1
DB01244	C0007222	1
DB01078	C0007222	1
DB01599	C0007222	1
DB13467	C0007222	1
DB01023	C0007222	1
DB00393	C0007222	1
DB00270	C0007222	1
DB00511	C0007222	1
DB01396	C0007222	1
DB00661	C0007222	1
DB00797	C0007222	1
DB00381	C0007222	1
DB06262	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB01115	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB12121	C0023467	1
DB15189	C0023467	1
DB11759	C0023467	1
DB11782	C0023467	1
DB14770	C0023467	1
DB11830	C0023467	1
DB14829	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00390	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB00661	C0004238	1
DB04855	C0004238	1
DB01115	C0004238	1
DB11869	C1292778	1
DB12209	C0002736	1
DB00262	C0017638	1
DB00622	C0948089	1
DB05737	C0948089	1
DB00283	C0026769	1
DB15170	C0026769	1
DB00484	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB08868	C0026769	1
DB06262	C0393571	1
DB06775	C0220994	1
DB11992	C0011849	1
DB04876	C0011849	1
DB02383	C0011849	1
DB01023	C0011849	1
DB01261	C0011849	1
DB00633	C0011849	1
DB00975	C0011849	1
DB00661	C0011849	1
DB06335	C0011849	1
DB08882	C0011849	1
DB15293	C0011849	1
DB06203	C0011849	1
DB00331	C0011849	1
DB15323	C0011849	1
DB11950	C0011849	1
DB00806	C0011849	1
DB09022	C0011849	1
DB00370	C0393770	1
DB00425	C0393770	1
DB01175	C0393770	1
DB12032	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB03310	C3463824	1
DB11869	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB06191	C3463824	1
DB12563	C0032768	1
DB13074	C0006625	1
DB00351	C0006625	1
DB06645	C0006625	1
DB00540	C0017168	1
DB11699	C0011206	1
DB00753	C0011206	1
DB01236	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB00292	C0011206	1
DB00806	C0019187	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12121	C0024301	1
DB15035	C0024301	1
DB12887	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00661	C0024796	1
DB00484	C0017612	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB01069	C0033774	1
DB00950	C0033774	1
DB00768	C0033774	1
DB00283	C0033774	1
DB00904	C0033774	1
DB00557	C0033774	1
DB00341	C0033774	1
DB06282	C0033774	1
DB00950	C2607914	1
DB00768	C2607914	1
DB00283	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB01069	C0042109	1
DB00950	C0042109	1
DB00283	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00557	C0042109	1
DB00341	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00586	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB01148	C0032617	1
DB13725	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB00806	C1561643	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00945	C0031046	1
DB00776	C0040997	1
DB00904	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB12135	C0010674	1
DB01396	C0010674	1
DB05016	C0010674	1
DB06195	C0010674	1
DB15403	C0036421	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB02383	C0432416	0
DB11782	C0279628	0
DB00476	C0085997	0
DB06191	C0079541	0
DB01191	C3501844	0
DB11869	C0005398	0
DB00603	C4757950	0
DB11950	C0029927	0
DB11782	C0149782	0
DB11830	C0027708	0
DB12686	C4721532	0
DB00794	C0751262	0
DB00321	C4551628	0
DB11922	C0559470	0
DB11762	C0005899	0
DB00797	C1567435	0
DB00270	C0268146	0
DB00829	C0343755	0
DB15293	C0994516	0
DB06335	C0577631	0
DB01395	C0338650	0
DB09290	C4748152	0
DB06176	C4721952	0
DB00929	C0949690	0
DB00754	C0277821	0
DB12010	C0027707	0
DB05220	C0004238	0
DB00633	C0006114	0
DB00283	C4704874	0
DB05016	C0003886	0
DB06595	C0019693	0
DB00622	C2931501	0
DB00482	C2584774	0
DB12836	C0030201	0
DB09068	C2973787	0
DB00367	C3280296	0
DB04876	C0020459	0
DB00818	C3554607	0
DB09048	C0600178	0
DB01104	C1449843	0
DB06645	C1834969	0
DB12887	C1868683	0
DB01028	C0029095	0
DB00419	C4225404	0
DB12000	C0936273	0
DB11922	C0205646	0
DB11917	C0023418	0
DB00622	C4282400	0
DB04855	C0342898	0
DB11869	C0035243	0
DB00917	C0917805	0
DB06645	C0524730	0
DB00482	C1857776	0
DB01236	C0349788	0
DB04851	C0311335	0
DB12635	C0079757	0
DB05016	C0030297	0
DB00972	C4733331	0
DB00909	C0948896	0
DB12021	C0751291	0
DB01148	C0271623	0
DB00834	C0234378	0
DB00351	C0265226	0
DB00425	C0266548	0
DB15170	C2609414	0
DB00349	C1850049	0
DB09022	C1335302	0
DB13679	C0557874	0
DB00659	C1262477	0
DB01396	C4552072	0
DB06262	C4747743	0
DB00390	C2750414	0
DB00292	C4551495	0
DB00673	C0338478	0
DB05015	C0001418	0
DB11991	C3280415	0
DB00776	C0021846	0
DB00754	C1320474	0
DB15293	C0019208	0
DB12005	C0994516	0
DB11992	C0338502	0
DB00907	C0039101	0
DB12021	C0205651	0
DB05289	C0431363	0
DB05294	C0233477	0
DB00776	C0264893	0
DB12135	C0036341	0
DB15499	C0205643	0
DB00818	C0017920	0
DB14218	C3887506	0
DB06789	C0243050	0
DB11591	C0279702	0
DB15327	C0751469	0
DB00795	C0454655	0
DB01104	C0993582	0
DB12032	C0151572	0
DB05983	C0162836	0
DB15293	C0027051	0
DB11991	C0677598	0
DB00907	C0751475	0
DB14829	C0234381	0
DB12686	C0041696	0
DB12614	C2748895	0
DB11591	C0019269	0
DB12745	C0270720	0
DB15189	C0079772	0
DB06240	C1262760	0
DB02712	C0454644	0
DB06191	C0029095	0
DB00482	C1970431	0
DB01261	C0025290	0
DB11992	C1257861	0
DB15293	C0206368	0
DB00907	C0036572	0
DB01068	C0007193	0
DB06717	C0752335	0
DB06700	C4704862	0
DB02712	C0002878	0
DB06700	C2936719	0
DB00270	C2713537	0
DB12971	C0038013	0
DB06580	C0338715	0
DB12522	C0007781	0
DB09214	C0334583	0
DB00511	C0266487	0
DB00668	C1848553	0
DB00294	C0013581	0
DB00917	C0271382	0
DB08142	C0035258	0
DB00904	C1836448	0
DB00917	C0025637	0
DB01244	C0025637	0
DB06282	C0751011	0
DB00768	C0235044	0
DB00316	C0033975	0
DB09291	C0020255	0
DB12563	C0751084	0
DB00321	C2239176	0
DB06282	C0086543	0
DB00715	C0796182	0
DB06282	C1868675	0
DB00461	C0158489	0
DB12745	C4310656	0
DB06789	C0023466	0
DB01233	C0023480	0
DB01069	C0860207	0
DB09053	C0175709	0
DB00917	C0017658	0
DB00316	C2930618	0
DB12563	C0751408	0
DB00748	C0751953	0
DB06700	C2718067	0
DB00262	C1970848	0
DB01191	C0270855	0
DB09290	C0236811	0
DB04855	C0919267	0
DB09068	C1565489	0
DB06335	C0086540	0
DB05983	C0027868	0
DB01261	C4551675	0
DB12135	C0016579	0
DB12095	C4011403	0
DB01068	C3551954	0
DB05983	C0240595	0
DB06240	C0205647	0
DB12005	C2931588	0
DB00768	C1860808	0
DB12971	C0005967	0
DB03310	C0013080	0
DB06717	C0588008	0
DB12005	C0154091	0
DB06717	C0266667	0
DB01244	C1833053	0
DB12095	C0920563	0
DB01244	C1862264	0
DB00554	C0001627	0
DB14723	C0476089	0
DB05289	C2751826	0
DB05983	C0042656	0
DB00536	C0033975	0
DB15357	C0007140	0
DB12463	C3489627	0
DB12594	C0031154	0
DB12463	C0427149	0
DB11859	C0878659	0
DB00633	C0086543	0
DB15323	C0014848	0
DB00715	C0339527	0
DB09048	C1263846	0
DB01115	C1384406	0
DB04455	C2718067	0
DB12121	C0751195	0
DB00554	C0431414	0
DB01175	C2936502	0
DB12233	C0236733	0
DB11859	C0270764	0
DB01191	C4721453	0
DB12233	C1142166	0
DB06700	C0017185	0
DB00834	C1859372	0
DB00776	C0149721	0
DB01396	C0543859	0
DB09291	C0025286	0
DB11694	C2750075	0
DB06637	C3266101	0
DB14870	C0752334	0
DB12971	C1384600	0
DB11909	C4551568	0
DB15293	C0740392	0
DB09039	C0242380	0
DB01148	C3280054	0
DB00794	C0949658	0
DB12563	C4748715	0
DB12563	C3658301	0
DB00377	C1859372	0
DB06335	C2936170	0
DB00659	C0454644	0
DB13256	C1720811	0
DB00370	C2936837	0
DB11759	C0795864	0
DB00396	C2751324	0
DB02712	C0751008	0
DB14829	C0004903	0
DB00511	C0038580	0
DB00904	C0270948	0
DB00511	C0025363	0
DB00909	C4551628	0
DB00753	C0033958	0
DB08868	C0013384	0
DB11762	C4552078	0
DB13725	C4310757	0
DB00554	C0019187	0
DB00381	C1868681	0
DB13725	C0376618	0
DB00351	C2931891	0
DB15499	C3808553	0
DB12522	C0019156	0
DB00390	C0013421	0
DB12010	C0086237	0
DB09119	C0035334	0
DB13679	C0027796	0
DB12686	C4693843	0
DB11759	C0042963	0
DB00834	C0876994	0
DB00633	C0231686	0
DB06700	C0015934	0
DB00748	C1850598	0
DB01236	C0011757	0
DB12971	C0233794	0
DB01244	C1449842	0
DB14218	C0424083	0
DB00806	C0948089	0
DB00280	C0162668	0
DB00715	C0028043	0
DB04944	C1292779	0
DB12291	C0018524	0
DB12563	C0080218	0
DB15323	C0233514	0
DB09119	C4316903	0
DB00349	C3661489	0
DB12463	C4039473	0
DB12614	C0858252	0
DB00296	C0151572	0
DB11950	C1856184	0
DB09048	C0007137	0
DB00668	C1856184	0
DB01261	C0678202	0
DB00292	C1527384	0
DB00280	C1832978	0
DB12778	C1563709	0
DB00904	C0016059	0
DB11859	C0221765	0
DB00818	C0751084	0
DB14770	C1840560	0
DB12032	C0406537	0
DB00776	C0032045	0
DB09119	C0750987	0
DB11694	C0020564	0
DB12209	C0393770	0
DB12686	C0023481	0
DB01244	C0220663	0
DB00945	C0231696	0
DB00908	C1266043	0
DB11699	C1859047	0
DB05220	C4014578	0
DB12005	C0007138	0
DB00381	C1834969	0
DB13725	C0023532	0
DB06580	C0233773	0
DB05087	C0279530	0
DB11859	C3495559	0
DB00393	C2584774	0
DB09291	C0086922	0
DB12095	C1852372	0
DB13074	C2752007	0
DB00748	C1335107	0
DB12594	C1846529	0
DB04878	C0242383	0
DB00668	C0431414	0
DB00472	C0029095	0
DB01191	C0149519	0
DB12778	C0334608	0
DB14870	C0524702	0
DB08439	C0027412	0
DB12209	C4479517	0
DB12686	C0349604	0
DB14770	C0268125	0
DB11759	C1335167	0
DB12000	C0268383	0
DB00461	C0024667	0
DB11782	C0085996	0
DB00776	C1856738	0
DB04832	C2677770	0
DB15293	C0020578	0
DB06282	C1269683	0
DB00715	C0001925	0
DB12686	C2936502	0
DB09214	C3163622	0
DB00972	C0007621	0
DB15035	C0474366	0
DB00280	C0006870	0
DB00331	C1266042	0
DB00465	C0026766	0
DB00401	C0549423	0
DB02383	C4748455	0
DB00554	C0344724	0
DB06176	C2750481	0
DB06586	C2930617	0
DB04953	C1292772	0
DB00262	C0206245	0
DB05087	C1865871	0
DB11917	C0521802	0
DB00975	C0030319	0
DB00404	C0393554	0
DB00396	C1862264	0
DB12121	C0270733	0
DB00661	C0271623	0
DB00668	C3809781	0
DB11762	C2718067	0
DB00292	C1135747	0
DB04855	C0023434	0
DB06637	C0025637	0
DB00461	C0270850	0
DB00795	C0271901	0
DB00292	C0424503	0
DB00554	C0334611	0
DB01018	C0205648	0
DB14218	C2585653	0
DB05087	C0220663	0
DB09290	C0178416	0
DB00554	C1832466	0
DB01175	C3714506	0
DB01246	C0206686	0
DB02383	C0035126	0
DB12105	C2752007	0
DB11694	C0158981	0
DB01244	C0007131	0
DB04876	C0752251	0
DB09039	C0006845	0
DB08868	C0751858	0
DB00484	C1292778	0
DB11675	C0751852	0
DB06717	C0041834	0
DB00262	C1850598	0
DB09290	C0033774	0
DB01069	C2748895	0
DB09068	C2350878	0
DB00985	C0278161	0
DB06185	C0162834	0
DB11869	C0020557	0
DB12000	C0346647	0
DB06288	C0438414	0
DB00343	C0424071	0
DB01115	C1858516	0
DB00377	C0576612	0
DB00341	C0151911	0
DB04851	C0162316	0
DB06580	C0009405	0
DB06580	C0026764	0
DB06282	C0239981	0
DB06595	C1167664	0
DB00683	C2673630	0
DB04839	C2713537	0
DB11922	C0234377	0
DB00748	C0036981	0
DB00753	C0032231	0
DB00673	C3489726	0
DB00907	C0238065	0
DB04455	C0266508	0
DB00829	C4706677	0
DB00472	C0752104	0
DB06191	C0042133	0
DB01148	C0272199	0
DB05220	C0334634	0
DB00484	C0036421	0
DB08882	C1167732	0
DB11644	C0221026	0
DB12010	C0345904	0
DB01233	C1850599	0
DB06203	C3809001	0
DB00349	C0018054	0
DB00461	C1320474	0
DB13467	C1854416	0
DB04839	C0410207	0
DB01083	C0162316	0
DB01175	C1527396	0
DB00668	C3850148	0
DB00975	C4551595	0
DB00368	C1855179	0
DB01396	C0007781	0
DB00283	C1847319	0
DB00917	C0271389	0
DB00754	C0751190	0
DB00321	C1846896	0
DB05737	C1631597	0
DB05015	C1706412	0
DB00368	C1565489	0
DB11675	C0268237	0
DB12463	C0265700	0
DB15403	C0078982	0
DB06603	C3280795	0
DB11841	C0085997	0
DB11859	C0013581	0
DB11841	C0036983	0
DB12635	C4014294	0
DB12887	C4748715	0
DB06700	C3280094	0
DB00331	C0027746	0
DB00972	C1848201	0
DB00419	C0265333	0
DB06580	C1136249	0
DB11782	C0392514	0
DB11893	C1862941	0
DB09291	C0410179	0
DB12745	C0002962	0
DB05608	C0271650	0
DB12010	C3146244	0
DB06240	C1868114	0
DB06717	C0751851	0
DB00661	C0005859	0
DB00975	C0155127	0
DB05220	C0264393	0
DB12105	C0014848	0
DB14218	C0752335	0
DB06775	C0023893	0
DB14770	C0349604	0
DB00975	C0042484	0
DB08142	C2930967	0
DB00586	C0024304	0
DB11841	C0019193	0
DB00390	C0008625	0
DB15189	C0010308	0
DB00748	C0494463	0
DB09053	C0343057	0
DB01175	C1836916	0
DB00748	C0036982	0
DB00795	C0023860	0
DB11992	C1335167	0
DB15499	C0025286	0
DB04876	C2678476	0
DB11644	C0265306	0
DB01104	C1850362	0
DB04876	C0270763	0
