drug	disease	label
DB15189	C1621958	1
DB11762	C1621958	1
DB00262	C1621958	1
DB00818	C0018824	1
DB00661	C0007194	1
DB01069	C0020517	1
DB00950	C0020517	1
DB00283	C0020517	1
DB11591	C0020517	1
DB13679	C0020517	1
DB00972	C0020517	1
DB00341	C0020517	1
DB00748	C0020517	1
DB00985	C0020517	1
DB06282	C0020517	1
DB01246	C0020517	1
DB00668	C0004096	1
DB00555	C0004096	1
DB12522	C0004096	1
DB15027	C0004096	1
DB00401	C0007222	1
DB04944	C0007222	1
DB01244	C0007222	1
DB01078	C0007222	1
DB01599	C0007222	1
DB13467	C0007222	1
DB01023	C0007222	1
DB00393	C0007222	1
DB00270	C0007222	1
DB00511	C0007222	1
DB01396	C0007222	1
DB00661	C0007222	1
DB00797	C0007222	1
DB00381	C0007222	1
DB06262	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB01115	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB12121	C0023467	1
DB15189	C0023467	1
DB11759	C0023467	1
DB11782	C0023467	1
DB14770	C0023467	1
DB11830	C0023467	1
DB14829	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00390	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB00661	C0004238	1
DB04855	C0004238	1
DB01115	C0004238	1
DB11869	C1292778	1
DB12209	C0002736	1
DB00262	C0017638	1
DB00622	C0948089	1
DB05737	C0948089	1
DB00283	C0026769	1
DB15170	C0026769	1
DB00484	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB08868	C0026769	1
DB06262	C0393571	1
DB06775	C0220994	1
DB11992	C0011849	1
DB04876	C0011849	1
DB02383	C0011849	1
DB01023	C0011849	1
DB01261	C0011849	1
DB00633	C0011849	1
DB00975	C0011849	1
DB00661	C0011849	1
DB06335	C0011849	1
DB08882	C0011849	1
DB15293	C0011849	1
DB06203	C0011849	1
DB00331	C0011849	1
DB15323	C0011849	1
DB11950	C0011849	1
DB00806	C0011849	1
DB09022	C0011849	1
DB00370	C0393770	1
DB00425	C0393770	1
DB01175	C0393770	1
DB12032	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB03310	C3463824	1
DB11869	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB06191	C3463824	1
DB12563	C0032768	1
DB13074	C0006625	1
DB00351	C0006625	1
DB06645	C0006625	1
DB00540	C0017168	1
DB11699	C0011206	1
DB00753	C0011206	1
DB01236	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB00292	C0011206	1
DB00806	C0019187	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12121	C0024301	1
DB15035	C0024301	1
DB12887	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00661	C0024796	1
DB00484	C0017612	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB01069	C0033774	1
DB00950	C0033774	1
DB00768	C0033774	1
DB00283	C0033774	1
DB00904	C0033774	1
DB00557	C0033774	1
DB00341	C0033774	1
DB06282	C0033774	1
DB00950	C2607914	1
DB00768	C2607914	1
DB00283	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB01069	C0042109	1
DB00950	C0042109	1
DB00283	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00557	C0042109	1
DB00341	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00586	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB01148	C0032617	1
DB13725	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB00806	C1561643	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00945	C0031046	1
DB00776	C0040997	1
DB00904	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB12135	C0010674	1
DB01396	C0010674	1
DB05016	C0010674	1
DB06195	C0010674	1
DB15403	C0036421	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB11986	C4510743	0
DB05737	C0750977	0
DB12128	C0033937	0
DB00794	C0233773	0
DB15358	C0878500	0
DB00598	C4225183	0
DB00661	C4748839	0
DB00419	C1449646	0
DB04855	C4041558	0
DB00555	C0006413	0
DB12010	C0009319	0
DB06191	C0023466	0
DB00401	C0752097	0
DB00296	C2700406	0
DB01395	C0887800	0
DB11591	C0078982	0
DB11703	C0038433	0
DB00393	C0234372	0
DB01083	C0234249	0
DB11778	C4317009	0
DB08868	C0036529	0
DB01018	C0265534	0
DB12113	C0030286	0
DB00673	C3808494	0
DB05983	C0011757	0
DB00425	C0020452	0
DB00370	C0086404	0
DB02712	C0266122	0
DB05608	C4225276	0
DB12005	C1266044	0
DB11893	C1370419	0
DB00536	C4551487	0
DB01261	C0270846	0
DB00292	C0149871	0
DB01599	C0010068	0
DB12635	C0265260	0
DB06083	C0031046	0
DB01244	C0011853	0
DB11991	C0162351	0
DB11893	C4083008	0
DB00270	C0018995	0
DB11782	C0678807	0
DB00465	C0751481	0
DB09022	C0009952	0
DB00331	C3808991	0
DB00280	C0751475	0
DB06262	C0553980	0
DB05015	C1565662	0
DB01236	C4014563	0
DB12032	C0032580	0
DB15327	C0011570	0
DB12121	C3542501	0
DB15499	C3658301	0
DB01599	C0025312	0
DB00908	C1334271	0
DB00945	C1969063	0
DB00917	C0008928	0
DB00377	C2677794	0
DB04953	C0427177	0
DB00557	C0004943	0
DB00554	C4305240	0
DB12887	C0241910	0
DB01233	C0020578	0
DB06197	C0458257	0
DB11762	C0266539	0
DB01599	C0334121	0
DB12233	C0340427	0
DB01246	C2676723	0
DB08329	C1383860	0
DB00818	C0023976	0
DB08439	C1860789	0
DB11591	C0007787	0
DB00316	C4317109	0
DB04878	C0260662	0
DB00283	C0022658	0
DB11762	C0035229	0
DB12887	C0235000	0
DB00661	C0274862	0
DB01189	C1843153	0
DB11991	C3280030	0
DB00683	C0684324	0
DB11591	C0018054	0
DB05737	C1848199	0
DB11917	C4746985	0
DB00351	C1567257	0
DB11778	C1857811	0
DB06717	C3888102	0
DB04839	C0034012	0
DB11986	C1863732	0
DB00622	C1565950	0
DB12353	C0268237	0
DB06282	C1855466	0
DB11644	C0472813	0
DB15323	C0473546	0
DB01023	C0023896	0
DB11640	C0519066	0
DB06083	C0265553	0
DB08439	C1969063	0
DB00401	C2673630	0
DB09291	C0017638	0
DB01018	C0271387	0
DB12209	C4551485	0
DB00476	C0079297	0
DB01599	C0687132	0
DB00393	C0751084	0
DB08882	C0751093	0
DB12105	C1854449	0
DB01396	C0019151	0
DB11950	C0268149	0
DB00270	C3696898	0
DB00633	C1835671	0
DB00712	C0018798	0
DB00349	C0003875	0
DB11917	C4693531	0
DB00540	C0036358	0
DB00673	C0234372	0
DB01083	C0162668	0
DB02383	C0018824	0
DB12233	C0206617	0
DB05015	C1838604	0
DB06240	C0751564	0
DB06717	C0520966	0
DB11703	C4479517	0
DB12005	C0041834	0
DB12105	C4704874	0
DB06753	C0271678	0
DB04455	C0024138	0
DB08882	C0011999	0
DB15293	C0034189	0
DB00603	C1833236	0
DB00908	C0948216	0
DB13679	C4693405	0
DB12971	C3887506	0
DB00292	C0162836	0
DB00540	C0014518	0
DB06185	C0677050	0
DB14872	C0917816	0
DB15189	C1832978	0
DB00316	C0280783	0
DB15499	C3151139	0
DB09068	C0010093	0
DB00425	C3495588	0
DB01078	C1970106	0
DB04876	C1852372	0
DB12135	C1321551	0
DB00598	C0022548	0
DB11992	C0003811	0
DB01599	C0027765	0
DB11644	C0162674	0
DB15293	C0156147	0
DB02383	C1855520	0
DB12887	C0042138	0
DB00712	C0040038	0
DB11694	C0019156	0
DB11909	C4225314	0
DB01115	C3810294	0
DB05220	C1858656	0
DB00908	C2718067	0
DB00404	C0002736	0
DB06083	C1861172	0
DB01104	C1704377	0
DB01175	C4551487	0
DB14770	C0752122	0
DB01244	C3489726	0
DB00482	C1291607	0
DB15403	C4747891	0
DB06191	C4012727	0
DB05608	C0432417	0
DB05608	C0027796	0
DB01246	C0235153	0
DB02383	C2750067	0
DB05015	C4551501	0
DB01028	C0205834	0
DB00712	C0038358	0
DB09119	C0345354	0
DB05294	C0266508	0
DB00425	C0022521	0
DB06203	C0003467	0
DB11991	C4539919	0
DB04839	C2676498	0
DB11950	C0917805	0
DB00975	C0265287	0
DB00907	C4014408	0
DB00806	C0242287	0
DB00341	C0030305	0
DB00603	C1968602	0
DB11778	C0030246	0
DB11699	C0035126	0
DB00331	C0151889	0
DB06637	C0009171	0
DB06637	C0546125	0
DB06195	C0027497	0
DB12971	C0205644	0
DB06775	C0231687	0
DB08882	C0015456	0
DB08329	C0752282	0
DB11782	C0574080	0
DB01236	C1861827	0
DB12121	C4748715	0
DB00929	C0033626	0
DB00795	C0005684	0
DB00908	C3151303	0
DB05608	C0231686	0
DB00404	C0002893	0
DB01078	C0271527	0
DB11830	C0750901	0
DB00829	C0079740	0
DB15027	C0039841	0
DB06083	C1832702	0
DB06766	C0036337	0
DB09048	C0015306	0
DB00280	C0205851	0
DB12021	C0018524	0
DB01244	C3151187	0
DB06288	C3276096	0
DB06195	C0564408	0
DB04832	C2676498	0
DB06203	C0015397	0
DB01068	C3280240	0
DB06191	C4228778	0
DB00316	C1275278	0
DB11991	C4479517	0
DB15189	C0085605	0
DB00341	C0265287	0
DB00904	C0795864	0
DB09053	C0178824	0
DB11991	C0236018	0
DB00484	C0041671	0
DB00262	C0018814	0
DB01246	C0235081	0
DB00273	C2751307	0
DB00341	C0231687	0
DB01115	C0205852	0
DB13467	C0343755	0
DB01599	C0432416	0
DB09022	C1852146	0
DB06580	C0398788	0
DB01244	C0243026	0
DB02712	C0018206	0
DB14870	C0023860	0
DB00712	C0271674	0
DB05016	C1842073	0
DB06603	C1868120	0
DB01083	C0949658	0
DB08868	C0039101	0
DB00419	C0454542	0
DB06176	C1868114	0
DB11591	C0079770	0
DB06119	C0235083	0
DB12095	C1858854	0
DB06191	C0751365	0
DB00484	C0221026	0
DB00806	C0338831	0
DB00806	C0020578	0
DB00377	C0751263	0
DB09022	C0040053	0
DB09290	C0014868	0
DB01395	C1510502	0
DB00331	C0027720	0
DB00540	C2700406	0
DB15170	C0023895	0
DB00768	C1843920	0
DB09022	C0036690	0
DB00341	C0265998	0
DB00396	C0030421	0
DB14872	C0003811	0
DB01069	C0231694	0
DB00975	C0080178	0
DB00908	C1861355	0
DB00280	C0422852	0
DB11893	C0234377	0
DB06789	C1843244	0
DB00929	C0751636	0
DB00368	C0041327	0
DB00321	C4757950	0
DB09214	C0398562	0
DB00476	C3809104	0
DB09039	C0009319	0
DB00404	C4547080	0
DB11841	C2931456	0
DB04878	C1857512	0
DB06176	C0007570	0
DB06191	C1858501	0
DB01175	C0042842	0
DB11992	C0521619	0
DB09214	C0033937	0
DB08142	C0206145	0
DB00540	C0043094	0
DB00945	C0011881	0
DB00262	C1292772	0
DB08882	C0007621	0
DB12010	C0274862	0
DB00368	C0041948	0
DB05016	C0027720	0
DB06195	C0039239	0
DB01104	C0027627	0
DB12944	C0376358	0
DB09022	C0034065	0
DB00404	C0017531	0
DB00598	C0022596	0
DB00536	C0085628	0
DB12291	C0424068	0
DB12209	C0157743	0
DB04944	C0337210	0
DB00540	C0039239	0
DB08439	C1857777	0
DB00908	C0010606	0
DB00586	C0020429	0
DB06595	C0751849	0
DB05015	C3810404	0
DB05294	C0751564	0
DB06753	C0018128	0
DB00396	C0005586	0
DB08439	C0086432	0
DB12032	C0009171	0
DB01261	C0272350	0
DB00419	C0520463	0
DB00280	C0752347	0
DB00907	C0334401	0
DB00715	C1383860	0
DB00557	C0152115	0
DB06335	C4748770	0
DB11986	C0155127	0
DB11991	C0149840	0
DB01261	C0457190	0
DB11893	C0393786	0
DB06595	C0576612	0
DB04832	C0272350	0
DB11762	C0005944	0
DB15403	C4721508	0
DB09214	C0015704	0
DB01083	C0018991	0
DB12291	C0238033	0
DB00554	C0010068	0
DB01236	C0423618	0
DB11640	C0031900	0
DB00557	C0205734	0
DB00281	C0041755	0
DB06766	C0917804	0
DB01189	C0206157	0
DB12565	C0205651	0
DB12135	C0432357	0
DB05608	C0858617	0
DB00834	C1708371	0
DB00633	C4748770	0
DB00484	C2931673	0
DB00281	C0205944	0
DB00818	C0035229	0
DB12745	C0392557	0
DB05289	C4225218	0
DB11778	C0340970	0
DB01083	C0752335	0
DB04878	C0520731	0
DB01191	C0034152	0
DB13725	C0205646	0
DB02712	C0018054	0
DB05016	C3150973	0
DB11675	C4016042	0
DB00776	C0086438	0
DB06595	C0086196	0
DB01028	C3714873	0
DB00484	C4225404	0
DB00273	C0018054	0
DB12353	C3710589	0
DB15323	C0079541	0
DB00283	C0020295	0
DB11991	C0034933	0
DB11922	C4014408	0
DB04953	C0004153	0
DB14723	C0751529	0
DB12291	C0750994	0
DB00390	C0023434	0
DB09053	C0558847	0
DB03310	C1565886	0
DB12971	C0454597	0
DB00661	C2931456	0
DB00425	C0020578	0
DB00484	C0473546	0
DB06240	C0032226	0
DB00683	C0037140	0
DB09119	C1858501	0
DB11644	C0271388	0
DB11917	C3554225	0
DB11859	C0005138	0
DB06262	C0458259	0
DB12105	C1879286	0
DB04953	C1832702	0
DB00753	C1858120	0
DB06637	C0410207	0
DB00296	C0002871	0
DB00390	C0521761	0
DB06766	C0751437	0
DB00262	C3715164	0
DB09119	C0035412	0
DB04944	C0025945	0
DB00349	C0024667	0
DB00401	C0472792	0
DB12614	C0750970	0
DB11869	C0153349	0
DB04878	C1449844	0
DB09214	C0011882	0
DB00904	C0006111	0
DB12233	C0027661	0
DB02383	C1858656	0
DB00343	C0026654	0
DB00985	C1850343	0
DB11992	C0685938	0
DB04851	C0751831	0
DB01083	C2713368	0
DB00273	C2751608	0
DB00929	C0042384	0
DB14019	C0205696	0
DB00461	C0751479	0
DB00945	C3714542	0
DB12594	C0079154	0
DB15327	C0035220	0
DB11986	C4225218	0
DB00349	C0343097	0
DB01069	C1510472	0
DB11950	C0265306	0
DB01078	C0344730	0
DB09053	C0036421	0
DB11909	C0003838	0
DB11922	C0026837	0
DB01396	C0242339	0
DB12105	C0020649	0
DB00818	C0278211	0
DB13074	C0751831	0
DB11986	C0018944	0
DB11917	C0268397	0
DB04839	C0270764	0
DB04455	C4225426	0
DB14019	C0238052	0
DB12010	C0423623	0
DB00273	C1868111	0
DB00367	C2678477	0
DB00281	C0919532	0
DB15327	C0020473	0
DB00806	C0007959	0
DB00659	C4041558	0
DB06775	C1399226	0
DB00586	C4082171	0
DB01599	C0233514	0
DB15293	C0002736	0
DB00281	C2936346	0
DB11759	C1510450	0
DB00294	C0751527	0
DB12135	C0020517	0
DB01191	C0003872	0
DB06119	C0265261	0
DB12233	C3280296	0
DB12000	C0015934	0
DB14872	C0740394	0
DB15403	C3551954	0
DB01148	C0242594	0
DB00484	C0023827	0
DB11644	C1449646	0
DB11762	C0700053	0
DB06753	C0949804	0
DB13467	C2750075	0
DB05737	C0162823	0
DB01115	C0007102	0
DB12594	C0153452	0
