drug	disease	label
DB15189	C1621958	1
DB11762	C1621958	1
DB00262	C1621958	1
DB00818	C0018824	1
DB00661	C0007194	1
DB01069	C0020517	1
DB00950	C0020517	1
DB00283	C0020517	1
DB11591	C0020517	1
DB13679	C0020517	1
DB00972	C0020517	1
DB00341	C0020517	1
DB00748	C0020517	1
DB00985	C0020517	1
DB06282	C0020517	1
DB01246	C0020517	1
DB00668	C0004096	1
DB00555	C0004096	1
DB12522	C0004096	1
DB15027	C0004096	1
DB00401	C0007222	1
DB04944	C0007222	1
DB01244	C0007222	1
DB01078	C0007222	1
DB01599	C0007222	1
DB13467	C0007222	1
DB01023	C0007222	1
DB00393	C0007222	1
DB00270	C0007222	1
DB00511	C0007222	1
DB01396	C0007222	1
DB00661	C0007222	1
DB00797	C0007222	1
DB00381	C0007222	1
DB06262	C0007222	1
DB00806	C0007222	1
DB00598	C0007222	1
DB01115	C0007222	1
DB05294	C0549473	1
DB01261	C0020456	1
DB12121	C0023467	1
DB15189	C0023467	1
DB11759	C0023467	1
DB11782	C0023467	1
DB14770	C0023467	1
DB11830	C0023467	1
DB14829	C0023467	1
DB15499	C0042900	1
DB00633	C0022660	1
DB01599	C0017661	1
DB00795	C0003872	1
DB00390	C0004238	1
DB00908	C0004238	1
DB00343	C0004238	1
DB00661	C0004238	1
DB04855	C0004238	1
DB01115	C0004238	1
DB11869	C1292778	1
DB12209	C0002736	1
DB00262	C0017638	1
DB00622	C0948089	1
DB05737	C0948089	1
DB00283	C0026769	1
DB15170	C0026769	1
DB00484	C0026769	1
DB06637	C0026769	1
DB00341	C0026769	1
DB08868	C0026769	1
DB06262	C0393571	1
DB06775	C0220994	1
DB11992	C0011849	1
DB04876	C0011849	1
DB02383	C0011849	1
DB01023	C0011849	1
DB01261	C0011849	1
DB00633	C0011849	1
DB00975	C0011849	1
DB00661	C0011849	1
DB06335	C0011849	1
DB08882	C0011849	1
DB15293	C0011849	1
DB06203	C0011849	1
DB00331	C0011849	1
DB15323	C0011849	1
DB11950	C0011849	1
DB00806	C0011849	1
DB09022	C0011849	1
DB00370	C0393770	1
DB00425	C0393770	1
DB01175	C0393770	1
DB12032	C0393770	1
DB12887	C0205944	1
DB00945	C0017181	1
DB12010	C0040034	1
DB00536	C0151786	1
DB03310	C3463824	1
DB11869	C3463824	1
DB05220	C3463824	1
DB11759	C3463824	1
DB06191	C3463824	1
DB12563	C0032768	1
DB13074	C0006625	1
DB00351	C0006625	1
DB06645	C0006625	1
DB00540	C0017168	1
DB11699	C0011206	1
DB00753	C0011206	1
DB01236	C0011206	1
DB00633	C0011206	1
DB00818	C0011206	1
DB00292	C0011206	1
DB00806	C0019187	1
DB00829	C0003469	1
DB00557	C0003469	1
DB01175	C0003469	1
DB00668	C0029410	1
DB12887	C0025500	1
DB01083	C0019158	1
DB12121	C0024301	1
DB15035	C0024301	1
DB12887	C0024301	1
DB11759	C0023480	1
DB00368	C0278996	1
DB00661	C0007193	1
DB00661	C0024796	1
DB00484	C0017612	1
DB00555	C0494475	1
DB06700	C0013415	1
DB00476	C0013415	1
DB00683	C0020672	1
DB00633	C0020672	1
DB00818	C0020672	1
DB00351	C0003123	1
DB01599	C0020473	1
DB01261	C0020615	1
DB00419	C0017919	1
DB00908	C0024530	1
DB00950	C0035455	1
DB01069	C0033774	1
DB00950	C0033774	1
DB00768	C0033774	1
DB00283	C0033774	1
DB00904	C0033774	1
DB00557	C0033774	1
DB00341	C0033774	1
DB06282	C0033774	1
DB00950	C2607914	1
DB00768	C2607914	1
DB00283	C2607914	1
DB11591	C2607914	1
DB00972	C2607914	1
DB00341	C2607914	1
DB02712	C0011884	1
DB01069	C0042109	1
DB00950	C0042109	1
DB00283	C0042109	1
DB11591	C0042109	1
DB13679	C0042109	1
DB00557	C0042109	1
DB00341	C0042109	1
DB00748	C0042109	1
DB06282	C0042109	1
DB11922	C0035235	1
DB00321	C0018681	1
DB00465	C0018681	1
DB00316	C0018681	1
DB00586	C0018681	1
DB00603	C0007772	1
DB08867	C0023267	1
DB00904	C0028756	1
DB01148	C0032617	1
DB13725	C0032617	1
DB06775	C0025521	1
DB15293	C0011882	1
DB00476	C0011882	1
DB01189	C1565489	1
DB11782	C0019163	1
DB15293	C0007959	1
DB00806	C1561643	1
DB11917	C0023264	1
DB00262	C0004114	1
DB01599	C0007785	1
DB00393	C0007785	1
DB00945	C0031046	1
DB00776	C0040997	1
DB00904	C0040997	1
DB11830	C0023269	1
DB00586	C0031039	1
DB00351	C0034013	1
DB00622	C0751895	1
DB12135	C0010674	1
DB01396	C0010674	1
DB05016	C0010674	1
DB06195	C0010674	1
DB15403	C0036421	1
DB00683	C0006111	1
DB12005	C0079218	1
DB00668	C0018790	1
DB11644	C0002726	1
DB11644	C0268407	1
DB09039	C1862262	0
DB12095	C0751364	0
DB00377	C3489532	0
DB00393	C0919532	0
DB00381	C1858558	0
DB00283	C0339143	0
DB12032	C0588008	0
DB06176	C0006142	0
DB11859	C0235000	0
DB12463	C0155127	0
DB14218	C3658302	0
DB06191	C3150968	0
DB00536	C0032460	0
DB00586	C0338478	0
DB02712	C0234230	0
DB06645	C0022650	0
DB11778	C0036358	0
DB11869	C0018378	0
DB00904	C0037772	0
DB04944	C0026846	0
DB09048	C0010054	0
DB00768	C0005694	0
DB06586	C0272048	0
DB09291	C0333641	0
DB11759	C1333990	0
DB14770	C0005587	0
DB11694	C1262477	0
DB06766	C0085298	0
DB13467	C0344730	0
DB00321	C0205698	0
DB00673	C0454597	0
DB01244	C0036457	0
DB01599	C0155536	0
DB00401	C0010278	0
DB12778	C3280795	0
DB00917	C1269683	0
DB09290	C0020517	0
DB00754	C0334607	0
DB00668	C0427128	0
DB15035	C0085298	0
DB12128	C3645536	0
DB11893	C0231696	0
DB01191	C1832855	0
DB00396	C3151356	0
DB04832	C0752101	0
DB00341	C0036337	0
DB06240	C0008370	0
DB12463	C0003872	0
DB00401	C0265110	0
DB00748	C0027819	0
DB06203	C0205646	0
DB08439	C0015371	0
DB05087	C0018991	0
DB00586	C0007102	0
DB06603	C4505456	0
DB00461	C0494410	0
DB11694	C0749424	0
DB12000	C0040136	0
DB00425	C0685786	0
DB15027	C0751851	0
DB05016	C0268483	0
DB00476	C0024121	0
DB12021	C0520966	0
DB06288	C1142166	0
DB12635	C0242594	0
DB11893	C2931574	0
DB00712	C0041327	0
DB00370	C0027796	0
DB11909	C3501844	0
DB11893	C0751036	0
DB00806	C1858656	0
DB11859	C0149886	0
DB12778	C0242684	0
DB06288	C0022596	0
DB00296	C0398562	0
DB00390	C0750940	0
DB12635	C0021846	0
DB11909	C0008313	0
DB15357	C1565662	0
DB00794	C0007112	0
DB13725	C0236018	0
DB12971	C0162566	0
DB00292	C0024796	0
DB12135	C0338650	0
DB00829	C0015923	0
DB00476	C3714927	0
DB14218	C0001973	0
DB06700	C1865871	0
DB09290	C0013295	0
DB11909	C2931135	0
DB11591	C0002171	0
DB06282	C0740858	0
DB09068	C1863924	0
DB12135	C0233773	0
DB06335	C0596298	0
DB06262	C0751475	0
DB09039	C0085655	0
DB01236	C4225218	0
DB00794	C3489725	0
DB06700	C0019337	0
DB00985	C0149519	0
DB00557	C0334579	0
DB05983	C0271685	0
DB15357	C0751634	0
DB09291	C4225411	0
DB09022	C1567435	0
DB15499	C0003504	0
DB00511	C1863999	0
DB00343	C4014408	0
DB01018	C2750078	0
DB00351	C0376384	0
DB04851	C1865871	0
DB01261	C1833053	0
DB11893	C1449563	0
DB00985	C0751294	0
DB00536	C0002395	0
DB00945	C0742803	0
DB00917	C0015404	0
DB01395	C2608079	0
DB06700	C0221227	0
DB02383	C0751468	0
DB04851	C2931216	0
DB12128	C0032768	0
DB12836	C1858516	0
DB00659	C0020445	0
DB01599	C0027609	0
DB09290	C0010278	0
DB11859	C0015397	0
DB15035	C4505353	0
DB09039	C0271686	0
DB05087	C4082952	0
DB12105	C0265333	0
DB12836	C3151189	0
DB00683	C0029463	0
DB11922	C0338715	0
DB00909	C0042133	0
DB00377	C0342643	0
DB06603	C0024667	0
DB00715	C0003165	0
DB12635	C0338831	0
DB00754	C0265260	0
DB00776	C3837958	0
DB08868	C3495874	0
DB14218	C0018681	0
DB04944	C4748759	0
DB06240	C0342684	0
DB12032	C0014072	0
DB04878	C0013362	0
DB02712	C0035222	0
DB13074	C0751846	0
DB01233	C0235527	0
DB00712	C0239325	0
DB06119	C4479517	0
DB00419	C2751492	0
DB00482	C0007193	0
DB00461	C0035228	0
DB05220	C1861923	0
DB00818	C1300268	0
DB11991	C0559470	0
DB13074	C1845407	0
DB11778	C4479431	0
DB15327	C0346153	0
DB05016	C1861172	0
DB00349	C0162848	0
DB12135	C0034063	0
DB05015	C4721507	0
DB00476	C2750824	0
DB01018	C0431375	0
DB11859	C0079583	0
DB00292	C3280415	0
DB13725	C0020796	0
DB12113	C0013581	0
DB01189	C1527384	0
DB01078	C0019054	0
DB11591	C0340288	0
DB00321	C1370889	0
DB12836	C2936786	0
DB11762	C0030554	0
DB01246	C1531647	0
DB11986	C0751477	0
DB05087	C3463824	0
DB01261	C2931850	0
DB15027	C4510744	0
DB11950	C0265998	0
DB01236	C0559470	0
DB15327	C1275278	0
DB11909	C1858501	0
DB06595	C0587248	0
DB00283	C0427149	0
DB12032	C0006118	0
DB04839	C0205697	0
DB01395	C0268505	0
DB00343	C1859690	0
DB01069	C0007131	0
DB09039	C0344479	0
DB01191	C0268397	0
DB09290	C0949541	0
DB14770	C3554517	0
DB00377	C0175709	0
DB06700	C0376628	0
DB15499	C0002452	0
DB11869	C0003493	0
DB06586	C0749420	0
DB12635	C0521659	0
DB00368	C0011854	0
DB00929	C0543888	0
DB00370	C0020255	0
DB15293	C0233762	0
DB00393	C0848676	0
DB09291	C0086543	0
DB00622	C0282313	0
DB00484	C0001627	0
DB04851	C4551495	0
DB00381	C2748910	0
DB00818	C0162836	0
DB09291	C0020437	0
DB00794	C1456865	0
DB00404	C1861863	0
DB12000	C0001925	0
DB00975	C2931838	0
DB06197	C0221043	0
DB12291	C0454596	0
DB06185	C0268623	0
DB00985	C0235083	0
DB11841	C0033937	0
DB06282	C0006261	0
DB00540	C1858386	0
DB12686	C0018944	0
DB06595	C1846896	0
DB04455	C0751468	0
DB01023	C0155862	0
DB12635	C1867439	0
DB12128	C0034362	0
DB00536	C0265338	0
DB11591	C2751683	0
DB13725	C0342257	0
DB06586	C0520463	0
DB00603	C0856901	0
DB12209	C1704417	0
DB11950	C4704874	0
DB06753	C0393814	0
DB05983	C0751304	0
DB09068	C4721806	0
DB11922	C0027126	0
DB00598	C0751889	0
DB06586	C2748910	0
DB12686	C1847626	0
DB00768	C0919267	0
DB00316	C0038433	0
DB14829	C0039685	0
DB13679	C0011860	0
DB11640	C0085655	0
DB00818	C1861502	0
DB04876	C2675459	0
DB12113	C0424503	0
DB14829	C0341869	0
DB12010	C0265306	0
DB11991	C0270733	0
DB00794	C4552078	0
DB01068	C0023891	0
DB01599	C1845668	0
DB15357	C1176475	0
DB02712	C0027654	0
DB00377	C0024301	0
DB14770	C2585653	0
DB04944	C0340970	0
DB15035	C0016978	0
DB02383	C0242647	0
DB12105	C0524610	0
DB12209	C0162674	0
DB00908	C0009404	0
DB12010	C1456784	0
DB00950	C0007398	0
DB00768	C4015235	0
DB06119	C1857811	0
DB11830	C0020456	0
DB15357	C0751014	0
DB00909	C0751651	0
DB00748	C1854449	0
DB09048	C0025568	0
DB11950	C0752123	0
DB00661	C0006625	0
DB11782	C1858120	0
DB00907	C3275495	0
DB11778	C0751175	0
DB00673	C3658301	0
DB06195	C2936786	0
DB09053	C0154681	0
DB00461	C3179349	0
DB11869	C4225227	0
DB01261	C0027868	0
DB04944	C0265633	0
DB00482	C4551595	0
DB01395	C0042386	0
DB00633	C0235083	0
DB00659	C0339573	0
DB00794	C0406537	0
DB06789	C3542021	0
DB06083	C1832708	0
DB00404	C0021843	0
DB00341	C0015704	0
DB09053	C0346627	0
DB04944	C0013384	0
DB08867	C0037769	0
DB00377	C0043345	0
DB04851	C0037221	0
DB12353	C1839928	0
DB00598	C1861827	0
DB00768	C0344730	0
DB14019	C0278110	0
DB06240	C0003865	0
DB12836	C0038354	0
DB00975	C2677101	0
DB06595	C0205874	0
DB11591	C0268407	0
DB00633	C0024141	0
DB15499	C0009171	0
DB12021	C0040411	0
DB11859	C0234249	0
DB05608	C3887506	0
DB01078	C1266042	0
DB11917	C0024117	0
DB00972	C0041955	0
DB12032	C1563937	0
DB11992	C4721508	0
DB06203	C1854369	0
DB11950	C0035455	0
DB12005	C0032226	0
DB00331	C1140680	0
DB12887	C0280785	0
DB14770	C4225218	0
DB09039	C0027412	0
DB06288	C0234238	0
DB00985	C0023518	0
DB09290	C4551993	0
DB06580	C0242426	0
DB06185	C0002882	0
DB06753	C0151744	0
DB00950	C0547065	0
DB00316	C0339527	0
DB12121	C0023794	0
DB01261	C0699885	0
DB00465	C4225421	0
DB15027	C0007102	0
DB11909	C0750994	0
DB12463	C0018798	0
DB14723	C0010308	0
DB12209	C1527390	0
DB11950	C3542021	0
DB11950	C1865384	0
DB01395	C0007621	0
DB00294	C0011304	0
DB12113	C2746069	0
DB00975	C1970859	0
DB01148	C1704380	0
DB01148	C0376628	0
DB12233	C0752100	0
DB03310	C0546264	0
DB01244	C0005684	0
DB00381	C1704417	0
DB14872	C0006870	0
DB04944	C0035228	0
DB00950	C0346627	0
DB00668	C0751381	0
DB00659	C3714927	0
DB15499	C0013386	0
DB11778	C0038273	0
DB06191	C0003469	0
DB15357	C0235000	0
DB15499	C4748093	0
DB00296	C0023976	0
DB04839	C1292769	0
DB04832	C0042386	0
DB00321	C0025286	0
DB00294	C0086666	0
DB00794	C0022548	0
DB06191	C2713368	0
DB04839	C2751764	0
DB01018	C0270764	0
DB06288	C0205645	0
DB08882	C0030312	0
DB11893	C0031212	0
DB00945	C0343057	0
DB15027	C0018378	0
DB06595	C0024623	0
DB00586	C0521753	0
DB00476	C0022876	0
DB09039	C0162848	0
DB06288	C0751438	0
DB12778	C1565950	0
DB09068	C0268312	0
DB06580	C1135745	0
DB00465	C0220697	0
DB11893	C0017639	0
DB04455	C0085605	0
DB06637	C0752347	0
DB12565	C1856448	0
DB15327	C0027051	0
DB01189	C1704230	0
DB00975	C1571984	0
DB00945	C0087012	0
DB00754	C3808940	0
DB00929	C0023003	0
DB12745	C0234249	0
DB14770	C0233767	0
DB06288	C1623038	0
DB01028	C1262477	0
DB00296	C0035320	0
DB11991	C4039473	0
DB00390	C1862151	0
DB14218	C1866423	0
DB12944	C0234381	0
DB01261	C0019147	0
DB06083	C0042900	0
DB00661	C0376618	0
DB01189	C0153567	0
DB08867	C0751495	0
DB01018	C0021359	0
DB00768	C0017639	0
DB11591	C1838440	0
DB06185	C0751812	0
DB00419	C0702169	0
DB12745	C0813142	0
DB00806	C0265341	0
DB11992	C0012243	0
DB00370	C0037763	0
DB06282	C0023890	0
DB01244	C0010093	0
DB06176	C4553297	0
DB14218	C1844376	0
DB09039	C0239946	0
DB12635	C0001430	0
DB01069	C1292772	0
DB06185	C0235078	0
DB00929	C3160814	0
DB00370	C4310715	0
DB06083	C0038587	0
DB00712	C0001973	0
DB15357	C3554398	0
DB00659	C0266548	0
DB11591	C0079757	0
DB11782	C3661525	0
DB06119	C0376545	0
DB14872	C0025363	0
DB02383	C0751510	0
DB15403	C0596298	0
DB12778	C0003469	0
DB13725	C4225238	0
DB00794	C0423712	0
DB00797	C0021846	0
DB12010	C0235063	0
DB09068	C3661525	0
DB00377	C0344243	0
DB00622	C0018818	0
DB03310	C0270763	0
DB08868	C1859690	0
DB05220	C0004403	0
DB01028	C0271694	0
DB12563	C4748579	0
DB09022	C1176475	0
DB11759	C0035235	0
DB05016	C1968949	0
DB12113	C1319853	0
